customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-102850,2025-04-03,2025-04-10,704,R3,True,CREDIT_BUREAU
CUST-106855,2025-04-03,2025-04-10,725,R3,True,CREDIT_BUREAU
CUST-101809,2025-04-03,2025-04-10,632,R5,True,CREDIT_BUREAU
CUST-102743,2025-04-03,2025-04-10,632,R5,True,CREDIT_BUREAU
CUST-102505,2025-04-03,2025-04-10,748,R2,True,CREDIT_BUREAU
CUST-103604,2025-04-03,2025-04-10,800,R1,True,CREDIT_BUREAU
CUST-102089,2025-04-03,2025-04-10,719,R3,True,CREDIT_BUREAU
CUST-101354,2025-04-03,2025-04-10,677,R4,True,CREDIT_BUREAU
CUST-101647,2025-04-03,2025-04-10,711,R3,True,CREDIT_BUREAU
CUST-102858,2025-04-03,2025-04-10,842,R1,True,CREDIT_BUREAU
CUST-105638,2025-04-03,2025-04-10,629,R5,True,CREDIT_BUREAU
CUST-104337,2025-04-03,2025-04-10,712,R3,True,CREDIT_BUREAU
CUST-102507,2025-04-03,2025-04-10,657,R5,True,CREDIT_BUREAU
CUST-102773,2025-04-03,2025-04-10,731,R3,True,CREDIT_BUREAU
CUST-105415,2025-04-03,2025-04-10,721,R3,True,CREDIT_BUREAU
CUST-107801,2025-04-03,2025-04-10,815,R1,True,CREDIT_BUREAU
CUST-102073,2025-04-03,2025-04-10,585,R6,True,CREDIT_BUREAU
CUST-100839,2025-04-03,2025-04-10,704,R3,True,CREDIT_BUREAU
CUST-102657,2025-04-03,2025-04-10,653,R5,True,CREDIT_BUREAU
CUST-103224,2025-04-03,2025-04-10,830,R1,True,CREDIT_BUREAU
CUST-100512,2025-04-03,2025-04-10,681,R4,True,CREDIT_BUREAU
CUST-104258,2025-04-03,2025-04-10,619,R6,True,CREDIT_BUREAU
CUST-105483,2025-04-03,2025-04-10,759,R2,True,CREDIT_BUREAU
CUST-100288,2025-04-03,2025-04-10,712,R3,True,CREDIT_BUREAU
CUST-103266,2025-04-03,2025-04-10,815,R1,True,CREDIT_BUREAU
CUST-101764,2025-04-03,2025-04-10,642,R5,True,CREDIT_BUREAU
CUST-104894,2025-04-03,2025-04-10,750,R2,True,CREDIT_BUREAU
CUST-104845,2025-04-03,2025-04-10,610,R6,True,CREDIT_BUREAU
CUST-104167,2025-04-03,2025-04-10,604,R6,True,CREDIT_BUREAU
CUST-105789,2025-04-03,2025-04-10,681,R4,True,CREDIT_BUREAU
CUST-105479,2025-04-03,2025-04-10,774,R2,True,CREDIT_BUREAU
CUST-106502,2025-04-03,2025-04-10,734,R3,True,CREDIT_BUREAU
CUST-106840,2025-04-03,2025-04-10,725,R3,True,CREDIT_BUREAU
CUST-100197,2025-04-03,2025-04-10,642,R5,True,CREDIT_BUREAU
CUST-106079,2025-04-03,2025-04-10,770,R2,True,CREDIT_BUREAU
CUST-100072,2025-04-03,2025-04-10,718,R3,True,CREDIT_BUREAU
CUST-107668,2025-04-03,2025-04-10,668,R4,True,CREDIT_BUREAU
CUST-106461,2025-04-03,2025-04-10,607,R6,True,CREDIT_BUREAU
CUST-105863,2025-04-03,2025-04-10,760,R2,True,CREDIT_BUREAU
CUST-106814,2025-04-03,2025-04-10,843,R1,True,CREDIT_BUREAU
CUST-104787,2025-04-03,2025-04-10,601,R6,True,CREDIT_BUREAU
CUST-102633,2025-04-03,2025-04-10,677,R4,True,CREDIT_BUREAU
CUST-100419,2025-04-03,2025-04-10,757,R2,True,CREDIT_BUREAU
CUST-104597,2025-04-03,2025-04-10,751,R2,True,CREDIT_BUREAU
CUST-101001,2025-04-03,2025-04-10,642,R5,True,CREDIT_BUREAU
CUST-104778,2025-04-03,2025-04-10,713,R3,True,CREDIT_BUREAU
CUST-106583,2025-04-03,2025-04-10,762,R2,True,CREDIT_BUREAU
CUST-105702,2025-04-03,2025-04-10,709,R3,True,CREDIT_BUREAU
CUST-107369,2025-04-03,2025-04-10,739,R3,True,CREDIT_BUREAU
CUST-104750,2025-04-03,2025-04-10,764,R2,True,CREDIT_BUREAU
CUST-106306,2025-04-03,2025-04-10,739,R3,True,CREDIT_BUREAU
CUST-102832,2025-04-03,2025-04-10,770,R2,True,CREDIT_BUREAU
CUST-102625,2025-04-03,2025-04-10,678,R4,True,CREDIT_BUREAU
CUST-105700,2025-04-03,2025-04-10,699,R4,True,CREDIT_BUREAU
CUST-107627,2025-04-03,2025-04-10,694,R4,True,CREDIT_BUREAU
