loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500015,APP-200016,CUST-105329,Credit Card,Credit Card Standard,2024-09-26,2024-09-28,13943.18,0.2443,0,False,None,4,R2,LOAN_SERVICING
LN-500735,APP-200786,CUST-106990,HELOC,HELOC Standard,2024-09-26,2024-09-28,63129.56,0.0919,122,True,Real Estate,12,R4,LOAN_SERVICING
LN-500841,APP-200903,CUST-105667,Credit Card,Credit Card Standard,2024-09-26,2024-09-26,11580.39,0.1917,0,False,None,16,R2,LOAN_SERVICING
LN-501124,APP-201202,CUST-102452,Personal,Personal Standard,2024-09-26,2024-09-27,31740.04,0.1514,26,False,None,15,R3,LOAN_SERVICING
LN-502141,APP-202315,CUST-102073,Personal,Personal Standard,2024-09-26,2024-09-26,29594.14,0.1157,48,False,None,15,R6,LOAN_SERVICING
LN-503688,APP-203998,CUST-103204,Credit Card,Credit Card Standard,2024-09-26,2024-09-28,7873.69,0.2568,0,False,None,13,R6,LOAN_SERVICING
LN-503693,APP-204003,CUST-101063,HELOC,HELOC Standard,2024-09-26,2024-09-27,52556.28,0.0991,116,True,Real Estate,26,R3,LOAN_SERVICING
LN-503732,APP-204044,CUST-102044,Auto,Auto Standard,2024-09-26,2024-09-26,37949.24,0.0894,68,True,Vehicle,16,R4,LOAN_SERVICING
LN-504064,APP-204411,CUST-104842,Auto,Auto Standard,2024-09-26,2024-09-28,53989.87,0.1055,63,True,Vehicle,10,R1,LOAN_SERVICING
LN-504995,APP-205423,CUST-105333,Credit Card,Credit Card Standard,2024-09-26,2024-09-26,3321.7,0.2268,0,False,None,1,R5,LOAN_SERVICING
LN-505556,APP-206040,CUST-106171,Credit Card,Credit Card Standard,2024-09-26,2024-09-28,8608.25,0.2322,0,False,None,9,R4,LOAN_SERVICING
LN-506004,APP-206524,CUST-107855,Auto,Auto Standard,2024-09-26,2024-09-28,14053.5,0.0674,38,True,Vehicle,26,R1,LOAN_SERVICING
LN-506147,APP-206677,CUST-103942,Auto,Auto Standard,2024-09-26,2024-09-28,39818.14,0.077,69,True,Vehicle,6,R3,LOAN_SERVICING
LN-506908,APP-207501,CUST-105917,Personal,Personal Standard,2024-09-26,2024-09-26,27443.62,0.0916,44,False,None,13,R5,LOAN_SERVICING
LN-507318,APP-207945,CUST-106243,Mortgage,Mortgage Standard,2024-09-26,2024-09-26,647364.78,0.055,256,True,Real Estate,10,R2,LOAN_SERVICING
LN-507870,APP-208537,CUST-100228,Auto,Auto Standard,2024-09-26,2024-09-28,16104.57,0.0768,71,True,Vehicle,18,R5,LOAN_SERVICING
LN-507912,APP-208582,CUST-103624,Personal,Personal Standard,2024-09-26,2024-09-28,34904.77,0.1135,50,False,None,2,R4,LOAN_SERVICING
LN-508134,APP-208823,CUST-105326,Credit Card,Credit Card Standard,2024-09-26,2024-09-28,17998.06,0.1718,0,False,None,23,R6,LOAN_SERVICING
LN-508259,APP-208956,CUST-101625,Personal,Personal Standard,2024-09-26,2024-09-27,27783.31,0.1011,30,False,None,28,R1,LOAN_SERVICING
LN-508280,APP-208978,CUST-102768,Personal,Personal Standard,2024-09-26,2024-09-28,7993.19,0.0873,33,False,None,23,R3,LOAN_SERVICING
LN-509646,APP-210464,CUST-104309,Auto,Auto Standard,2024-09-26,2024-09-26,42966.77,0.1061,68,True,Vehicle,16,R4,LOAN_SERVICING
