loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500058,APP-200062,CUST-104228,Personal,Personal Standard,2024-04-28,2024-04-28,28722.87,0.1141,27,False,None,20,R3,LOAN_SERVICING
LN-500194,APP-200206,CUST-103339,Auto,Auto Standard,2024-04-28,2024-04-30,12385.16,0.0734,69,True,Vehicle,1,R6,LOAN_SERVICING
LN-503006,APP-203254,CUST-104980,HELOC,HELOC Standard,2024-04-28,2024-04-28,145284.22,0.0829,67,True,Real Estate,21,R6,LOAN_SERVICING
LN-503362,APP-203649,CUST-103965,Personal,Personal Standard,2024-04-28,2024-04-29,13287.23,0.1002,20,False,None,3,R1,LOAN_SERVICING
LN-504037,APP-204378,CUST-107337,Personal,Personal Standard,2024-04-28,2024-04-29,14374.86,0.1474,22,False,None,7,R4,LOAN_SERVICING
LN-504625,APP-205010,CUST-102551,Personal,Personal Standard,2024-04-28,2024-04-28,2123.0,0.1469,46,False,None,1,R2,LOAN_SERVICING
LN-504656,APP-205044,CUST-100001,Personal,Personal Standard,2024-04-28,2024-04-30,18786.37,0.1149,44,False,None,28,R2,LOAN_SERVICING
LN-504811,APP-205215,CUST-105279,Auto,Auto Standard,2024-04-28,2024-04-29,46310.27,0.0776,63,True,Vehicle,3,R2,LOAN_SERVICING
LN-505294,APP-205750,CUST-100314,Credit Card,Credit Card Standard,2024-04-28,2024-04-29,5703.45,0.2378,0,False,None,13,R3,LOAN_SERVICING
LN-505498,APP-205969,CUST-104139,Personal,Personal Standard,2024-04-28,2024-04-28,32467.24,0.1312,57,False,None,5,R5,LOAN_SERVICING
LN-505688,APP-206184,CUST-107402,Auto,Auto Standard,2024-04-28,2024-04-30,38284.75,0.0669,43,True,Vehicle,1,R2,LOAN_SERVICING
LN-505855,APP-206363,CUST-100105,Personal,Personal Standard,2024-04-28,2024-04-30,19094.09,0.1289,57,False,None,15,R2,LOAN_SERVICING
LN-506461,APP-207027,CUST-101074,Personal,Personal Standard,2024-04-28,2024-04-30,34915.13,0.1067,12,False,None,10,R6,LOAN_SERVICING
LN-506692,APP-207271,CUST-105125,HELOC,HELOC Standard,2024-04-28,2024-04-29,17703.02,0.0614,153,True,Real Estate,5,R3,LOAN_SERVICING
LN-506746,APP-207329,CUST-102933,Auto,Auto Standard,2024-04-28,2024-04-30,46903.31,0.0726,63,True,Vehicle,11,R4,LOAN_SERVICING
LN-507544,APP-208196,CUST-105821,Mortgage,Mortgage Standard,2024-04-28,2024-04-30,364735.25,0.0649,276,True,Real Estate,26,R6,LOAN_SERVICING
LN-507817,APP-208483,CUST-106951,Credit Card,Credit Card Standard,2024-04-28,2024-04-28,4758.73,0.1861,0,False,None,7,R7,LOAN_SERVICING
LN-508167,APP-208858,CUST-103823,Personal,Personal Standard,2024-04-28,2024-04-28,10305.44,0.1354,12,False,None,21,R4,LOAN_SERVICING
LN-508548,APP-209275,CUST-103166,Auto,Auto Standard,2024-04-28,2024-04-30,21680.35,0.0834,55,True,Vehicle,18,R7,LOAN_SERVICING
LN-508645,APP-209379,CUST-104642,Auto,Auto Standard,2024-04-28,2024-04-29,53423.18,0.0993,59,True,Vehicle,25,R7,LOAN_SERVICING
LN-509049,APP-209814,CUST-101560,Auto,Auto Standard,2024-04-28,2024-04-28,38842.51,0.0955,39,True,Vehicle,24,R3,LOAN_SERVICING
LN-509128,APP-209900,CUST-105722,Personal,Personal Standard,2024-04-28,2024-04-29,10202.72,0.1801,36,False,None,11,R5,LOAN_SERVICING
LN-509841,APP-210679,CUST-102206,Personal,Personal Standard,2024-04-28,2024-04-30,25316.09,0.1125,35,False,None,16,R2,LOAN_SERVICING
