application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200375,CUST-103228,Mortgage,471558.46,R4,2024-07-15,Approved,2024-07-16,RISK_ENGINE
APP-201464,CUST-107765,Credit Card,10537.48,R2,2024-07-15,Approved,2024-07-19,RISK_ENGINE
APP-201596,CUST-107244,HELOC,77253.74,R6,2024-07-15,Approved,2024-07-17,RISK_ENGINE
APP-201701,CUST-101375,Personal,14008.48,R1,2024-07-15,Approved,2024-07-18,RISK_ENGINE
APP-202783,CUST-103798,Credit Card,23027.52,R2,2024-07-15,Approved,2024-07-18,RISK_ENGINE
APP-202794,CUST-106935,Personal,34019.66,R1,2024-07-15,Approved,2024-07-18,RISK_ENGINE
APP-203138,CUST-106241,Auto,18382.89,R5,2024-07-15,Approved,2024-07-18,RISK_ENGINE
APP-203674,CUST-105036,Personal,28270.86,R3,2024-07-15,Approved,2024-07-18,RISK_ENGINE
APP-204267,CUST-101607,Auto,20603.63,R5,2024-07-15,Approved,2024-07-17,RISK_ENGINE
APP-204654,CUST-103361,Personal,11626.28,R3,2024-07-15,Declined,2024-07-17,RISK_ENGINE
APP-205774,CUST-107548,Credit Card,15564.42,R5,2024-07-15,Approved,2024-07-18,RISK_ENGINE
APP-205959,CUST-102947,Auto,39955.91,R4,2024-07-15,Approved,2024-07-17,RISK_ENGINE
APP-206678,CUST-102058,Auto,26128.97,R6,2024-07-15,Declined,2024-07-19,RISK_ENGINE
APP-207517,CUST-105406,Auto,27551.2,R4,2024-07-15,Approved,2024-07-16,RISK_ENGINE
APP-207784,CUST-103641,Personal,4947.04,R3,2024-07-15,Approved,2024-07-16,RISK_ENGINE
APP-208384,CUST-103033,Auto,16669.62,R3,2024-07-15,Approved,2024-07-19,RISK_ENGINE
APP-208540,CUST-106157,Personal,3049.76,R4,2024-07-15,Approved,2024-07-19,RISK_ENGINE
APP-209351,CUST-102845,Personal,17302.12,R2,2024-07-15,Approved,2024-07-17,RISK_ENGINE
APP-209598,CUST-101357,Auto,15327.27,R6,2024-07-15,Approved,2024-07-17,RISK_ENGINE
