application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200409,CUST-102196,Auto,8568.56,R2,2025-03-25,Approved,2025-03-26,RISK_ENGINE
APP-200520,CUST-104924,Auto,41942.86,R5,2025-03-25,Approved,2025-03-27,RISK_ENGINE
APP-200964,CUST-101942,Auto,22978.7,R3,2025-03-25,Approved,2025-03-29,RISK_ENGINE
APP-200984,CUST-100982,HELOC,47792.95,R6,2025-03-25,Approved,2025-03-26,RISK_ENGINE
APP-201534,CUST-106823,Credit Card,8679.64,R4,2025-03-25,Approved,2025-03-28,RISK_ENGINE
APP-201936,CUST-107801,Mortgage,292306.07,R1,2025-03-25,Approved,2025-03-26,RISK_ENGINE
APP-203931,CUST-103860,Credit Card,2295.21,R4,2025-03-25,Approved,2025-03-29,RISK_ENGINE
APP-204015,CUST-105911,Personal,29645.24,R3,2025-03-25,Approved,2025-03-27,RISK_ENGINE
APP-204734,CUST-100238,Auto,30894.11,R1,2025-03-25,Approved,2025-03-28,RISK_ENGINE
APP-205520,CUST-100328,Auto,33322.91,R2,2025-03-25,Approved,2025-03-28,RISK_ENGINE
APP-205536,CUST-106796,Personal,28889.5,R5,2025-03-25,Approved,2025-03-26,RISK_ENGINE
APP-206469,CUST-103392,Auto,44726.89,R3,2025-03-25,Approved,2025-03-27,RISK_ENGINE
APP-206510,CUST-106121,HELOC,19269.55,R3,2025-03-25,Approved,2025-03-26,RISK_ENGINE
APP-207243,CUST-105578,Auto,40984.68,R5,2025-03-25,Approved,2025-03-28,RISK_ENGINE
APP-207437,CUST-102779,Auto,36078.47,R4,2025-03-25,Approved,2025-03-29,RISK_ENGINE
APP-208059,CUST-101792,Credit Card,13975.56,R5,2025-03-25,Approved,2025-03-29,RISK_ENGINE
APP-208300,CUST-104778,HELOC,140599.42,R3,2025-03-25,Approved,2025-03-29,RISK_ENGINE
APP-209000,CUST-107553,Personal,26303.21,R2,2025-03-25,Approved,2025-03-27,RISK_ENGINE
APP-209286,CUST-101952,Auto,18897.42,R2,2025-03-25,Approved,2025-03-28,RISK_ENGINE
APP-209633,CUST-101992,Auto,15753.61,R4,2025-03-25,Approved,2025-03-29,RISK_ENGINE
APP-210637,CUST-101657,Auto,37150.62,R2,2025-03-25,Declined,2025-03-27,RISK_ENGINE
APP-210694,CUST-101879,Auto,34192.54,R1,2025-03-25,Approved,2025-03-26,RISK_ENGINE
