loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500852,APP-200915,CUST-104873,Credit Card,Credit Card Standard,2024-09-13,2024-09-15,5019.42,0.2011,0,False,None,2,R4,LOAN_SERVICING
LN-501274,APP-201367,CUST-101557,HELOC,HELOC Standard,2024-09-13,2024-09-13,45373.27,0.0999,120,True,Real Estate,24,R4,LOAN_SERVICING
LN-502953,APP-203196,CUST-100604,Auto,Auto Standard,2024-09-13,2024-09-13,17939.49,0.0537,44,True,Vehicle,7,R3,LOAN_SERVICING
LN-503155,APP-203419,CUST-101425,Auto,Auto Standard,2024-09-13,2024-09-14,39860.31,0.104,43,True,Vehicle,28,R4,LOAN_SERVICING
LN-503861,APP-204187,CUST-100732,Personal,Personal Standard,2024-09-13,2024-09-14,26372.57,0.2057,59,False,None,11,R7,LOAN_SERVICING
LN-503958,APP-204291,CUST-107845,Credit Card,Credit Card Standard,2024-09-13,2024-09-15,2039.85,0.1522,0,False,None,20,R5,LOAN_SERVICING
LN-504476,APP-204849,CUST-105116,Auto,Auto Standard,2024-09-13,2024-09-15,52345.83,0.103,63,True,Vehicle,13,R4,LOAN_SERVICING
LN-504626,APP-205011,CUST-103384,Personal,Personal Standard,2024-09-13,2024-09-15,13854.13,0.1547,38,False,None,28,R3,LOAN_SERVICING
LN-505029,APP-205465,CUST-107596,Auto,Auto Standard,2024-09-13,2024-09-13,17901.63,0.0589,36,True,Vehicle,1,R4,LOAN_SERVICING
LN-505745,APP-206244,CUST-105994,Personal,Personal Standard,2024-09-13,2024-09-14,10256.73,0.1233,33,False,None,22,R6,LOAN_SERVICING
LN-505847,APP-206354,CUST-100316,HELOC,HELOC Standard,2024-09-13,2024-09-15,86009.05,0.0907,150,True,Real Estate,12,R3,LOAN_SERVICING
LN-506241,APP-206783,CUST-100393,Mortgage,Mortgage Standard,2024-09-13,2024-09-14,298254.28,0.0723,293,True,Real Estate,26,R2,LOAN_SERVICING
LN-506433,APP-206996,CUST-101886,Personal,Personal Standard,2024-09-13,2024-09-13,16645.23,0.1943,18,False,None,1,R5,LOAN_SERVICING
LN-506681,APP-207256,CUST-104390,Personal,Personal Standard,2024-09-13,2024-09-13,18212.24,0.0931,37,False,None,8,R1,LOAN_SERVICING
LN-506858,APP-207446,CUST-101119,Auto,Auto Standard,2024-09-13,2024-09-13,45722.3,0.09,50,True,Vehicle,23,R1,LOAN_SERVICING
LN-507460,APP-208102,CUST-107761,Mortgage,Mortgage Standard,2024-09-13,2024-09-15,512874.5,0.0669,253,True,Real Estate,9,R2,LOAN_SERVICING
LN-507574,APP-208226,CUST-103934,Personal,Personal Standard,2024-09-13,2024-09-14,5723.62,0.1081,44,False,None,15,R3,LOAN_SERVICING
LN-507950,APP-208623,CUST-102665,HELOC,HELOC Standard,2024-09-13,2024-09-14,149135.05,0.0715,84,True,Real Estate,18,R4,LOAN_SERVICING
LN-507979,APP-208655,CUST-104008,Auto,Auto Standard,2024-09-13,2024-09-15,17477.99,0.0842,41,True,Vehicle,28,R4,LOAN_SERVICING
LN-509024,APP-209785,CUST-103120,Personal,Personal Standard,2024-09-13,2024-09-14,9193.55,0.0894,22,False,None,21,R5,LOAN_SERVICING
LN-509662,APP-210481,CUST-100503,Credit Card,Credit Card Standard,2024-09-13,2024-09-13,4531.91,0.2455,0,False,None,14,R4,LOAN_SERVICING
