contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000103,LN-500201,CUST-100687,2025-02-11,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000113,LN-500211,CUST-107222,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000177,LN-500327,CUST-103794,2025-02-11,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000182,LN-500331,CUST-102249,2025-02-11,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000196,LN-500338,,2025-02-11,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,True
CTC-60000398,LN-500746,CUST-105510,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000664,LN-501236,CUST-100953,2025-02-11,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002012,LN-503956,CUST-103891,2025-02-11,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002658,LN-505217,CUST-100219,2025-02-11,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002708,LN-505286,CUST-101959,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003111,LN-506187,CUST-103559,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003135,LN-506255,CUST-106015,2025-02-11,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003316,LN-506560,CUST-105745,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003922,LN-507788,CUST-105822,2025-02-11,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60004233,LN-508391,CUST-102370,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004554,LN-509118,CUST-103672,2025-02-11,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004722,LN-509445,CUST-100379,2025-02-11,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004864,LN-509703,CUST-106679,2025-02-11,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005577,LN-501383,CUST-106747,2025-02-11,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60006058,LN-502515,CUST-101090,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006068,LN-502547,CUST-104472,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006371,LN-503423,CUST-107309,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60006937,LN-504917,CUST-104167,2025-02-11,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007627,LN-506987,CUST-102595,2025-02-11,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007882,LN-507675,CUST-101344,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60007907,LN-507728,CUST-100376,2025-02-11,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008651,LN-509622,CUST-102648,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008673,LN-509690,CUST-106474,2025-02-11,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008692,LN-509741,CUST-104242,2025-02-11,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60008734,LN-509795,CUST-107181,2025-02-11,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009636,LN-502583,CUST-104271,2025-02-11,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60009791,LN-503256,CUST-105342,2025-02-11,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60010152,LN-504231,CUST-105630,2025-02-11,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
