payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9040254,LN-508010,CUST-107686,2025-06-04,778.17,778.17,Scheduled,Debit Card,Posted,False,False,,2025-06-04,2025-06-14,True,False
PMT-9040274,LN-508634,CUST-100373,2025-06-04,463.32,463.32,Scheduled,Wire,Posted,False,False,,2025-06-04,2025-06-14,True,False
PMT-9041065,LN-501734,CUST-104786,2025-06-06,907.3,907.3,Scheduled,ACH,Posted,False,False,,2025-06-06,2025-06-14,True,False
PMT-9041101,LN-506810,CUST-104231,2025-06-06,193.29,0.0,Extra,Debit Card,Posted,False,False,,2025-06-06,2025-06-14,True,False
PMT-9041108,LN-507927,CUST-103260,2025-06-06,94.62,94.62,Scheduled,ACH,Posted,False,False,,2025-06-06,2025-06-14,True,False
PMT-9041697,LN-503008,CUST-100602,2025-06-08,582.07,582.07,Scheduled,ACH,Posted,False,False,,2025-06-08,2025-06-14,True,False
PMT-9041801,LN-501473,CUST-103347,2025-06-08,430.25,430.25,Scheduled,Check,Posted,False,False,,2025-06-08,2025-06-14,True,False
PMT-9042408,LN-508500,CUST-100010,2025-06-10,518.13,518.13,Scheduled,Check,Posted,False,False,,2025-06-10,2025-06-14,True,False
PMT-9042671,LN-504908,CUST-100520,2025-06-11,374.62,374.62,Scheduled,ACH,Posted,False,False,,2025-06-11,2025-06-14,True,False
PMT-9042971,LN-500469,CUST-106379,2025-06-12,1006.66,1006.66,Scheduled,Debit Card,Posted,False,False,,2025-06-12,2025-06-14,True,False
PMT-9042990,LN-507621,CUST-102561,2025-06-12,476.34,476.34,Scheduled,ACH,Posted,False,False,,2025-06-12,2025-06-14,True,False
PMT-9043185,LN-502633,CUST-101010,2025-06-12,389.84,389.84,Scheduled,Check,Posted,False,False,,2025-06-12,2025-06-14,True,False
