contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000118,LN-500217,CUST-105487,2025-06-23,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000449,LN-500806,CUST-107546,2025-06-23,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000596,LN-501057,CUST-102557,2025-06-23,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000960,LN-501841,CUST-104738,2025-06-23,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001110,LN-502199,CUST-106579,2025-06-23,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001136,LN-502260,CUST-103736,2025-06-23,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001343,LN-502651,CUST-104904,2025-06-23,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001351,LN-502659,CUST-104873,2025-06-23,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002017,LN-503966,CUST-107677,2025-06-23,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002591,LN-505053,CUST-106850,2025-06-23,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002717,LN-505320,CUST-104905,2025-06-23,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002867,LN-505699,CUST-107624,2025-06-23,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002978,LN-505899,CUST-100533,2025-06-23,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003082,LN-506115,CUST-102122,2025-06-23,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003115,LN-506188,CUST-101158,2025-06-23,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003325,LN-506588,CUST-107442,2025-06-23,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003410,LN-506728,CUST-107572,2025-06-23,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003491,LN-506882,CUST-104476,2025-06-23,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003595,LN-507085,CUST-102724,2025-06-23,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003736,LN-507330,CUST-107359,2025-06-23,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004370,LN-508756,CUST-101727,2025-06-23,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
