loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500252,APP-200269,CUST-103103,HELOC,HELOC Standard,2024-07-23,2024-07-25,95466.57,0.0768,135,True,Real Estate,26,R4,LOAN_SERVICING
LN-500310,APP-200332,CUST-106088,Auto,Auto Standard,2024-07-23,2024-07-23,11742.94,0.1034,71,True,Vehicle,22,R2,LOAN_SERVICING
LN-500740,APP-200792,CUST-101546,Credit Card,Credit Card Standard,2024-07-23,2024-07-24,20054.73,0.2358,0,False,None,6,R5,LOAN_SERVICING
LN-502101,APP-202273,CUST-102065,Auto,Auto Standard,2024-07-23,2024-07-24,33910.32,0.0484,68,True,Vehicle,26,R4,LOAN_SERVICING
LN-502738,APP-202968,CUST-107901,Personal,Personal Standard,2024-07-23,2024-07-24,7106.29,0.198,14,False,None,26,R2,LOAN_SERVICING
LN-503093,APP-203349,CUST-106389,Auto,Auto Standard,2024-07-23,2024-07-23,15943.15,0.0929,59,True,Vehicle,8,R3,LOAN_SERVICING
LN-503497,APP-203794,CUST-103252,Credit Card,Credit Card Standard,2024-07-23,2024-07-25,1183.34,0.2175,0,False,None,20,R2,LOAN_SERVICING
LN-503602,APP-203907,CUST-105013,Personal,Personal Standard,2024-07-23,2024-07-24,32646.17,0.1486,28,False,None,5,R5,LOAN_SERVICING
LN-503626,APP-203933,CUST-102129,Mortgage,Mortgage Standard,2024-07-23,2024-07-25,405411.32,0.0684,219,True,Real Estate,15,R5,LOAN_SERVICING
LN-503940,APP-204271,CUST-107979,Personal,Personal Standard,2024-07-23,2024-07-24,11521.51,0.2019,40,False,None,16,R4,LOAN_SERVICING
LN-504695,APP-205091,CUST-106575,HELOC,HELOC Standard,2024-07-23,2024-07-24,57097.21,0.0653,96,True,Real Estate,18,R4,LOAN_SERVICING
LN-505444,APP-205912,CUST-103746,Personal,Personal Standard,2024-07-23,2024-07-24,2154.73,0.1544,28,False,None,12,R2,LOAN_SERVICING
LN-505616,APP-206103,CUST-100954,Personal,Personal Standard,2024-07-23,2024-07-24,16411.67,0.1215,34,False,None,2,R3,LOAN_SERVICING
LN-506075,APP-206599,CUST-104511,Credit Card,Credit Card Standard,2024-07-23,2024-07-25,22225.48,0.231,0,False,None,14,R3,LOAN_SERVICING
LN-506252,APP-206794,CUST-103568,Auto,Auto Standard,2024-07-23,2024-07-24,35582.54,0.1037,66,True,Vehicle,28,R6,LOAN_SERVICING
LN-507565,APP-208217,CUST-100207,Auto,Auto Standard,2024-07-23,2024-07-25,51951.82,0.0529,49,True,Vehicle,3,R3,LOAN_SERVICING
LN-507781,APP-208444,CUST-107243,Credit Card,Credit Card Standard,2024-07-23,2024-07-24,20821.98,0.2285,0,False,None,27,R2,LOAN_SERVICING
LN-508183,APP-208875,CUST-101674,Auto,Auto Standard,2024-07-23,2024-07-23,18931.06,0.102,55,True,Vehicle,17,R5,LOAN_SERVICING
LN-508496,APP-209218,CUST-103249,Auto,Auto Standard,2024-07-23,2024-07-23,38411.64,0.0711,71,True,Vehicle,6,R1,LOAN_SERVICING
LN-508945,APP-209699,CUST-107376,Auto,Auto Standard,2024-07-23,2024-07-24,37153.47,0.0573,53,True,Vehicle,16,R4,LOAN_SERVICING
LN-509037,APP-209801,CUST-102728,Auto,Auto Standard,2024-07-23,2024-07-23,27617.74,0.1034,53,True,Vehicle,26,R6,LOAN_SERVICING
