application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200447,CUST-103310,HELOC,58241.73,R1,2025-02-19,Approved,2025-02-23,RISK_ENGINE
APP-200491,CUST-103289,HELOC,70002.96,R4,2025-02-19,Approved,2025-02-22,RISK_ENGINE
APP-201104,CUST-101853,Personal,25185.37,R5,2025-02-19,Approved,2025-02-21,RISK_ENGINE
APP-201271,CUST-106397,Auto,44836.7,R5,2025-02-19,Approved,2025-02-22,RISK_ENGINE
APP-201993,CUST-107387,Auto,12909.31,R3,2025-02-19,Approved,2025-02-20,RISK_ENGINE
APP-203223,CUST-106263,Personal,10912.41,R4,2025-02-19,Approved,2025-02-23,RISK_ENGINE
APP-204703,CUST-102815,HELOC,120871.9,R2,2025-02-19,Declined,2025-02-20,RISK_ENGINE
APP-204903,CUST-103765,Personal,15424.72,R6,2025-02-19,Approved,2025-02-22,RISK_ENGINE
APP-204931,CUST-104223,Auto,17433.97,R4,2025-02-19,Approved,2025-02-21,RISK_ENGINE
APP-205068,CUST-103142,Credit Card,13672.62,R1,2025-02-19,Approved,2025-02-20,RISK_ENGINE
APP-205156,CUST-101837,Auto,22270.01,R2,2025-02-19,Approved,2025-02-23,RISK_ENGINE
APP-205283,CUST-105105,Auto,13747.54,R3,2025-02-19,Approved,2025-02-20,RISK_ENGINE
APP-206079,CUST-100763,Auto,38403.95,R3,2025-02-19,Approved,2025-02-23,RISK_ENGINE
APP-206185,CUST-101350,Credit Card,20303.31,R4,2025-02-19,Approved,2025-02-23,RISK_ENGINE
APP-206417,CUST-102504,Auto,19058.87,R2,2025-02-19,Approved,2025-02-21,RISK_ENGINE
APP-207568,CUST-100558,Credit Card,20654.81,R3,2025-02-19,Approved,2025-02-20,RISK_ENGINE
APP-208068,CUST-105453,Auto,9024.43,R5,2025-02-19,Approved,2025-02-21,RISK_ENGINE
APP-208782,CUST-100948,Auto,9650.05,R4,2025-02-19,Approved,2025-02-20,RISK_ENGINE
APP-209599,CUST-103194,Personal,3020.46,R3,2025-02-19,Approved,2025-02-21,RISK_ENGINE
APP-209869,CUST-102512,Personal,16134.59,R4,2025-02-19,Approved,2025-02-20,RISK_ENGINE
APP-210714,CUST-103811,Auto,48507.67,R3,2025-02-19,Approved,2025-02-21,RISK_ENGINE
