application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200230,CUST-105487,Personal,16694.21,R5,2025-03-09,Approved,2025-03-12,RISK_ENGINE
APP-200607,CUST-107954,Personal,25802.42,R5,2025-03-09,Approved,2025-03-12,RISK_ENGINE
APP-200663,CUST-104484,Credit Card,8316.53,R1,2025-03-09,Approved,2025-03-12,RISK_ENGINE
APP-200845,CUST-105623,Auto,39916.75,R5,2025-03-09,Approved,2025-03-12,RISK_ENGINE
APP-200946,CUST-105022,Personal,6303.33,R4,2025-03-09,Approved,2025-03-10,RISK_ENGINE
APP-201169,CUST-105624,Personal,31924.7,R3,2025-03-09,Declined,2025-03-10,RISK_ENGINE
APP-202042,CUST-100355,Personal,25653.78,R5,2025-03-09,Approved,2025-03-12,RISK_ENGINE
APP-202359,CUST-100841,Auto,52894.12,R2,2025-03-09,Approved,2025-03-10,RISK_ENGINE
APP-203007,CUST-105565,HELOC,25945.32,R4,2025-03-09,Approved,2025-03-13,RISK_ENGINE
APP-204917,CUST-106202,Auto,9591.38,R5,2025-03-09,Declined,2025-03-11,RISK_ENGINE
APP-205732,CUST-105669,Auto,51230.51,R1,2025-03-09,Approved,2025-03-10,RISK_ENGINE
APP-205827,CUST-100709,Personal,6453.38,R3,2025-03-09,Approved,2025-03-12,RISK_ENGINE
APP-206094,CUST-101978,Auto,20084.62,R4,2025-03-09,Approved,2025-03-10,RISK_ENGINE
APP-206862,CUST-107053,Credit Card,3273.23,R3,2025-03-09,Declined,2025-03-13,RISK_ENGINE
APP-208248,CUST-101284,Personal,19486.19,R3,2025-03-09,Approved,2025-03-11,RISK_ENGINE
APP-208664,CUST-107473,HELOC,149705.62,R2,2025-03-09,Approved,2025-03-10,RISK_ENGINE
APP-208838,CUST-105239,HELOC,80905.82,R6,2025-03-09,Approved,2025-03-13,RISK_ENGINE
APP-208931,CUST-105134,Mortgage,171286.42,R4,2025-03-09,Approved,2025-03-10,RISK_ENGINE
APP-209146,CUST-106478,HELOC,20973.65,R5,2025-03-09,Declined,2025-03-13,RISK_ENGINE
APP-209547,CUST-105917,Credit Card,11352.8,R1,2025-03-09,Approved,2025-03-10,RISK_ENGINE
APP-209708,CUST-100439,Auto,38226.73,R5,2025-03-09,Approved,2025-03-13,RISK_ENGINE
APP-209837,CUST-101182,Auto,34952.93,R6,2025-03-09,Approved,2025-03-10,RISK_ENGINE
APP-210150,CUST-107842,Personal,10766.38,R4,2025-03-09,Approved,2025-03-13,RISK_ENGINE
APP-210271,CUST-106803,Personal,31254.91,R3,2025-03-09,Approved,2025-03-10,RISK_ENGINE
APP-210383,CUST-101420,Personal,18062.82,R2,2025-03-09,Approved,2025-03-12,RISK_ENGINE
