application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200264,CUST-100186,Mortgage,301892.71,R5,2024-05-01,Approved,2024-05-04,RISK_ENGINE
APP-200430,CUST-104906,Credit Card,19599.66,R4,2024-05-01,Approved,2024-05-05,RISK_ENGINE
APP-201958,CUST-100455,Mortgage,426267.67,R4,2024-05-01,Approved,2024-05-05,RISK_ENGINE
APP-202131,CUST-103580,Auto,13500.26,R6,2024-05-01,Approved,2024-05-05,RISK_ENGINE
APP-202186,CUST-106640,Auto,53021.99,R2,2024-05-01,Approved,2024-05-05,RISK_ENGINE
APP-203536,CUST-103841,Auto,49122.09,R4,2024-05-01,Approved,2024-05-04,RISK_ENGINE
APP-204244,CUST-105159,Personal,4527.0,R4,2024-05-01,Approved,2024-05-04,RISK_ENGINE
APP-204283,CUST-101731,Auto,20095.39,R3,2024-05-01,Approved,2024-05-03,RISK_ENGINE
APP-206064,CUST-101518,Auto,31726.11,R2,2024-05-01,Approved,2024-05-05,RISK_ENGINE
APP-206573,CUST-103813,Auto,31636.22,R5,2024-05-01,Approved,2024-05-04,RISK_ENGINE
APP-207266,CUST-101902,HELOC,21217.87,R7,2024-05-01,Approved,2024-05-03,RISK_ENGINE
APP-207309,CUST-104695,Auto,42463.33,R2,2024-05-01,Declined,2024-05-05,RISK_ENGINE
APP-207535,CUST-104147,Auto,35896.84,R2,2024-05-01,Approved,2024-05-04,RISK_ENGINE
APP-207668,CUST-106400,Personal,26765.28,R4,2024-05-01,Approved,2024-05-03,RISK_ENGINE
APP-209245,CUST-100683,Auto,54161.76,R4,2024-05-01,Approved,2024-05-03,RISK_ENGINE
APP-209338,CUST-103363,Auto,15286.98,R3,2024-05-01,Approved,2024-05-02,RISK_ENGINE
APP-210044,CUST-104521,Credit Card,13705.04,R1,2024-05-01,Approved,2024-05-04,RISK_ENGINE
APP-210207,CUST-100487,Auto,15725.65,R4,2024-05-01,Approved,2024-05-05,RISK_ENGINE
APP-210765,CUST-103784,Auto,36992.68,R3,2024-05-01,Approved,2024-05-02,RISK_ENGINE
