loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500701,APP-200750,CUST-101626,Auto,Auto Standard,2024-07-14,2024-07-14,37600.65,0.0838,49,True,Vehicle,14,R4,LOAN_SERVICING
LN-500705,APP-200754,CUST-100323,Auto,Auto Standard,2024-07-14,2024-07-16,28919.54,0.075,40,True,Vehicle,5,R1,LOAN_SERVICING
LN-504096,APP-204445,CUST-103459,HELOC,HELOC Standard,2024-07-14,2024-07-15,130151.27,0.0602,130,True,Real Estate,1,R2,LOAN_SERVICING
LN-504836,APP-205243,CUST-104681,Credit Card,Credit Card Standard,2024-07-14,2024-07-15,10294.13,0.2415,0,False,None,28,R4,LOAN_SERVICING
LN-506372,APP-206932,CUST-101824,Auto,Auto Standard,2024-07-14,2024-07-14,37845.63,0.0813,64,True,Vehicle,7,R3,LOAN_SERVICING
LN-506710,APP-207292,CUST-106937,Personal,Personal Standard,2024-07-14,2024-07-15,17567.88,0.1831,50,False,None,6,R5,LOAN_SERVICING
LN-506844,APP-207431,CUST-104570,Auto,Auto Standard,2024-07-14,2024-07-15,23726.07,0.0925,63,True,Vehicle,2,R4,LOAN_SERVICING
LN-508371,APP-209080,CUST-100406,Auto,Auto Standard,2024-07-14,2024-07-15,40389.04,0.1035,43,True,Vehicle,1,R3,LOAN_SERVICING
LN-508380,APP-209089,CUST-101589,Personal,Personal Standard,2024-07-14,2024-07-16,8078.51,0.1508,39,False,None,27,R3,LOAN_SERVICING
LN-508720,APP-209462,CUST-103733,Personal,Personal Standard,2024-07-14,2024-07-14,33517.89,0.1234,25,False,None,1,R5,LOAN_SERVICING
