customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-106827,2025-02-03,2025-02-13,658,R5,True,CREDIT_BUREAU
CUST-107347,2025-02-03,2025-02-13,816,R1,True,CREDIT_BUREAU
CUST-105770,2025-02-03,2025-02-13,768,R2,True,CREDIT_BUREAU
CUST-104202,2025-02-03,2025-02-13,667,R4,True,CREDIT_BUREAU
CUST-105091,2025-02-03,2025-02-13,705,R3,True,CREDIT_BUREAU
CUST-100980,2025-02-03,2025-02-13,683,R4,True,CREDIT_BUREAU
CUST-107358,2025-02-03,2025-02-13,652,R5,True,CREDIT_BUREAU
CUST-104556,2025-02-03,2025-02-13,700,R3,True,CREDIT_BUREAU
CUST-102950,2025-02-03,2025-02-13,809,R1,True,CREDIT_BUREAU
CUST-105418,2025-02-03,2025-02-13,669,R4,True,CREDIT_BUREAU
CUST-101029,2025-02-03,2025-02-13,673,R4,True,CREDIT_BUREAU
CUST-106809,2025-02-03,2025-02-13,686,R4,True,CREDIT_BUREAU
CUST-102073,2025-02-03,2025-02-13,591,R6,True,CREDIT_BUREAU
CUST-102778,2025-02-03,2025-02-13,641,R5,True,CREDIT_BUREAU
CUST-105016,2025-02-03,2025-02-13,699,R4,True,CREDIT_BUREAU
CUST-101966,2025-02-03,2025-02-13,764,R2,True,CREDIT_BUREAU
CUST-104712,2025-02-03,2025-02-13,712,R3,True,CREDIT_BUREAU
CUST-102207,2025-02-03,2025-02-13,440,R7,True,CREDIT_BUREAU
CUST-104270,2025-02-03,2025-02-13,744,R2,True,CREDIT_BUREAU
CUST-106464,2025-02-03,2025-02-13,799,R1,True,CREDIT_BUREAU
CUST-101156,2025-02-03,2025-02-13,702,R3,True,CREDIT_BUREAU
CUST-101861,2025-02-03,2025-02-13,812,R1,True,CREDIT_BUREAU
CUST-101259,2025-02-03,2025-02-13,441,R7,True,CREDIT_BUREAU
CUST-104072,2025-02-03,2025-02-13,706,R3,True,CREDIT_BUREAU
CUST-106030,2025-02-03,2025-02-13,780,R1,True,CREDIT_BUREAU
CUST-103126,2025-02-03,2025-02-13,737,R3,True,CREDIT_BUREAU
CUST-104889,2025-02-03,2025-02-13,704,R3,True,CREDIT_BUREAU
CUST-103746,2025-02-03,2025-02-13,756,R2,True,CREDIT_BUREAU
CUST-105630,2025-02-03,2025-02-13,689,R4,True,CREDIT_BUREAU
CUST-107070,2025-02-03,2025-02-13,628,R5,True,CREDIT_BUREAU
CUST-106014,2025-02-03,2025-02-13,633,R5,True,CREDIT_BUREAU
CUST-102924,2025-02-03,2025-02-13,755,R2,True,CREDIT_BUREAU
CUST-106323,2025-02-03,2025-02-13,765,R2,True,CREDIT_BUREAU
CUST-103660,2025-02-03,2025-02-13,753,R2,True,CREDIT_BUREAU
CUST-102527,2025-02-03,2025-02-13,774,R2,True,CREDIT_BUREAU
CUST-107692,2025-02-03,2025-02-13,682,R4,True,CREDIT_BUREAU
CUST-100314,2025-02-03,2025-02-13,721,R3,True,CREDIT_BUREAU
CUST-105197,2025-02-03,2025-02-13,762,R2,True,CREDIT_BUREAU
CUST-103463,2025-02-03,2025-02-13,760,R2,True,CREDIT_BUREAU
CUST-103210,2025-02-03,2025-02-13,711,R3,True,CREDIT_BUREAU
CUST-106029,2025-02-03,2025-02-13,735,R3,True,CREDIT_BUREAU
CUST-102581,2025-02-03,2025-02-13,742,R2,True,CREDIT_BUREAU
CUST-102801,2025-02-03,2025-02-13,711,R3,True,CREDIT_BUREAU
CUST-107391,2025-02-03,2025-02-13,710,R3,True,CREDIT_BUREAU
CUST-107224,2025-02-03,2025-02-13,605,R6,True,CREDIT_BUREAU
CUST-106190,2025-02-03,2025-02-13,749,R2,True,CREDIT_BUREAU
CUST-106062,2025-02-03,2025-02-13,626,R5,True,CREDIT_BUREAU
CUST-102295,2025-02-03,2025-02-13,603,R6,True,CREDIT_BUREAU
CUST-105535,2025-02-03,2025-02-13,604,R6,True,CREDIT_BUREAU
CUST-105007,2025-02-03,2025-02-13,605,R6,True,CREDIT_BUREAU
CUST-101976,2025-02-03,2025-02-13,712,R3,True,CREDIT_BUREAU
CUST-102087,2025-02-03,2025-02-13,677,R4,True,CREDIT_BUREAU
CUST-100030,2025-02-03,2025-02-13,688,R4,True,CREDIT_BUREAU
CUST-101345,2025-02-03,2025-02-13,594,R6,True,CREDIT_BUREAU
CUST-104410,2025-02-03,2025-02-13,602,R6,True,CREDIT_BUREAU
CUST-101676,2025-02-03,2025-02-13,779,R2,True,CREDIT_BUREAU
CUST-106992,2025-02-03,2025-02-13,766,R2,True,CREDIT_BUREAU
CUST-102152,2025-02-03,2025-02-13,645,R5,True,CREDIT_BUREAU
CUST-103156,2025-02-03,2025-02-13,713,R3,True,CREDIT_BUREAU
CUST-102993,2025-02-03,2025-02-13,588,R6,True,CREDIT_BUREAU
