application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200100,CUST-105337,Auto,21585.34,R2,2025-05-02,Approved,2025-05-06,RISK_ENGINE
APP-201038,CUST-105190,Personal,26355.34,R5,2025-05-02,Approved,2025-05-04,RISK_ENGINE
APP-201283,CUST-105451,Auto,44030.11,R3,2025-05-02,Approved,2025-05-05,RISK_ENGINE
APP-201781,CUST-100056,Credit Card,4244.47,R7,2025-05-02,Approved,2025-05-03,RISK_ENGINE
APP-202573,CUST-104499,Personal,15073.0,R1,2025-05-02,Approved,2025-05-04,RISK_ENGINE
APP-202603,CUST-100856,Auto,34410.11,R2,2025-05-02,Approved,2025-05-05,RISK_ENGINE
APP-203603,CUST-103539,Auto,23096.25,R4,2025-05-02,Approved,2025-05-05,RISK_ENGINE
APP-204506,CUST-102059,Mortgage,362324.03,R5,2025-05-02,Approved,2025-05-04,RISK_ENGINE
APP-205526,CUST-103511,Personal,25880.52,R1,2025-05-02,Approved,2025-05-04,RISK_ENGINE
APP-205548,CUST-103806,Personal,24008.63,R4,2025-05-02,Declined,2025-05-06,RISK_ENGINE
APP-205907,CUST-105238,Auto,11514.7,R4,2025-05-02,Approved,2025-05-03,RISK_ENGINE
APP-206154,CUST-105861,Personal,14741.06,R4,2025-05-02,Approved,2025-05-04,RISK_ENGINE
APP-206295,CUST-104978,Credit Card,15232.52,R3,2025-05-02,Approved,2025-05-06,RISK_ENGINE
APP-206447,CUST-105333,Auto,52499.61,R3,2025-05-02,Approved,2025-05-03,RISK_ENGINE
APP-206796,CUST-106194,Credit Card,24649.49,R5,2025-05-02,Approved,2025-05-05,RISK_ENGINE
APP-207442,CUST-103703,Credit Card,24951.24,R4,2025-05-02,Approved,2025-05-03,RISK_ENGINE
APP-207739,CUST-102702,Personal,9666.74,R2,2025-05-02,Approved,2025-05-04,RISK_ENGINE
APP-208126,CUST-106439,Personal,2889.4,R2,2025-05-02,Approved,2025-05-03,RISK_ENGINE
APP-208711,CUST-107515,Personal,23600.24,R1,2025-05-02,Approved,2025-05-03,RISK_ENGINE
APP-209014,CUST-102883,Personal,19142.49,R4,2025-05-02,Declined,2025-05-03,RISK_ENGINE
APP-209052,CUST-105924,Credit Card,4448.1,R3,2025-05-02,Approved,2025-05-05,RISK_ENGINE
APP-209706,CUST-106629,Auto,11221.22,R5,2025-05-02,Approved,2025-05-03,RISK_ENGINE
APP-210029,CUST-100029,Mortgage,296550.31,R3,2025-05-02,Approved,2025-05-03,RISK_ENGINE
APP-210183,CUST-103559,Auto,41162.64,R5,2025-05-02,Approved,2025-05-03,RISK_ENGINE
APP-210469,CUST-101035,HELOC,31492.77,R5,2025-05-02,Approved,2025-05-05,RISK_ENGINE
