payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9012997,LN-500258,CUST-104634,2025-02-26,225.64,0.0,Extra,ACH,Posted,False,False,,2025-02-26,2025-03-04,True,False
PMT-9013098,LN-500833,CUST-106878,2025-02-26,391.77,391.77,Scheduled,Debit Card,Posted,False,False,,2025-02-26,2025-03-04,True,False
PMT-9013764,LN-504614,CUST-107338,2025-02-28,1274.41,1274.41,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-03-04,True,False
PMT-9013912,LN-500584,CUST-101605,2025-03-01,489.03,489.03,Scheduled,Debit Card,Posted,False,False,,2025-03-01,2025-03-04,True,False
PMT-9013963,LN-501075,CUST-105819,2025-03-01,285.87,0.0,Extra,Debit Card,Posted,False,False,,2025-03-01,2025-03-04,True,False
PMT-9014664,LN-503233,CUST-102838,2025-03-04,63.07,63.07,Scheduled,Debit Card,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014665,LN-500265,CUST-100983,2025-03-04,375.08,375.08,Scheduled,ACH,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014666,LN-508486,CUST-104120,2025-03-04,137.02,137.02,Scheduled,ACH,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014667,LN-503745,CUST-101256,2025-03-04,278.82,278.82,Scheduled,Debit Card,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014668,LN-509230,CUST-107245,2025-03-04,542.97,542.97,Scheduled,ACH,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014669,LN-506233,CUST-100528,2025-03-04,1172.46,1172.46,Scheduled,Cash,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014670,LN-504952,CUST-107201,2025-03-04,781.55,781.55,Scheduled,Debit Card,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014671,LN-500985,CUST-101112,2025-03-04,806.6,806.6,Scheduled,ACH,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014672,LN-501793,CUST-105068,2025-03-04,557.71,557.71,Scheduled,ACH,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014674,LN-504350,CUST-107166,2025-03-04,653.7,653.7,Scheduled,ACH,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014675,LN-501325,CUST-103146,2025-03-04,341.76,341.76,Scheduled,Debit Card,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014676,LN-500223,CUST-100203,2025-03-04,574.0,574.0,Scheduled,Wire,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014677,LN-509463,CUST-104159,2025-03-04,569.42,569.42,Scheduled,Debit Card,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014678,LN-505589,CUST-104359,2025-03-04,1500.06,500.02,Scheduled,Debit Card,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014679,LN-500607,CUST-102617,2025-03-04,198.47,0.0,Extra,ACH,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014680,LN-504099,CUST-104861,2025-03-04,769.16,769.16,Scheduled,ACH,Posted,False,False,,2025-03-04,2025-03-04,False,False
PMT-9014682,LN-505122,CUST-106806,2025-03-04,135.34,135.34,Scheduled,ACH,Posted,False,False,,2025-03-04,2025-03-04,False,False
