application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200015,CUST-107938,Personal,20124.26,R5,2024-02-23,Approved,2024-02-26,RISK_ENGINE
APP-200021,CUST-105349,Credit Card,16970.19,R5,2024-02-23,Approved,2024-02-27,RISK_ENGINE
APP-200174,CUST-100191,Credit Card,10345.8,R3,2024-02-23,Approved,2024-02-25,RISK_ENGINE
APP-201623,CUST-105086,Auto,29069.69,R2,2024-02-23,Approved,2024-02-24,RISK_ENGINE
APP-202545,CUST-100934,Auto,54057.11,R3,2024-02-23,Approved,2024-02-27,RISK_ENGINE
APP-203083,CUST-102205,Auto,31988.87,R6,2024-02-23,Approved,2024-02-26,RISK_ENGINE
APP-203365,CUST-102451,Personal,8979.87,R3,2024-02-23,Approved,2024-02-26,RISK_ENGINE
APP-203627,CUST-102861,Auto,47574.35,R2,2024-02-23,Approved,2024-02-27,RISK_ENGINE
APP-204072,CUST-104658,Auto,39380.09,R4,2024-02-23,Approved,2024-02-26,RISK_ENGINE
APP-204172,CUST-104325,Mortgage,421675.83,R4,2024-02-23,Approved,2024-02-27,RISK_ENGINE
APP-204203,CUST-105263,Personal,28329.5,R2,2024-02-23,Approved,2024-02-26,RISK_ENGINE
APP-204393,CUST-101687,Auto,13078.23,R7,2024-02-23,Approved,2024-02-27,RISK_ENGINE
APP-204681,CUST-105649,Personal,32797.79,R6,2024-02-23,Approved,2024-02-26,RISK_ENGINE
APP-204773,CUST-105031,HELOC,23149.49,R4,2024-02-23,Approved,2024-02-25,RISK_ENGINE
APP-206099,CUST-106812,Auto,31243.33,R2,2024-02-23,Approved,2024-02-25,RISK_ENGINE
APP-206688,CUST-101934,HELOC,133899.38,R2,2024-02-23,Approved,2024-02-27,RISK_ENGINE
APP-208747,CUST-103714,Personal,27938.05,R5,2024-02-23,Approved,2024-02-27,RISK_ENGINE
APP-208990,CUST-107258,Personal,21477.55,R2,2024-02-23,Approved,2024-02-24,RISK_ENGINE
APP-209042,CUST-106477,Auto,42338.09,R6,2024-02-23,Approved,2024-02-24,RISK_ENGINE
APP-209152,CUST-107242,Credit Card,10254.98,R6,2024-02-23,Approved,2024-02-27,RISK_ENGINE
APP-209732,CUST-106835,Credit Card,18914.91,R6,2024-02-23,Approved,2024-02-25,RISK_ENGINE
APP-209740,CUST-105407,Personal,33956.37,R3,2024-02-23,Approved,2024-02-24,RISK_ENGINE
APP-209956,CUST-105440,Auto,43548.92,R2,2024-02-23,Approved,2024-02-24,RISK_ENGINE
APP-210389,CUST-103062,Mortgage,157513.97,R1,2024-02-23,Approved,2024-02-24,RISK_ENGINE
APP-210575,CUST-101037,Auto,24567.47,R1,2024-02-23,Approved,2024-02-26,RISK_ENGINE
