payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9043372,LN-501428,CUST-101091,2025-06-13,77.1,77.1,Scheduled,ACH,Posted,False,False,,2025-06-13,2025-06-23,True,False
PMT-9043486,LN-507339,CUST-106265,2025-06-13,864.87,864.87,Scheduled,ACH,Posted,False,False,,2025-06-13,2025-06-23,True,False
PMT-9043676,LN-508012,CUST-103544,2025-06-14,751.44,751.44,Scheduled,ACH,Posted,False,False,,2025-06-14,2025-06-23,True,False
PMT-9043821,LN-507425,CUST-101854,2025-06-14,334.18,0.0,Extra,Wire,Posted,False,False,,2025-06-14,2025-06-23,True,False
PMT-9044061,LN-501249,CUST-105488,2025-06-15,595.12,595.12,Scheduled,ACH,Posted,False,False,,2025-06-15,2025-06-23,True,False
PMT-9044220,LN-507661,CUST-101009,2025-06-16,1287.38,1287.38,Scheduled,ACH,Posted,False,False,,2025-06-16,2025-06-23,True,False
PMT-9044315,LN-506932,CUST-103534,2025-06-16,279.75,279.75,Scheduled,ACH,Posted,False,False,,2025-06-16,2025-06-23,True,False
PMT-9044330,LN-504874,CUST-105050,2025-06-16,918.78,918.78,Scheduled,ACH,Posted,False,False,,2025-06-16,2025-06-23,True,False
PMT-9044347,LN-509803,CUST-101702,2025-06-16,207.21,207.21,Scheduled,Cash,Posted,False,False,,2025-06-16,2025-06-23,True,False
PMT-9044382,LN-505066,CUST-104314,2025-06-16,429.41,429.41,Scheduled,ACH,Posted,False,False,,2025-06-16,2025-06-23,True,False
PMT-9044555,LN-500624,CUST-107791,2025-06-16,400.86,400.86,Scheduled,ACH,Posted,False,False,,2025-06-16,2025-06-23,True,False
PMT-9044797,LN-506881,CUST-104381,2025-06-17,350.84,0.0,Extra,Debit Card,Posted,False,False,,2025-06-17,2025-06-23,True,False
PMT-9045123,LN-506460,CUST-100465,2025-06-18,493.64,493.64,Scheduled,Check,Posted,False,False,,2025-06-18,2025-06-23,True,False
PMT-9045379,LN-507977,CUST-102493,2025-06-19,602.72,602.72,Scheduled,Check,Posted,False,False,,2025-06-19,2025-06-23,True,False
PMT-9045392,LN-506899,CUST-100278,2025-06-19,254.54,254.54,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-23,True,False
PMT-9045530,LN-509015,CUST-103423,2025-06-20,435.18,435.18,Scheduled,ACH,Posted,False,False,,2025-06-20,2025-06-23,True,False
PMT-9045542,LN-501190,CUST-105753,2025-06-20,380.66,380.66,Scheduled,Check,Posted,False,False,,2025-06-20,2025-06-23,True,False
PMT-9045629,LN-502384,CUST-106925,2025-06-20,457.21,457.21,Scheduled,Debit Card,Posted,False,False,,2025-06-20,2025-06-23,True,False
PMT-9045680,LN-503553,CUST-105273,2025-06-20,269.78,0.0,Extra,Cash,Posted,False,False,,2025-06-20,2025-06-23,True,False
PMT-9045711,LN-505988,CUST-103322,2025-06-20,607.18,607.18,Scheduled,ACH,Posted,False,False,,2025-06-20,2025-06-23,True,False
PMT-9045782,LN-502029,CUST-106809,2025-06-20,518.26,518.26,Scheduled,ACH,Posted,False,False,,2025-06-20,2025-06-23,True,False
PMT-9045936,LN-503978,CUST-104072,2025-06-21,385.63,385.63,Scheduled,Check,Posted,False,False,,2025-06-21,2025-06-23,True,False
PMT-9046030,LN-500146,CUST-107574,2025-06-21,57.17,0.0,Extra,Check,Posted,False,False,,2025-06-21,2025-06-23,True,False
PMT-9046497,LN-500625,CUST-100607,2025-06-23,408.26,408.26,Scheduled,Cash,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046498,LN-501430,CUST-100206,2025-06-23,1380.89,1380.89,Scheduled,Wire,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046499,LN-502890,CUST-106862,2025-06-23,117.93,117.93,Scheduled,Check,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046500,LN-500780,CUST-107114,2025-06-23,153.34,0.0,Extra,ACH,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046502,LN-507596,CUST-100027,2025-06-23,1231.71,1231.71,Scheduled,Debit Card,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046503,LN-508878,CUST-101887,2025-06-23,755.84,755.84,Scheduled,ACH,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046504,LN-506738,CUST-103702,2025-06-23,481.7,481.7,Scheduled,Cash,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046505,LN-504281,CUST-106305,2025-06-23,258.45,258.45,Scheduled,Debit Card,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046506,LN-502264,CUST-100291,2025-06-23,290.49,290.49,Scheduled,ACH,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046507,LN-504159,CUST-101005,2025-06-23,78.07,78.07,Scheduled,Cash,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046508,LN-505733,CUST-106443,2025-06-23,771.79,771.79,Scheduled,ACH,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046509,LN-508670,CUST-100152,2025-06-23,509.03,509.03,Scheduled,ACH,Returned,False,True,,2025-06-23,2025-06-23,False,False
PMT-9046510,LN-500623,CUST-106665,2025-06-23,249.96,249.96,Scheduled,Debit Card,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046511,LN-504282,CUST-106214,2025-06-23,142.06,142.06,Scheduled,ACH,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046512,LN-504881,CUST-104574,2025-06-23,540.34,540.34,Scheduled,Check,Posted,False,False,,2025-06-23,2025-06-23,False,False
PMT-9046513,LN-500725,CUST-106924,2025-06-23,1392.43,1392.43,Scheduled,Wire,Posted,False,False,,2025-06-23,2025-06-23,False,False
