loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500364,APP-200388,CUST-106234,Auto,Auto Standard,2024-11-02,2024-11-03,17536.57,0.1043,55,True,Vehicle,18,R3,LOAN_SERVICING
LN-500401,APP-200428,CUST-100371,Auto,Auto Standard,2024-11-02,2024-11-02,14675.04,0.0939,54,True,Vehicle,4,R6,LOAN_SERVICING
LN-500850,APP-200913,CUST-107639,Auto,Auto Standard,2024-11-02,2024-11-04,30055.78,0.094,45,True,Vehicle,23,R3,LOAN_SERVICING
LN-501183,APP-201267,CUST-104564,Personal,Personal Standard,2024-11-02,2024-11-02,2733.99,0.1412,12,False,None,4,R1,LOAN_SERVICING
LN-501318,APP-201417,CUST-101438,Auto,Auto Standard,2024-11-02,2024-11-04,37775.38,0.099,43,True,Vehicle,11,R6,LOAN_SERVICING
LN-502801,APP-203032,CUST-107798,Auto,Auto Standard,2024-11-02,2024-11-04,24028.86,0.0977,39,True,Vehicle,3,R6,LOAN_SERVICING
LN-503227,APP-203498,CUST-103420,Auto,Auto Standard,2024-11-02,2024-11-04,50923.84,0.1022,61,True,Vehicle,1,R5,LOAN_SERVICING
LN-503242,APP-203515,CUST-102095,Personal,Personal Standard,2024-11-02,2024-11-02,25003.82,0.1652,59,False,None,16,R4,LOAN_SERVICING
LN-503424,APP-203714,CUST-100777,Mortgage,Mortgage Standard,2024-11-02,2024-11-03,295075.18,0.0661,265,True,Real Estate,17,R6,LOAN_SERVICING
LN-503668,APP-203977,CUST-100276,Auto,Auto Standard,2024-11-02,2024-11-02,8213.32,0.0451,50,True,Vehicle,7,R2,LOAN_SERVICING
LN-503907,APP-204236,CUST-104815,Personal,Personal Standard,2024-11-02,2024-11-04,28973.55,0.1884,42,False,None,13,R3,LOAN_SERVICING
LN-504160,APP-204517,CUST-102437,Auto,Auto Standard,2024-11-02,2024-11-04,13147.91,0.0499,49,True,Vehicle,3,R3,LOAN_SERVICING
LN-504383,APP-204750,CUST-100689,Auto,Auto Standard,2024-11-02,2024-11-04,21549.96,0.0458,45,True,Vehicle,8,R5,LOAN_SERVICING
LN-504598,APP-204979,CUST-104433,Personal,Personal Standard,2024-11-02,2024-11-04,20597.79,0.1555,45,False,None,16,R3,LOAN_SERVICING
LN-504616,APP-205001,CUST-105862,Personal,Personal Standard,2024-11-02,2024-11-02,27176.05,0.0846,20,False,None,5,R4,LOAN_SERVICING
LN-505563,APP-206047,CUST-100751,Auto,Auto Standard,2024-11-02,2024-11-04,21924.59,0.0486,67,True,Vehicle,6,R1,LOAN_SERVICING
LN-506086,APP-206610,CUST-102589,Auto,Auto Standard,2024-11-02,2024-11-04,26767.76,0.0785,57,True,Vehicle,13,R2,LOAN_SERVICING
LN-506247,APP-206789,CUST-105884,Personal,Personal Standard,2024-11-02,2024-11-02,13827.8,0.1803,36,False,None,12,R3,LOAN_SERVICING
LN-506303,APP-206848,CUST-107211,Auto,Auto Standard,2024-11-02,2024-11-02,32117.71,0.0613,62,True,Vehicle,18,R2,LOAN_SERVICING
LN-506322,APP-206870,CUST-106268,Auto,Auto Standard,2024-11-02,2024-11-02,21664.47,0.0917,71,True,Vehicle,16,R1,LOAN_SERVICING
LN-506634,APP-207207,CUST-106218,Auto,Auto Standard,2024-11-02,2024-11-02,15311.77,0.0941,59,True,Vehicle,14,R4,LOAN_SERVICING
LN-506866,APP-207454,CUST-101758,HELOC,HELOC Standard,2024-11-02,2024-11-04,10729.88,0.083,102,True,Real Estate,3,R2,LOAN_SERVICING
LN-507072,APP-207677,CUST-105007,Credit Card,Credit Card Standard,2024-11-02,2024-11-03,19555.97,0.1763,0,False,None,16,R6,LOAN_SERVICING
LN-507131,APP-207742,CUST-102708,Auto,Auto Standard,2024-11-02,2024-11-02,25745.78,0.0754,38,True,Vehicle,17,R3,LOAN_SERVICING
LN-508333,APP-209039,CUST-107662,Personal,Personal Standard,2024-11-02,2024-11-04,16074.02,0.1065,20,False,None,6,R4,LOAN_SERVICING
LN-509009,APP-209768,CUST-103685,Personal,Personal Standard,2024-11-02,2024-11-03,28615.58,0.2125,43,False,None,9,R2,LOAN_SERVICING
LN-509370,APP-210161,CUST-100752,Auto,Auto Standard,2024-11-02,2024-11-04,21667.99,0.1035,47,True,Vehicle,20,R5,LOAN_SERVICING
LN-509880,APP-210721,CUST-104944,Auto,Auto Standard,2024-11-02,2024-11-03,18418.32,0.1061,53,True,Vehicle,25,R3,LOAN_SERVICING
