payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9014866,LN-509824,CUST-107796,2025-03-04,798.0,798.0,Scheduled,ACH,Posted,False,False,,2025-03-04,2025-03-13,True,False
PMT-9014913,LN-506788,CUST-107173,2025-03-04,711.43,711.43,Scheduled,Check,Posted,False,False,,2025-03-04,2025-03-13,True,False
PMT-9015203,LN-505498,CUST-104139,2025-03-05,335.36,0.0,Extra,ACH,Posted,False,False,,2025-03-05,2025-03-13,True,False
PMT-9016003,LN-507986,CUST-105821,2025-03-08,840.23,840.23,Scheduled,ACH,Posted,False,False,,2025-03-08,2025-03-13,True,False
PMT-9016052,LN-505446,CUST-102432,2025-03-08,164.75,164.75,Scheduled,ACH,Posted,False,False,,2025-03-08,2025-03-13,True,False
PMT-9016186,LN-503257,CUST-101891,2025-03-09,627.87,627.87,Scheduled,ACH,Posted,False,False,,2025-03-09,2025-03-13,True,False
PMT-9016212,LN-501013,CUST-106209,2025-03-09,1182.08,1182.08,Scheduled,ACH,Posted,False,False,,2025-03-09,2025-03-13,True,False
PMT-9016359,LN-503033,CUST-101552,2025-03-09,1190.9,1190.9,Scheduled,ACH,Posted,False,False,,2025-03-09,2025-03-13,True,False
PMT-9016496,LN-500239,CUST-106761,2025-03-10,876.11,876.11,Scheduled,ACH,Posted,False,False,,2025-03-10,2025-03-13,True,False
PMT-9016831,LN-506709,CUST-106972,2025-03-11,373.53,373.53,Scheduled,Wire,Posted,False,False,,2025-03-11,2025-03-13,True,False
PMT-9017215,LN-508499,CUST-106613,2025-03-13,114.39,114.39,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017216,LN-501529,CUST-100766,2025-03-13,653.5,653.5,Scheduled,Debit Card,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017217,LN-509654,CUST-101307,2025-03-13,755.16,755.16,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017219,LN-504141,CUST-107433,2025-03-13,833.79,833.79,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017220,LN-503375,CUST-102266,2025-03-13,553.28,553.28,Scheduled,Debit Card,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017221,LN-506478,CUST-101481,2025-03-13,688.01,688.01,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017222,LN-508329,CUST-103127,2025-03-13,584.79,584.79,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017223,LN-503330,CUST-102842,2025-03-13,316.53,316.53,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017224,LN-503450,CUST-105853,2025-03-13,1062.2,1062.2,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017225,LN-503373,CUST-104182,2025-03-13,1180.48,1180.48,Scheduled,Debit Card,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017227,LN-508557,CUST-106514,2025-03-13,602.31,602.31,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017229,LN-506720,CUST-103840,2025-03-13,602.39,602.39,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017230,LN-503277,CUST-106101,2025-03-13,428.2,428.2,Scheduled,Check,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017232,LN-503282,CUST-105996,2025-03-13,371.36,371.36,Scheduled,Check,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017233,LN-502891,CUST-105986,2025-03-13,686.44,686.44,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017234,LN-505376,CUST-104580,2025-03-13,235.76,235.76,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017236,LN-505512,CUST-100610,2025-03-13,1207.72,1207.72,Scheduled,Cash,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017237,LN-506077,CUST-102372,2025-03-13,350.86,350.86,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017238,LN-500456,CUST-102443,2025-03-13,786.49,786.49,Scheduled,Check,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017239,LN-500410,CUST-106296,2025-03-13,1909.08,1909.08,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017240,LN-508654,CUST-106109,2025-03-13,393.13,0.0,Extra,Check,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017241,LN-501428,CUST-101091,2025-03-13,77.1,77.1,Scheduled,Debit Card,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017242,LN-500082,CUST-102882,2025-03-13,337.01,0.0,Extra,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017243,LN-500936,CUST-100373,2025-03-13,256.6,256.6,Scheduled,Debit Card,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017244,LN-503240,CUST-103124,2025-03-13,552.03,552.03,Scheduled,Debit Card,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017245,LN-501513,CUST-102950,2025-03-13,712.23,712.23,Scheduled,Check,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017246,LN-508901,CUST-100670,2025-03-13,987.0,987.0,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017247,LN-508902,CUST-106150,2025-03-13,626.17,626.17,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017248,LN-502468,CUST-103345,2025-03-13,140.17,0.0,Extra,Debit Card,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017249,LN-508289,CUST-100228,2025-03-13,1044.18,1044.18,Scheduled,Check,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017250,LN-504934,CUST-107593,2025-03-13,1098.2,1098.2,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017251,LN-509438,CUST-105278,2025-03-13,44.19,44.19,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017252,LN-503639,CUST-101432,2025-03-13,391.77,391.77,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017253,LN-501411,CUST-105027,2025-03-13,133.63,133.63,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017255,LN-505668,CUST-103842,2025-03-13,552.17,552.17,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017256,LN-505474,CUST-107993,2025-03-13,493.63,493.63,Scheduled,Check,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017257,LN-506242,CUST-106455,2025-03-13,740.96,740.96,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017258,LN-506755,CUST-100563,2025-03-13,391.84,391.84,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017259,LN-505658,CUST-107403,2025-03-13,1611.04,1611.04,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017260,LN-504927,CUST-102961,2025-03-13,635.5,635.5,Scheduled,Check,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017261,LN-503569,CUST-106272,2025-03-13,640.12,640.12,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017262,LN-506072,CUST-100395,2025-03-13,260.33,260.33,Scheduled,Check,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017263,LN-502839,CUST-100059,2025-03-13,398.95,398.95,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017264,LN-501294,CUST-103425,2025-03-13,882.33,882.33,Scheduled,Debit Card,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017265,LN-505077,CUST-104675,2025-03-13,894.34,894.34,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017266,LN-500437,CUST-100272,2025-03-13,897.58,897.58,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017267,LN-506253,CUST-100391,2025-03-13,262.09,262.09,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017268,LN-502732,CUST-104866,2025-03-13,745.0,745.0,Scheduled,Debit Card,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017269,LN-501091,CUST-103164,2025-03-13,1005.44,1005.44,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017270,LN-509242,CUST-107725,2025-03-13,360.58,360.58,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017271,LN-504968,CUST-103396,2025-03-13,529.66,529.66,Scheduled,Cash,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017272,LN-506262,CUST-103639,2025-03-13,69.19,0.0,Extra,Debit Card,Posted,False,False,,2025-03-13,2025-03-13,False,False
PMT-9017273,LN-509461,CUST-103098,2025-03-13,624.62,624.62,Scheduled,Wire,Posted,False,False,,2025-03-13,2025-03-13,False,False
