application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200114,CUST-104318,Auto,39713.76,R1,2024-11-28,Approved,2024-12-01,RISK_ENGINE
APP-200906,CUST-107661,Auto,12123.53,R4,2024-11-28,Approved,2024-11-29,RISK_ENGINE
APP-201241,CUST-104316,Auto,50770.49,R1,2024-11-28,Approved,2024-12-02,RISK_ENGINE
APP-201786,CUST-102336,Personal,33202.45,R2,2024-11-28,Approved,2024-12-01,RISK_ENGINE
APP-202248,CUST-102739,Auto,50549.18,R4,2024-11-28,Approved,2024-12-01,RISK_ENGINE
APP-202790,CUST-106764,Auto,42039.79,R4,2024-11-28,Approved,2024-12-01,RISK_ENGINE
APP-203499,CUST-106175,Personal,14833.18,R3,2024-11-28,Approved,2024-12-02,RISK_ENGINE
APP-204040,CUST-104458,Personal,7651.14,R4,2024-11-28,Approved,2024-11-29,RISK_ENGINE
APP-204129,CUST-101979,Credit Card,2448.61,R6,2024-11-28,Approved,2024-12-02,RISK_ENGINE
APP-204645,CUST-104894,Credit Card,16431.05,R2,2024-11-28,Approved,2024-11-29,RISK_ENGINE
APP-206894,CUST-106427,Auto,54354.49,R2,2024-11-28,Declined,2024-11-30,RISK_ENGINE
APP-206941,CUST-101018,Personal,32054.09,R7,2024-11-28,Approved,2024-11-30,RISK_ENGINE
APP-208026,CUST-105518,Auto,36598.22,R1,2024-11-28,Approved,2024-11-29,RISK_ENGINE
APP-208231,CUST-102336,Credit Card,2237.06,R1,2024-11-28,Approved,2024-11-29,RISK_ENGINE
APP-209306,CUST-100147,Personal,9857.26,R1,2024-11-28,Approved,2024-11-29,RISK_ENGINE
APP-210530,CUST-103333,Auto,23014.53,R2,2024-11-28,Approved,2024-12-02,RISK_ENGINE
