contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000304,LN-500523,CUST-104306,2025-05-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000381,LN-500709,CUST-103506,2025-05-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000404,LN-500750,CUST-100857,2025-05-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000464,LN-500832,CUST-101968,2025-05-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000768,LN-501446,CUST-105798,2025-05-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000783,LN-501518,CUST-102433,2025-05-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000823,LN-501577,CUST-105382,2025-05-10,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001563,LN-503055,CUST-107535,2025-05-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001845,LN-503648,CUST-107592,2025-05-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002004,LN-503926,CUST-106626,2025-05-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002087,LN-504113,CUST-105136,2025-05-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002095,LN-504118,CUST-104724,2025-05-10,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60002243,LN-504395,CUST-106853,2025-05-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002378,LN-504687,CUST-102321,2025-05-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002981,LN-505910,CUST-105178,2025-05-10,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003374,LN-506685,CUST-103408,2025-05-10,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003795,LN-507496,CUST-100633,2025-05-10,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003972,LN-507870,CUST-100228,2025-05-10,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004533,LN-509052,CUST-106258,2025-05-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004542,LN-509069,CUST-105355,2025-05-10,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004564,LN-509129,CUST-102944,2025-05-10,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005098,LN-500026,CUST-106068,2025-05-10,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
