loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500013,APP-200014,CUST-104867,Credit Card,Credit Card Standard,2025-01-19,2025-01-20,5778.61,0.208,0,False,None,10,R3,LOAN_SERVICING
LN-500090,APP-200096,CUST-101465,Auto,Auto Standard,2025-01-19,2025-01-19,43815.72,0.0892,66,True,Vehicle,1,R5,LOAN_SERVICING
LN-500243,APP-200258,CUST-104204,Auto,Auto Standard,2025-01-19,2025-01-19,29393.71,0.0954,42,True,Vehicle,7,R3,LOAN_SERVICING
LN-500394,APP-200419,CUST-105134,Personal,Personal Standard,2025-01-19,2025-01-21,25224.77,0.1377,52,False,None,26,R1,LOAN_SERVICING
LN-500921,APP-200986,CUST-106828,Auto,Auto Standard,2025-01-19,2025-01-21,54879.61,0.0848,64,True,Vehicle,13,R3,LOAN_SERVICING
LN-500964,APP-201031,CUST-101179,Personal,Personal Standard,2025-01-19,2025-01-19,27409.56,0.154,17,False,None,26,R5,LOAN_SERVICING
LN-501583,APP-201707,CUST-102593,Auto,Auto Standard,2025-01-19,2025-01-21,32044.62,0.082,58,True,Vehicle,7,R6,LOAN_SERVICING
LN-501787,APP-201934,CUST-104897,Personal,Personal Standard,2025-01-19,2025-01-21,2434.72,0.2102,30,False,None,17,R7,LOAN_SERVICING
LN-501858,APP-202008,CUST-104165,Personal,Personal Standard,2025-01-19,2025-01-21,19345.27,0.0918,45,False,None,5,R4,LOAN_SERVICING
LN-502428,APP-202627,CUST-103720,Personal,Personal Standard,2025-01-19,2025-01-21,12448.73,0.1045,40,False,None,9,R7,LOAN_SERVICING
LN-502440,APP-202641,CUST-100428,Credit Card,Credit Card Standard,2025-01-19,2025-01-21,14532.72,0.1509,0,False,None,7,R5,LOAN_SERVICING
LN-502489,APP-202697,CUST-104714,Auto,Auto Standard,2025-01-19,2025-01-20,43923.74,0.0885,71,True,Vehicle,27,R3,LOAN_SERVICING
LN-502964,APP-203208,CUST-103104,HELOC,HELOC Standard,2025-01-19,2025-01-20,11459.83,0.093,110,True,Real Estate,7,R3,LOAN_SERVICING
LN-503238,APP-203511,CUST-104532,Personal,Personal Standard,2025-01-19,2025-01-19,15568.72,0.2004,26,False,None,1,R6,LOAN_SERVICING
LN-503367,APP-203654,CUST-107118,Personal,Personal Standard,2025-01-19,2025-01-19,32336.75,0.0919,18,False,None,14,R5,LOAN_SERVICING
LN-503744,APP-204056,CUST-107271,Auto,Auto Standard,2025-01-19,2025-01-19,21174.15,0.0876,37,True,Vehicle,9,R2,LOAN_SERVICING
LN-504582,APP-204963,CUST-107356,Personal,Personal Standard,2025-01-19,2025-01-19,19481.39,0.155,42,False,None,8,R4,LOAN_SERVICING
LN-504600,APP-204981,CUST-104760,Mortgage,Mortgage Standard,2025-01-19,2025-01-19,130255.23,0.0714,297,True,Real Estate,22,R3,LOAN_SERVICING
LN-504794,APP-205198,CUST-103805,Auto,Auto Standard,2025-01-19,2025-01-21,53635.89,0.1069,39,True,Vehicle,28,R5,LOAN_SERVICING
LN-505787,APP-206288,CUST-106650,Credit Card,Credit Card Standard,2025-01-19,2025-01-20,4147.85,0.2199,0,False,None,2,R3,LOAN_SERVICING
LN-506422,APP-206985,CUST-107884,Auto,Auto Standard,2025-01-19,2025-01-19,37797.38,0.0458,53,True,Vehicle,9,R3,LOAN_SERVICING
LN-506931,APP-207526,CUST-103507,Personal,Personal Standard,2025-01-19,2025-01-20,14924.45,0.1538,24,False,None,1,R5,LOAN_SERVICING
LN-506937,APP-207532,CUST-102658,Personal,Personal Standard,2025-01-19,2025-01-19,17888.05,0.1469,54,False,None,22,R5,LOAN_SERVICING
LN-507192,APP-207806,CUST-103509,Auto,Auto Standard,2025-01-19,2025-01-21,49055.47,0.0752,57,True,Vehicle,21,R3,LOAN_SERVICING
LN-507272,APP-207894,CUST-102301,Credit Card,Credit Card Standard,2025-01-19,2025-01-19,2695.03,0.198,0,False,None,11,R2,LOAN_SERVICING
LN-508024,APP-208701,CUST-103647,Auto,Auto Standard,2025-01-19,2025-01-19,27810.9,0.0755,39,True,Vehicle,20,R4,LOAN_SERVICING
LN-508340,APP-209046,CUST-105411,Personal,Personal Standard,2025-01-19,2025-01-20,9178.49,0.1648,54,False,None,8,R3,LOAN_SERVICING
LN-509070,APP-209836,CUST-100780,Credit Card,Credit Card Standard,2025-01-19,2025-01-19,8738.93,0.1963,0,False,None,18,R2,LOAN_SERVICING
