application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200061,CUST-104604,Auto,53160.55,R2,2024-11-18,Approved,2024-11-19,RISK_ENGINE
APP-200273,CUST-104548,Auto,43418.51,R2,2024-11-18,Approved,2024-11-22,RISK_ENGINE
APP-200853,CUST-106839,Credit Card,8445.28,R3,2024-11-18,Approved,2024-11-19,RISK_ENGINE
APP-202334,CUST-102433,Personal,28249.11,R3,2024-11-18,Approved,2024-11-20,RISK_ENGINE
APP-203701,CUST-106545,Personal,24846.69,R3,2024-11-18,Approved,2024-11-19,RISK_ENGINE
APP-203709,CUST-100284,Auto,13236.03,R1,2024-11-18,Approved,2024-11-19,RISK_ENGINE
APP-203833,CUST-101349,Auto,53978.05,R5,2024-11-18,Approved,2024-11-20,RISK_ENGINE
APP-204472,CUST-104724,HELOC,56651.22,R5,2024-11-18,Approved,2024-11-21,RISK_ENGINE
APP-204835,CUST-103491,Mortgage,547307.68,R3,2024-11-18,Approved,2024-11-21,RISK_ENGINE
APP-205090,CUST-107998,Credit Card,17110.29,R1,2024-11-18,Declined,2024-11-20,RISK_ENGINE
APP-205138,CUST-103280,Auto,54093.61,R5,2024-11-18,Approved,2024-11-20,RISK_ENGINE
APP-205705,CUST-102528,Auto,38309.18,R2,2024-11-18,Declined,2024-11-20,RISK_ENGINE
APP-206197,CUST-102930,Personal,17387.45,R5,2024-11-18,Approved,2024-11-20,RISK_ENGINE
APP-206516,CUST-100535,HELOC,131472.41,R5,2024-11-18,Approved,2024-11-22,RISK_ENGINE
APP-207198,CUST-104755,Personal,6119.38,R3,2024-11-18,Approved,2024-11-19,RISK_ENGINE
APP-207330,CUST-100661,Auto,23582.76,R4,2024-11-18,Approved,2024-11-20,RISK_ENGINE
APP-208575,CUST-102389,Mortgage,310959.19,R3,2024-11-18,Approved,2024-11-20,RISK_ENGINE
APP-208607,CUST-105616,HELOC,81026.84,R2,2024-11-18,Approved,2024-11-19,RISK_ENGINE
APP-208777,CUST-100058,Personal,34591.31,R1,2024-11-18,Approved,2024-11-21,RISK_ENGINE
APP-208793,CUST-100114,Auto,37926.67,R3,2024-11-18,Approved,2024-11-20,RISK_ENGINE
APP-209525,CUST-103776,HELOC,37082.77,R5,2024-11-18,Approved,2024-11-22,RISK_ENGINE
