customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-101418,2025-04-03,2025-04-16,826,R1,True,CREDIT_BUREAU
CUST-100096,2025-04-03,2025-04-16,818,R1,True,CREDIT_BUREAU
CUST-100897,2025-04-03,2025-04-16,833,R1,True,CREDIT_BUREAU
CUST-106751,2025-04-03,2025-04-16,760,R2,True,CREDIT_BUREAU
CUST-106165,2025-04-03,2025-04-16,670,R4,True,CREDIT_BUREAU
CUST-105444,2025-04-03,2025-04-16,649,R5,True,CREDIT_BUREAU
CUST-103983,2025-04-03,2025-04-16,815,R1,True,CREDIT_BUREAU
CUST-107921,2025-04-03,2025-04-16,596,R6,True,CREDIT_BUREAU
CUST-100899,2025-04-03,2025-04-16,788,R1,True,CREDIT_BUREAU
CUST-103041,2025-04-03,2025-04-16,764,R2,True,CREDIT_BUREAU
CUST-103083,2025-04-03,2025-04-16,630,R5,True,CREDIT_BUREAU
CUST-100767,2025-04-03,2025-04-16,802,R1,True,CREDIT_BUREAU
CUST-103357,2025-04-03,2025-04-16,665,R4,True,CREDIT_BUREAU
CUST-100856,2025-04-03,2025-04-16,746,R2,True,CREDIT_BUREAU
CUST-105864,2025-04-03,2025-04-16,639,R5,True,CREDIT_BUREAU
CUST-105673,2025-04-03,2025-04-16,713,R3,True,CREDIT_BUREAU
CUST-103666,2025-04-03,2025-04-16,644,R5,True,CREDIT_BUREAU
CUST-106340,2025-04-03,2025-04-16,773,R2,True,CREDIT_BUREAU
CUST-102135,2025-04-03,2025-04-16,749,R2,True,CREDIT_BUREAU
CUST-101897,2025-04-03,2025-04-16,660,R4,True,CREDIT_BUREAU
CUST-103259,2025-04-03,2025-04-16,675,R4,True,CREDIT_BUREAU
CUST-104737,2025-04-03,2025-04-16,610,R6,True,CREDIT_BUREAU
CUST-106251,2025-04-03,2025-04-16,669,R4,True,CREDIT_BUREAU
CUST-105074,2025-04-03,2025-04-16,745,R2,True,CREDIT_BUREAU
CUST-107626,2025-04-03,2025-04-16,624,R5,True,CREDIT_BUREAU
CUST-106726,2025-04-03,2025-04-16,819,R1,True,CREDIT_BUREAU
CUST-101088,2025-04-03,2025-04-16,612,R6,True,CREDIT_BUREAU
CUST-103989,2025-04-03,2025-04-16,707,R3,True,CREDIT_BUREAU
CUST-101599,2025-04-03,2025-04-16,774,R2,True,CREDIT_BUREAU
CUST-102076,2025-04-03,2025-04-16,821,R1,True,CREDIT_BUREAU
CUST-102567,2025-04-03,2025-04-16,632,R5,True,CREDIT_BUREAU
CUST-105645,2025-04-03,2025-04-16,763,R2,True,CREDIT_BUREAU
CUST-101576,2025-04-03,2025-04-16,616,R6,True,CREDIT_BUREAU
CUST-105826,2025-04-03,2025-04-16,689,R4,True,CREDIT_BUREAU
CUST-105010,2025-04-03,2025-04-16,620,R5,True,CREDIT_BUREAU
CUST-104926,2025-04-03,2025-04-16,751,R2,True,CREDIT_BUREAU
CUST-105976,2025-04-03,2025-04-16,798,R1,True,CREDIT_BUREAU
CUST-100442,2025-04-03,2025-04-16,828,R1,True,CREDIT_BUREAU
CUST-102346,2025-04-03,2025-04-16,678,R4,True,CREDIT_BUREAU
CUST-107419,2025-04-03,2025-04-16,828,R1,True,CREDIT_BUREAU
CUST-105148,2025-04-03,2025-04-16,635,R5,True,CREDIT_BUREAU
CUST-102121,2025-04-03,2025-04-16,764,R2,True,CREDIT_BUREAU
CUST-107936,2025-04-03,2025-04-16,750,R2,True,CREDIT_BUREAU
CUST-103505,2025-04-03,2025-04-16,784,R1,True,CREDIT_BUREAU
CUST-106065,2025-04-03,2025-04-16,762,R2,True,CREDIT_BUREAU
CUST-100549,2025-04-03,2025-04-16,685,R4,True,CREDIT_BUREAU
CUST-100728,2025-04-03,2025-04-16,796,R1,True,CREDIT_BUREAU
CUST-103932,2025-04-03,2025-04-16,593,R6,True,CREDIT_BUREAU
CUST-101530,2025-04-03,2025-04-16,443,R7,True,CREDIT_BUREAU
