application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200187,CUST-100900,Mortgage,185051.84,R2,2024-11-08,Declined,2024-11-12,RISK_ENGINE
APP-200544,CUST-100538,Personal,18547.54,R1,2024-11-08,Declined,2024-11-10,RISK_ENGINE
APP-200816,CUST-107877,Personal,20805.45,R3,2024-11-08,Approved,2024-11-11,RISK_ENGINE
APP-202064,CUST-105778,Auto,36749.51,R4,2024-11-08,Declined,2024-11-09,RISK_ENGINE
APP-202074,CUST-107408,Auto,24894.13,R4,2024-11-08,Approved,2024-11-09,RISK_ENGINE
APP-202460,CUST-105922,Auto,53048.25,R7,2024-11-08,Approved,2024-11-10,RISK_ENGINE
APP-202741,CUST-100378,Auto,15871.09,R1,2024-11-08,Approved,2024-11-09,RISK_ENGINE
APP-202872,CUST-102865,Auto,24792.37,R3,2024-11-08,Approved,2024-11-11,RISK_ENGINE
APP-202900,CUST-100793,HELOC,23534.14,R4,2024-11-08,Approved,2024-11-10,RISK_ENGINE
APP-203098,CUST-102532,Credit Card,517.51,R5,2024-11-08,Approved,2024-11-12,RISK_ENGINE
APP-203552,CUST-106101,Auto,35723.92,R3,2024-11-08,Approved,2024-11-12,RISK_ENGINE
APP-203795,CUST-107580,Auto,50139.6,R7,2024-11-08,Approved,2024-11-11,RISK_ENGINE
APP-204241,CUST-106681,Credit Card,6742.68,R2,2024-11-08,Declined,2024-11-11,RISK_ENGINE
APP-204650,CUST-104524,Credit Card,20457.8,R2,2024-11-08,Approved,2024-11-12,RISK_ENGINE
APP-204858,CUST-101444,Personal,17031.16,R3,2024-11-08,Approved,2024-11-11,RISK_ENGINE
APP-205430,CUST-104639,Credit Card,11799.36,R7,2024-11-08,Approved,2024-11-09,RISK_ENGINE
APP-205620,CUST-102355,Credit Card,20666.91,R2,2024-11-08,Approved,2024-11-11,RISK_ENGINE
APP-206533,CUST-101842,Personal,22394.68,R3,2024-11-08,Approved,2024-11-09,RISK_ENGINE
APP-206538,CUST-106468,Auto,19175.6,R1,2024-11-08,Approved,2024-11-11,RISK_ENGINE
APP-206864,CUST-103381,Personal,17540.2,R4,2024-11-08,Declined,2024-11-11,RISK_ENGINE
APP-206945,CUST-106293,Auto,35464.27,R2,2024-11-08,Approved,2024-11-11,RISK_ENGINE
APP-207462,CUST-103012,Personal,5335.9,R1,2024-11-08,Approved,2024-11-11,RISK_ENGINE
APP-207903,CUST-104817,Auto,34321.21,R4,2024-11-08,Approved,2024-11-09,RISK_ENGINE
APP-207923,CUST-106119,Auto,41703.44,R3,2024-11-08,Approved,2024-11-10,RISK_ENGINE
APP-208066,CUST-102252,HELOC,47659.39,R5,2024-11-08,Declined,2024-11-10,RISK_ENGINE
APP-210305,CUST-105157,HELOC,63055.61,R1,2024-11-08,Approved,2024-11-09,RISK_ENGINE
