loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-501418,APP-201525,CUST-101907,Personal,Personal Standard,2024-04-10,2024-04-10,17160.77,0.2148,45,False,None,1,R2,LOAN_SERVICING
LN-501602,APP-201726,CUST-100169,Credit Card,Credit Card Standard,2024-04-10,2024-04-12,12175.32,0.1629,0,False,None,15,R4,LOAN_SERVICING
LN-502217,APP-202398,CUST-100530,Personal,Personal Standard,2024-04-10,2024-04-12,24264.33,0.1599,32,False,None,24,R3,LOAN_SERVICING
LN-503533,APP-203831,CUST-100437,Auto,Auto Standard,2024-04-10,2024-04-10,13102.01,0.0851,45,True,Vehicle,9,R4,LOAN_SERVICING
LN-503613,APP-203920,CUST-105006,Mortgage,Mortgage Standard,2024-04-10,2024-04-12,440812.02,0.0598,181,True,Real Estate,23,R2,LOAN_SERVICING
LN-503909,APP-204238,CUST-103335,Personal,Personal Standard,2024-04-10,2024-04-10,33915.8,0.0827,55,False,None,9,R6,LOAN_SERVICING
LN-504699,APP-205095,CUST-105464,Credit Card,Credit Card Standard,2024-04-10,2024-04-11,9879.92,0.2231,0,False,None,13,R3,LOAN_SERVICING
LN-504980,APP-205406,CUST-101256,Personal,Personal Standard,2024-04-10,2024-04-10,29214.26,0.1707,13,False,None,7,R5,LOAN_SERVICING
LN-505351,APP-205813,CUST-100847,Personal,Personal Standard,2024-04-10,2024-04-12,33311.96,0.1361,42,False,None,7,R2,LOAN_SERVICING
LN-505877,APP-206387,CUST-107617,Personal,Personal Standard,2024-04-10,2024-04-11,20038.33,0.1582,40,False,None,1,R2,LOAN_SERVICING
LN-506097,APP-206622,CUST-105463,Auto,Auto Standard,2024-04-10,2024-04-12,19263.76,0.05,49,True,Vehicle,20,R2,LOAN_SERVICING
LN-506326,APP-206877,CUST-106359,Personal,Personal Standard,2024-04-10,2024-04-11,7363.07,0.1648,42,False,None,18,R3,LOAN_SERVICING
LN-506583,APP-207155,CUST-102995,Auto,Auto Standard,2024-04-10,2024-04-12,44709.55,0.076,41,True,Vehicle,27,R5,LOAN_SERVICING
LN-506683,APP-207258,CUST-101608,Auto,Auto Standard,2024-04-10,2024-04-11,21642.24,0.0971,55,True,Vehicle,19,R6,LOAN_SERVICING
LN-506712,APP-207294,CUST-105498,Personal,Personal Standard,2024-04-10,2024-04-12,8616.69,0.1502,13,False,None,17,R4,LOAN_SERVICING
LN-508519,APP-209243,CUST-100331,Auto,Auto Standard,2024-04-10,2024-04-10,31333.95,0.0881,58,True,Vehicle,18,R6,LOAN_SERVICING
LN-508949,APP-209703,CUST-103919,Auto,Auto Standard,2024-04-10,2024-04-11,17908.96,0.0718,69,True,Vehicle,6,R1,LOAN_SERVICING
