payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9033593,LN-502411,CUST-101983,2025-05-12,603.23,603.23,Scheduled,ACH,Posted,False,False,,2025-05-12,2025-05-21,True,False
PMT-9033781,LN-504272,CUST-102092,2025-05-12,245.29,245.29,Scheduled,Debit Card,Posted,False,False,,2025-05-12,2025-05-21,True,False
PMT-9033919,LN-508466,CUST-106432,2025-05-13,480.91,480.91,Scheduled,Cash,Posted,False,False,,2025-05-13,2025-05-21,True,False
PMT-9033942,LN-507342,CUST-107074,2025-05-13,718.78,718.78,Scheduled,Wire,Posted,False,False,,2025-05-13,2025-05-21,True,False
PMT-9034075,LN-502121,CUST-106069,2025-05-13,680.77,680.77,Scheduled,Check,Posted,False,False,,2025-05-13,2025-05-21,True,False
PMT-9034857,LN-500012,CUST-102210,2025-05-16,177.86,177.86,Scheduled,Check,Posted,False,False,,2025-05-16,2025-05-21,True,False
PMT-9035177,LN-500753,CUST-107199,2025-05-17,2293.7,2293.7,Scheduled,ACH,Posted,False,False,,2025-05-17,2025-05-21,True,False
PMT-9035217,LN-505995,CUST-105289,2025-05-17,231.64,231.64,Scheduled,ACH,Returned,False,True,,2025-05-17,2025-05-21,True,False
PMT-9035506,LN-504324,CUST-102704,2025-05-18,383.78,383.78,Scheduled,Wire,Posted,False,False,,2025-05-18,2025-05-21,True,False
PMT-9035513,LN-501663,CUST-106455,2025-05-18,3116.92,3116.92,Scheduled,ACH,Posted,False,False,,2025-05-18,2025-05-21,True,False
PMT-9035708,LN-502093,CUST-107830,2025-05-18,242.52,242.52,Scheduled,ACH,Posted,False,False,,2025-05-18,2025-05-21,True,False
PMT-9035919,LN-502206,CUST-102431,2025-05-19,107.22,107.22,Scheduled,Debit Card,Posted,False,False,,2025-05-19,2025-05-21,True,False
PMT-9036374,LN-507593,CUST-106703,2025-05-21,1486.29,1486.29,Scheduled,Debit Card,Posted,False,False,,2025-05-21,2025-05-21,False,False
