payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9018246,LN-500207,CUST-100001,2025-03-16,30.25,30.25,Scheduled,ACH,Posted,False,False,,2025-03-16,2025-03-25,True,False
PMT-9018317,LN-504528,CUST-103765,2025-03-17,380.17,380.17,Scheduled,Wire,Posted,False,False,,2025-03-17,2025-03-25,True,False
PMT-9018543,LN-504257,CUST-100014,2025-03-18,176.33,176.33,Scheduled,Debit Card,Posted,False,False,,2025-03-18,2025-03-25,True,False
PMT-9018640,LN-509027,CUST-104276,2025-03-18,122.86,122.86,Scheduled,ACH,Posted,False,False,,2025-03-18,2025-03-25,True,False
PMT-9018830,LN-508313,CUST-105193,2025-03-19,1317.15,1317.15,Scheduled,ACH,Posted,False,False,,2025-03-19,2025-03-25,True,False
PMT-9018981,LN-505629,CUST-102141,2025-03-19,541.6,541.6,Scheduled,Check,Posted,False,False,,2025-03-19,2025-03-25,True,False
PMT-9019315,LN-503960,CUST-103038,2025-03-20,876.44,876.44,Scheduled,ACH,Posted,False,False,,2025-03-20,2025-03-25,True,False
PMT-9019356,LN-504236,CUST-105509,2025-03-21,49.19,49.19,Scheduled,Wire,Posted,False,False,,2025-03-21,2025-03-25,True,False
PMT-9019435,LN-505708,CUST-106707,2025-03-21,209.08,0.0,Extra,Debit Card,Posted,False,False,,2025-03-21,2025-03-25,True,False
PMT-9019439,LN-506837,CUST-106770,2025-03-21,471.82,471.82,Scheduled,Check,Posted,False,False,,2025-03-21,2025-03-25,True,False
PMT-9019555,LN-500618,CUST-101267,2025-03-21,283.53,283.53,Scheduled,ACH,Posted,False,False,,2025-03-21,2025-03-25,True,False
PMT-9019798,LN-503743,CUST-107114,2025-03-22,599.08,599.08,Scheduled,Cash,Posted,False,False,,2025-03-22,2025-03-25,True,False
PMT-9019882,LN-502086,CUST-105490,2025-03-23,1024.87,1024.87,Scheduled,ACH,Posted,False,False,,2025-03-23,2025-03-25,True,False
PMT-9020376,LN-505961,CUST-101627,2025-03-25,338.93,338.93,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020377,LN-502198,CUST-107614,2025-03-25,845.84,845.84,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020378,LN-509758,CUST-107560,2025-03-25,662.96,662.96,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020379,LN-505741,CUST-101698,2025-03-25,254.56,254.56,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020380,LN-507818,CUST-106420,2025-03-25,742.63,742.63,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020381,LN-506520,CUST-107075,2025-03-25,1000.27,1000.27,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020382,LN-505083,CUST-104085,2025-03-25,717.64,717.64,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020383,LN-503003,CUST-106364,2025-03-25,1940.12,1940.12,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020384,LN-502080,CUST-100296,2025-03-25,361.66,361.66,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020385,LN-501681,CUST-105348,2025-03-25,1221.21,1221.21,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020386,LN-506413,CUST-101375,2025-03-25,169.05,169.05,Scheduled,Cash,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020387,LN-504711,CUST-105020,2025-03-25,1535.05,1535.05,Scheduled,Wire,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020388,LN-501156,CUST-103409,2025-03-25,1325.28,1325.28,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020389,LN-505228,CUST-102598,2025-03-25,193.92,193.92,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020390,LN-501358,CUST-101045,2025-03-25,883.31,883.31,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020391,LN-502497,CUST-104185,2025-03-25,564.59,564.59,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020392,LN-503920,CUST-103541,2025-03-25,743.35,743.35,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020393,LN-501231,CUST-101373,2025-03-25,425.02,425.02,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020394,LN-502189,CUST-104089,2025-03-25,1195.72,1195.72,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020395,LN-505743,CUST-106067,2025-03-25,445.01,445.01,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020396,LN-506786,CUST-101191,2025-03-25,11069.76,21612.42,Settlement,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020397,LN-503058,CUST-107691,2025-03-25,99.46,99.46,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020398,LN-504097,CUST-104136,2025-03-25,928.57,928.57,Scheduled,Wire,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020399,LN-502176,CUST-106518,2025-03-25,189.63,0.0,Extra,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020401,LN-507005,CUST-102672,2025-03-25,694.1,694.1,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020402,LN-505854,CUST-107415,2025-03-25,163.94,163.94,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020403,LN-508677,CUST-100375,2025-03-25,903.12,903.12,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020404,LN-502498,CUST-100261,2025-03-25,675.28,675.28,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020406,LN-502390,CUST-104934,2025-03-25,351.31,351.31,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020407,LN-507170,CUST-103641,2025-03-25,619.01,619.01,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020408,LN-509994,CUST-101938,2025-03-25,120.78,0.0,Extra,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020409,LN-505971,CUST-107265,2025-03-25,298.35,298.35,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020410,LN-504326,CUST-105327,2025-03-25,217.6,217.6,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020411,LN-507409,CUST-104540,2025-03-25,298.06,0.0,Extra,Wire,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020412,LN-504118,CUST-104724,2025-03-25,134.39,134.39,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020413,LN-503523,CUST-105589,2025-03-25,609.76,609.76,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020414,LN-509835,CUST-106443,2025-03-25,625.73,625.73,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020415,LN-506565,CUST-107786,2025-03-25,370.75,370.75,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020416,LN-501462,CUST-106515,2025-03-25,730.9,730.9,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020417,LN-509433,CUST-103276,2025-03-25,393.65,393.65,Scheduled,Wire,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020418,LN-501905,CUST-103933,2025-03-25,723.95,723.95,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020419,LN-502833,CUST-101883,2025-03-25,324.56,0.0,Extra,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020420,LN-503762,CUST-105978,2025-03-25,720.98,720.98,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020421,LN-507532,CUST-100696,2025-03-25,110.58,110.58,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020422,LN-504379,CUST-107997,2025-03-25,846.72,846.72,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020423,LN-505953,CUST-101613,2025-03-25,707.49,707.49,Scheduled,Cash,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020424,LN-507581,CUST-100936,2025-03-25,696.89,696.89,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020425,LN-505860,CUST-100755,2025-03-25,706.41,706.41,Scheduled,Cash,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020426,LN-502500,CUST-100434,2025-03-25,452.65,452.65,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020427,LN-508989,CUST-101423,2025-03-25,442.66,442.66,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020428,LN-507046,CUST-102412,2025-03-25,420.16,420.16,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020429,LN-504420,CUST-101783,2025-03-25,563.82,563.82,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020430,LN-508090,CUST-106269,2025-03-25,714.21,714.21,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020431,LN-508339,CUST-106895,2025-03-25,178.67,178.67,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020432,LN-503966,CUST-107677,2025-03-25,67.47,67.47,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020433,LN-503571,CUST-104250,2025-03-25,1008.37,1008.37,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020434,LN-500484,CUST-104592,2025-03-25,170.09,170.09,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020435,LN-504400,CUST-103646,2025-03-25,366.88,366.88,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020436,LN-508818,CUST-102589,2025-03-25,834.14,834.14,Scheduled,Cash,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020438,LN-503034,CUST-102132,2025-03-25,219.16,219.16,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020439,LN-508104,CUST-101787,2025-03-25,310.86,310.86,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020440,LN-509393,CUST-107093,2025-03-25,243.08,243.08,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020441,LN-501297,CUST-101052,2025-03-25,751.69,751.69,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020442,LN-503470,CUST-106460,2025-03-25,341.78,341.78,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020443,LN-502728,CUST-106920,2025-03-25,722.89,722.89,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020444,LN-505890,CUST-102115,2025-03-25,375.12,375.12,Scheduled,Wire,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020445,LN-502700,CUST-104595,2025-03-25,534.69,534.69,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020446,LN-503500,CUST-106609,2025-03-25,472.8,472.8,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020447,LN-508899,CUST-107185,2025-03-25,647.44,647.44,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020448,LN-508471,CUST-100923,2025-03-25,29.06,29.06,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020449,LN-503776,CUST-106798,2025-03-25,772.71,772.71,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020450,LN-500472,CUST-102406,2025-03-25,183.94,183.94,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020451,LN-501263,CUST-105785,2025-03-25,487.54,487.54,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020452,LN-507959,CUST-104537,2025-03-25,1415.92,1415.92,Scheduled,Check,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020453,LN-502061,CUST-102138,2025-03-25,1132.97,1132.97,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020454,LN-503901,CUST-101073,2025-03-25,370.17,0.0,Extra,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020455,LN-507246,CUST-106297,2025-03-25,773.29,773.29,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020456,LN-506483,CUST-101298,2025-03-25,402.97,402.97,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020458,LN-504676,CUST-107157,2025-03-25,600.93,600.93,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020459,LN-506836,CUST-101292,2025-03-25,249.22,249.22,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020460,LN-505139,CUST-106916,2025-03-25,183.83,183.83,Scheduled,Cash,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020461,LN-509870,CUST-103442,2025-03-25,408.38,408.38,Scheduled,Debit Card,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020462,LN-505778,CUST-103876,2025-03-25,813.72,813.72,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
PMT-9020463,LN-504675,CUST-105158,2025-03-25,386.83,386.83,Scheduled,ACH,Posted,False,False,,2025-03-25,2025-03-25,False,False
