loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500228,APP-200241,CUST-102870,Personal,Personal Standard,2024-01-09,2024-01-10,6708.47,0.0996,49,False,None,15,R3,LOAN_SERVICING
LN-500497,APP-200528,CUST-104835,HELOC,HELOC Standard,2024-01-09,2024-01-09,105324.22,0.0897,142,True,Real Estate,1,R2,LOAN_SERVICING
LN-502673,APP-202897,CUST-103836,Personal,Personal Standard,2024-01-09,2024-01-09,9412.52,0.1052,48,False,None,7,R2,LOAN_SERVICING
LN-503299,APP-203578,CUST-100444,Mortgage,Mortgage Standard,2024-01-09,2024-01-09,350267.13,0.0554,249,True,Real Estate,8,R3,LOAN_SERVICING
LN-504182,APP-204540,CUST-105755,Credit Card,Credit Card Standard,2024-01-09,2024-01-10,6004.73,0.1745,0,False,None,14,R3,LOAN_SERVICING
LN-504353,APP-204719,CUST-105495,HELOC,HELOC Standard,2024-01-09,2024-01-09,122341.22,0.062,84,True,Real Estate,3,R2,LOAN_SERVICING
LN-504581,APP-204962,CUST-104282,Auto,Auto Standard,2024-01-09,2024-01-10,52764.86,0.0681,53,True,Vehicle,13,R3,LOAN_SERVICING
LN-505022,APP-205457,CUST-102733,Personal,Personal Standard,2024-01-09,2024-01-10,31948.1,0.2191,28,False,None,28,R5,LOAN_SERVICING
LN-505174,APP-205623,CUST-104677,Credit Card,Credit Card Standard,2024-01-09,2024-01-11,10101.43,0.2434,0,False,None,11,R6,LOAN_SERVICING
LN-505763,APP-206262,CUST-102712,Credit Card,Credit Card Standard,2024-01-09,2024-01-11,11750.94,0.1583,0,False,None,15,R4,LOAN_SERVICING
LN-505920,APP-206432,CUST-100979,Personal,Personal Standard,2024-01-09,2024-01-10,19759.56,0.2002,12,False,None,20,R3,LOAN_SERVICING
LN-506860,APP-207448,CUST-103751,HELOC,HELOC Standard,2024-01-09,2024-01-11,71951.59,0.0876,64,True,Real Estate,24,R2,LOAN_SERVICING
LN-508978,APP-209733,CUST-101803,Auto,Auto Standard,2024-01-09,2024-01-10,25521.28,0.0841,65,True,Vehicle,26,R1,LOAN_SERVICING
