application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-201573,CUST-101581,Auto,28617.03,R1,2024-10-16,Approved,2024-10-17,RISK_ENGINE
APP-201766,CUST-104582,Auto,50643.44,R2,2024-10-16,Approved,2024-10-19,RISK_ENGINE
APP-201845,CUST-101692,Credit Card,17967.75,R4,2024-10-16,Approved,2024-10-18,RISK_ENGINE
APP-201968,CUST-101803,Personal,33267.25,R1,2024-10-16,Approved,2024-10-19,RISK_ENGINE
APP-203387,CUST-105922,Auto,20065.04,R3,2024-10-16,Approved,2024-10-17,RISK_ENGINE
APP-204824,CUST-102693,Auto,53372.6,R3,2024-10-16,Approved,2024-10-17,RISK_ENGINE
APP-205244,CUST-100067,Credit Card,13144.49,R4,2024-10-16,Approved,2024-10-18,RISK_ENGINE
APP-205870,CUST-105556,HELOC,80922.7,R2,2024-10-16,Approved,2024-10-18,RISK_ENGINE
APP-206331,CUST-107532,HELOC,27360.09,R1,2024-10-16,Approved,2024-10-19,RISK_ENGINE
APP-207037,CUST-104502,Auto,34171.67,R4,2024-10-16,Approved,2024-10-19,RISK_ENGINE
APP-208550,CUST-100685,Personal,33335.22,R4,2024-10-16,Approved,2024-10-18,RISK_ENGINE
APP-208615,CUST-104722,Auto,51144.41,R4,2024-10-16,Declined,2024-10-19,RISK_ENGINE
APP-208660,CUST-101212,Auto,51696.21,R5,2024-10-16,Approved,2024-10-17,RISK_ENGINE
APP-209331,CUST-103312,Auto,21410.53,R5,2024-10-16,Approved,2024-10-17,RISK_ENGINE
APP-209492,CUST-106594,Personal,12106.16,R1,2024-10-16,Approved,2024-10-20,RISK_ENGINE
APP-210091,CUST-107708,Auto,35087.81,R2,2024-10-16,Approved,2024-10-20,RISK_ENGINE
APP-210497,CUST-106613,Credit Card,16381.16,R4,2024-10-16,Approved,2024-10-17,RISK_ENGINE
APP-210672,CUST-106443,Auto,49233.42,R1,2024-10-16,Approved,2024-10-17,RISK_ENGINE
APP-210750,CUST-102909,Credit Card,14439.55,R2,2024-10-16,Declined,2024-10-18,RISK_ENGINE
APP-210866,CUST-103419,HELOC,12211.49,R6,2024-10-16,Approved,2024-10-20,RISK_ENGINE
