customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-107799,2025-05-03,2025-05-15,607,R6,True,CREDIT_BUREAU
CUST-104077,2025-05-03,2025-05-15,750,R2,True,CREDIT_BUREAU
CUST-104340,2025-05-03,2025-05-15,678,R4,True,CREDIT_BUREAU
CUST-103861,2025-05-03,2025-05-15,715,R3,True,CREDIT_BUREAU
CUST-107241,2025-05-03,2025-05-15,685,R4,True,CREDIT_BUREAU
CUST-103328,2025-05-03,2025-05-15,654,R5,True,CREDIT_BUREAU
CUST-104598,2025-05-03,2025-05-15,691,R4,True,CREDIT_BUREAU
CUST-103376,2025-05-03,2025-05-15,763,R2,True,CREDIT_BUREAU
CUST-105927,2025-05-03,2025-05-15,743,R2,True,CREDIT_BUREAU
CUST-106511,2025-05-03,2025-05-15,719,R3,True,CREDIT_BUREAU
CUST-106548,2025-05-03,2025-05-15,626,R5,True,CREDIT_BUREAU
CUST-107425,2025-05-03,2025-05-15,761,R2,True,CREDIT_BUREAU
CUST-102856,2025-05-03,2025-05-15,680,R4,True,CREDIT_BUREAU
CUST-104583,2025-05-03,2025-05-15,700,R3,True,CREDIT_BUREAU
CUST-100308,2025-05-03,2025-05-15,633,R5,True,CREDIT_BUREAU
CUST-101135,2025-05-03,2025-05-15,650,R5,True,CREDIT_BUREAU
CUST-107301,2025-05-03,2025-05-15,604,R6,True,CREDIT_BUREAU
CUST-102064,2025-05-03,2025-05-15,694,R4,True,CREDIT_BUREAU
CUST-105980,2025-05-03,2025-05-15,718,R3,True,CREDIT_BUREAU
CUST-107949,2025-05-03,2025-05-15,637,R5,True,CREDIT_BUREAU
CUST-107570,2025-05-03,2025-05-15,828,R1,True,CREDIT_BUREAU
CUST-101993,2025-05-03,2025-05-15,673,R4,True,CREDIT_BUREAU
CUST-106052,2025-05-03,2025-05-15,605,R6,True,CREDIT_BUREAU
CUST-104072,2025-05-03,2025-05-15,735,R3,True,CREDIT_BUREAU
CUST-107513,2025-05-03,2025-05-15,679,R4,True,CREDIT_BUREAU
CUST-105044,2025-05-03,2025-05-15,751,R2,True,CREDIT_BUREAU
CUST-101299,2025-05-03,2025-05-15,690,R4,True,CREDIT_BUREAU
CUST-105907,2025-05-03,2025-05-15,816,R1,True,CREDIT_BUREAU
CUST-102909,2025-05-03,2025-05-15,692,R4,True,CREDIT_BUREAU
CUST-101232,2025-05-03,2025-05-15,606,R6,True,CREDIT_BUREAU
CUST-106781,2025-05-03,2025-05-15,716,R3,True,CREDIT_BUREAU
CUST-104396,2025-05-03,2025-05-15,830,R1,True,CREDIT_BUREAU
CUST-106949,2025-05-03,2025-05-15,667,R4,True,CREDIT_BUREAU
CUST-104008,2025-05-03,2025-05-15,687,R4,True,CREDIT_BUREAU
CUST-102128,2025-05-03,2025-05-15,714,R3,True,CREDIT_BUREAU
CUST-105884,2025-05-03,2025-05-15,731,R3,True,CREDIT_BUREAU
CUST-101987,2025-05-03,2025-05-15,665,R4,True,CREDIT_BUREAU
CUST-100150,2025-05-03,2025-05-15,664,R4,True,CREDIT_BUREAU
CUST-100120,2025-05-03,2025-05-15,672,R4,True,CREDIT_BUREAU
CUST-103637,2025-05-03,2025-05-15,810,R1,True,CREDIT_BUREAU
CUST-103058,2025-05-03,2025-05-15,659,R5,True,CREDIT_BUREAU
CUST-107280,2025-05-03,2025-05-15,641,R5,True,CREDIT_BUREAU
CUST-103566,2025-05-03,2025-05-15,657,R5,True,CREDIT_BUREAU
CUST-105280,2025-05-03,2025-05-15,830,R1,True,CREDIT_BUREAU
CUST-106435,2025-05-03,2025-05-15,635,R5,True,CREDIT_BUREAU
CUST-104513,2025-05-03,2025-05-15,789,R1,True,CREDIT_BUREAU
CUST-101520,2025-05-03,2025-05-15,807,R1,True,CREDIT_BUREAU
