application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200995,CUST-102934,Personal,3413.6,R4,2025-03-05,Approved,2025-03-08,RISK_ENGINE
APP-201340,CUST-100679,Auto,18142.42,R3,2025-03-05,Approved,2025-03-08,RISK_ENGINE
APP-201531,CUST-106587,Auto,12629.88,R5,2025-03-05,Approved,2025-03-07,RISK_ENGINE
APP-201711,CUST-105418,Personal,13630.98,R4,2025-03-05,Approved,2025-03-08,RISK_ENGINE
APP-201956,CUST-101746,Credit Card,19732.05,R4,2025-03-05,Approved,2025-03-09,RISK_ENGINE
APP-202868,CUST-101475,Credit Card,16259.05,R4,2025-03-05,Approved,2025-03-06,RISK_ENGINE
APP-203370,CUST-103262,Auto,21452.07,R5,2025-03-05,Approved,2025-03-07,RISK_ENGINE
APP-203657,CUST-104789,Personal,28778.49,R3,2025-03-05,Approved,2025-03-07,RISK_ENGINE
APP-204443,CUST-103614,Auto,13773.89,R6,2025-03-05,Approved,2025-03-07,RISK_ENGINE
APP-205304,CUST-105322,Auto,16233.05,R2,2025-03-05,Approved,2025-03-08,RISK_ENGINE
APP-205359,CUST-101831,Auto,49642.69,R3,2025-03-05,Approved,2025-03-08,RISK_ENGINE
APP-206180,CUST-100131,Auto,43695.01,R2,2025-03-05,Approved,2025-03-08,RISK_ENGINE
APP-206181,CUST-102304,Auto,52411.29,R4,2025-03-05,Approved,2025-03-06,RISK_ENGINE
APP-206659,CUST-101015,Auto,27346.16,R1,2025-03-05,Approved,2025-03-06,RISK_ENGINE
APP-206683,CUST-105750,Personal,19221.59,R2,2025-03-05,Approved,2025-03-09,RISK_ENGINE
APP-207171,CUST-103022,Credit Card,23140.15,R4,2025-03-05,Approved,2025-03-06,RISK_ENGINE
APP-207269,CUST-105571,Auto,48325.88,R4,2025-03-05,Approved,2025-03-06,RISK_ENGINE
APP-207922,CUST-100223,Personal,10447.71,R2,2025-03-05,Declined,2025-03-08,RISK_ENGINE
APP-208129,CUST-103734,Auto,37848.93,R5,2025-03-05,Approved,2025-03-06,RISK_ENGINE
APP-208327,CUST-102246,Auto,23145.79,R4,2025-03-05,Approved,2025-03-09,RISK_ENGINE
APP-209003,CUST-106465,Auto,24547.43,R4,2025-03-05,Approved,2025-03-09,RISK_ENGINE
APP-209215,CUST-102121,Auto,48291.37,R2,2025-03-05,Approved,2025-03-09,RISK_ENGINE
APP-209647,CUST-104679,Personal,5219.37,R2,2025-03-05,Approved,2025-03-08,RISK_ENGINE
APP-210674,CUST-100117,Credit Card,1567.42,R2,2025-03-05,Approved,2025-03-08,RISK_ENGINE
APP-210711,CUST-101402,Personal,33238.84,R4,2025-03-05,Approved,2025-03-07,RISK_ENGINE
