contact_id,loan_id,customer_id,contact_date,collector_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000202,LN-500341,CUST-100871,2025-04-01,COL-1076,OUTBOUND_CALL,Outbound,Voicemail,False,28.0,False,CALL_CENTER,False
CTC-60000489,LN-500885,CUST-102697,2025-04-01,COL-1044,OUTBOUND_CALL,Outbound,Right Party Contact,True,47.0,False,CALL_CENTER,False
CTC-60000751,LN-501397,CUST-100176,2025-04-01,COL-1067,OUTBOUND_CALL,Outbound,Right Party Contact,True,298.0,False,CALL_CENTER,False
CTC-60000754,LN-501423,CUST-101281,2025-04-01,COL-1020,OUTBOUND_CALL,Outbound,No Answer,False,14.0,False,CALL_CENTER,False
CTC-60002113,LN-504164,CUST-107344,2025-04-01,COL-1100,OUTBOUND_CALL,Outbound,Voicemail,False,31.0,False,CALL_CENTER,False
CTC-60002428,LN-504794,CUST-103805,2025-04-01,COL-1015,OUTBOUND_CALL,Outbound,Wrong Party,False,33.0,False,CALL_CENTER,False
CTC-60002742,LN-505380,CUST-105478,2025-04-01,COL-1011,OUTBOUND_CALL,Outbound,Right Party Contact,True,687.0,True,CALL_CENTER,False
CTC-60003426,LN-506772,CUST-101847,2025-04-01,COL-1015,OUTBOUND_CALL,Outbound,Right Party Contact,True,51.0,False,CALL_CENTER,False
CTC-60003964,LN-507864,CUST-106520,2025-04-01,COL-1015,OUTBOUND_CALL,Outbound,Wrong Party,False,5.0,False,CALL_CENTER,False
CTC-60004332,LN-508695,CUST-105889,2025-04-01,COL-1079,OUTBOUND_CALL,Outbound,No Answer,False,28.0,False,CALL_CENTER,False
CTC-60005586,LN-501386,CUST-103690,2025-04-01,COL-1115,OUTBOUND_CALL,Outbound,Right Party Contact,True,509.0,False,CALL_CENTER,False
CTC-60005924,LN-502236,CUST-107096,2025-04-01,COL-1048,OUTBOUND_CALL,Outbound,Right Party Contact,True,397.0,False,CALL_CENTER,False
CTC-60005952,LN-502347,CUST-100608,2025-04-01,COL-1069,OUTBOUND_CALL,Outbound,Right Party Contact,True,177.0,False,CALL_CENTER,False
CTC-60007616,LN-506959,CUST-100577,2025-04-01,COL-1069,OUTBOUND_CALL,Outbound,Right Party Contact,True,201.0,False,CALL_CENTER,False
CTC-60007801,LN-507541,CUST-103036,2025-04-01,COL-1073,OUTBOUND_CALL,Outbound,Right Party Contact,True,270.0,False,CALL_CENTER,False
CTC-60009282,LN-501596,CUST-102237,2025-04-01,COL-1033,OUTBOUND_CALL,Outbound,Right Party Contact,True,354.0,False,CALL_CENTER,False
CTC-60011114,LN-507745,CUST-103349,2025-04-01,COL-1062,OUTBOUND_CALL,Outbound,Right Party Contact,True,702.0,False,CALL_CENTER,False
CTC-60011179,LN-507929,CUST-100155,2025-04-01,COL-1005,OUTBOUND_CALL,Outbound,Right Party Contact,True,440.0,False,CALL_CENTER,False
CTC-60012870,LN-502034,CUST-103040,2025-04-01,COL-1108,OUTBOUND_CALL,Outbound,Right Party Contact,True,415.0,False,CALL_CENTER,False
CTC-60013127,LN-502509,CUST-101434,2025-04-01,COL-1064,OUTBOUND_CALL,Outbound,Busy,False,19.0,False,CALL_CENTER,False
CTC-60013349,LN-503017,CUST-102915,2025-04-01,COL-1006,OUTBOUND_CALL,Outbound,Right Party Contact,True,591.0,False,CALL_CENTER,False
CTC-60013409,LN-503167,CUST-100448,2025-04-01,COL-1003,OUTBOUND_CALL,Outbound,Right Party Contact,True,79.0,False,CALL_CENTER,False
CTC-60014337,LN-504570,CUST-106148,2025-04-01,COL-1113,OUTBOUND_CALL,Outbound,Voicemail,False,19.0,False,CALL_CENTER,False
CTC-60014721,LN-505119,CUST-102731,2025-04-01,COL-1075,OUTBOUND_CALL,Outbound,No Answer,False,26.0,False,CALL_CENTER,False
CTC-60015140,LN-505989,CUST-105087,2025-04-01,COL-1094,OUTBOUND_CALL,Outbound,Wrong Party,False,32.0,False,CALL_CENTER,False
CTC-60015737,LN-506987,CUST-102595,2025-04-01,COL-1064,OUTBOUND_CALL,Outbound,Right Party Contact,True,216.0,False,CALL_CENTER,False
CTC-60016280,LN-507889,CUST-107046,2025-04-01,COL-1006,OUTBOUND_CALL,Outbound,Right Party Contact,True,255.0,False,CALL_CENTER,False
CTC-60016434,LN-508003,CUST-102578,2025-04-01,COL-1113,OUTBOUND_CALL,Outbound,Right Party Contact,True,353.0,False,CALL_CENTER,False
CTC-60016937,LN-508542,CUST-104886,2025-04-01,COL-1109,OUTBOUND_CALL,Outbound,Right Party Contact,True,589.0,False,CALL_CENTER,False
CTC-60017795,LN-502042,CUST-104923,2025-04-01,COL-1021,OUTBOUND_CALL,Outbound,Right Party Contact,True,339.0,False,CALL_CENTER,False
