loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500021,APP-200023,CUST-100216,Personal,Personal Standard,2024-08-24,2024-08-26,10862.29,0.1404,35,False,None,17,R1,LOAN_SERVICING
LN-500116,APP-200124,CUST-105367,Auto,Auto Standard,2024-08-24,2024-08-25,43321.52,0.0568,59,True,Vehicle,24,R4,LOAN_SERVICING
LN-500809,APP-200869,CUST-104725,Auto,Auto Standard,2024-08-24,2024-08-26,29058.39,0.0653,66,True,Vehicle,15,R3,LOAN_SERVICING
LN-500934,APP-201000,CUST-100282,Auto,Auto Standard,2024-08-24,2024-08-26,21634.35,0.0868,54,True,Vehicle,19,R5,LOAN_SERVICING
LN-501122,APP-201200,CUST-105908,Auto,Auto Standard,2024-08-24,2024-08-25,8203.93,0.0635,61,True,Vehicle,11,R4,LOAN_SERVICING
LN-501126,APP-201204,CUST-100438,Credit Card,Credit Card Standard,2024-08-24,2024-08-26,891.93,0.1552,0,False,None,23,R4,LOAN_SERVICING
LN-501305,APP-201401,CUST-104336,HELOC,HELOC Standard,2024-08-24,2024-08-24,147539.23,0.0604,180,True,Real Estate,8,R2,LOAN_SERVICING
LN-501631,APP-201760,CUST-106390,HELOC,HELOC Standard,2024-08-24,2024-08-24,109548.93,0.0794,103,True,Real Estate,8,R1,LOAN_SERVICING
LN-501681,APP-201815,CUST-105348,HELOC,HELOC Standard,2024-08-24,2024-08-26,114793.62,0.0612,94,True,Real Estate,25,R4,LOAN_SERVICING
LN-502126,APP-202300,CUST-100885,Personal,Personal Standard,2024-08-24,2024-08-25,23823.26,0.1295,13,False,None,28,R1,LOAN_SERVICING
LN-502243,APP-202425,CUST-106294,Personal,Personal Standard,2024-08-24,2024-08-25,7766.42,0.2046,21,False,None,2,R4,LOAN_SERVICING
LN-502609,APP-202830,CUST-106759,Personal,Personal Standard,2024-08-24,2024-08-25,29585.92,0.1891,50,False,None,9,R5,LOAN_SERVICING
LN-502664,APP-202888,CUST-104771,Credit Card,Credit Card Standard,2024-08-24,2024-08-24,21653.52,0.2009,0,False,None,21,R2,LOAN_SERVICING
LN-502721,APP-202950,CUST-106411,Personal,Personal Standard,2024-08-24,2024-08-26,7000.44,0.1138,45,False,None,14,R7,LOAN_SERVICING
LN-503052,APP-203303,CUST-102948,Credit Card,Credit Card Standard,2024-08-24,2024-08-25,15924.36,0.2307,0,False,None,1,R1,LOAN_SERVICING
LN-503260,APP-203533,CUST-101118,Auto,Auto Standard,2024-08-24,2024-08-26,41972.71,0.0764,55,True,Vehicle,23,R3,LOAN_SERVICING
LN-503305,APP-203585,CUST-103148,Auto,Auto Standard,2024-08-24,2024-08-26,8974.77,0.0547,61,True,Vehicle,18,R3,LOAN_SERVICING
LN-504835,APP-205242,CUST-101556,Auto,Auto Standard,2024-08-24,2024-08-25,42458.41,0.1052,52,True,Vehicle,5,R5,LOAN_SERVICING
LN-504925,APP-205343,CUST-107047,Auto,Auto Standard,2024-08-24,2024-08-26,51619.95,0.0697,55,True,Vehicle,15,R2,LOAN_SERVICING
LN-506206,APP-206740,CUST-103022,Credit Card,Credit Card Standard,2024-08-24,2024-08-24,20709.12,0.2193,0,False,None,17,R1,LOAN_SERVICING
LN-507103,APP-207711,CUST-107928,Credit Card,Credit Card Standard,2024-08-24,2024-08-26,11306.73,0.2033,0,False,None,12,R2,LOAN_SERVICING
LN-507252,APP-207872,CUST-104603,Mortgage,Mortgage Standard,2024-08-24,2024-08-24,305211.06,0.0631,258,True,Real Estate,25,R5,LOAN_SERVICING
LN-507824,APP-208490,CUST-100159,Auto,Auto Standard,2024-08-24,2024-08-25,15291.52,0.0689,68,True,Vehicle,21,R5,LOAN_SERVICING
LN-507843,APP-208509,CUST-102255,Auto,Auto Standard,2024-08-24,2024-08-26,37709.93,0.1095,53,True,Vehicle,12,R4,LOAN_SERVICING
LN-507909,APP-208579,CUST-102934,Personal,Personal Standard,2024-08-24,2024-08-24,31156.65,0.1434,25,False,None,26,R6,LOAN_SERVICING
LN-508355,APP-209062,CUST-107117,Auto,Auto Standard,2024-08-24,2024-08-25,12505.18,0.0946,38,True,Vehicle,22,R4,LOAN_SERVICING
