payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9041849,LN-506095,CUST-106229,2025-06-09,244.3,244.3,Scheduled,ACH,Posted,False,False,,2025-06-09,2025-06-19,True,False
PMT-9041860,LN-506174,CUST-101715,2025-06-09,272.84,272.84,Scheduled,ACH,Posted,False,False,,2025-06-09,2025-06-19,True,False
PMT-9042012,LN-507090,CUST-106893,2025-06-09,446.46,446.46,Scheduled,Debit Card,Posted,False,False,,2025-06-09,2025-06-19,True,False
PMT-9042179,LN-505935,CUST-105333,2025-06-10,138.97,138.97,Scheduled,ACH,Posted,False,False,,2025-06-10,2025-06-19,True,False
PMT-9042273,LN-500726,CUST-102694,2025-06-10,263.2,263.2,Scheduled,ACH,Posted,False,False,,2025-06-10,2025-06-19,True,False
PMT-9042434,LN-505024,CUST-102195,2025-06-10,745.34,745.34,Scheduled,Debit Card,Posted,False,False,,2025-06-10,2025-06-19,True,False
PMT-9042459,LN-508109,CUST-101810,2025-06-10,76.2,76.2,Scheduled,ACH,Posted,False,False,,2025-06-10,2025-06-19,True,False
PMT-9042658,LN-500519,CUST-105926,2025-06-11,1413.84,1413.84,Scheduled,Debit Card,Posted,False,False,,2025-06-11,2025-06-19,True,False
PMT-9042756,LN-502925,CUST-107136,2025-06-11,125.71,125.71,Scheduled,Debit Card,Posted,False,False,,2025-06-11,2025-06-19,True,False
PMT-9042837,LN-504949,CUST-105556,2025-06-12,287.38,0.0,Extra,ACH,Posted,False,False,,2025-06-12,2025-06-19,True,False
PMT-9042850,LN-504338,CUST-100915,2025-06-12,927.07,927.07,Scheduled,ACH,Posted,False,False,,2025-06-12,2025-06-19,True,False
PMT-9043271,LN-508441,CUST-103163,2025-06-13,379.32,379.32,Scheduled,ACH,Posted,False,False,,2025-06-13,2025-06-19,True,False
PMT-9043509,LN-506510,CUST-104029,2025-06-13,374.72,374.72,Scheduled,ACH,Posted,False,False,,2025-06-13,2025-06-19,True,False
PMT-9043558,LN-502929,CUST-104219,2025-06-14,687.44,687.44,Scheduled,ACH,Posted,False,False,,2025-06-14,2025-06-19,True,False
PMT-9043896,LN-507784,CUST-101393,2025-06-15,203.14,0.0,Extra,Check,Posted,False,False,,2025-06-15,2025-06-19,True,False
PMT-9043983,LN-501807,CUST-100815,2025-06-15,824.8,824.8,Scheduled,Cash,Posted,False,False,,2025-06-15,2025-06-19,True,False
PMT-9044018,LN-500366,CUST-101583,2025-06-15,841.45,841.45,Scheduled,ACH,Posted,False,False,,2025-06-15,2025-06-19,True,False
PMT-9044309,LN-509596,CUST-107573,2025-06-16,635.38,635.38,Scheduled,Check,Posted,False,False,,2025-06-16,2025-06-19,True,False
PMT-9044513,LN-500031,CUST-105559,2025-06-16,249.95,249.95,Scheduled,Debit Card,Posted,False,False,,2025-06-16,2025-06-19,True,False
PMT-9045199,LN-506691,CUST-105571,2025-06-19,987.96,987.96,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045200,LN-506163,CUST-107407,2025-06-19,199.96,199.96,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045201,LN-507775,CUST-107410,2025-06-19,381.65999999999997,127.22,Scheduled,Check,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045202,LN-507151,CUST-103116,2025-06-19,362.13,362.13,Scheduled,Cash,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045203,LN-502292,CUST-105251,2025-06-19,228.81,228.81,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045204,LN-506993,CUST-107988,2025-06-19,93.03,93.03,Scheduled,Debit Card,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045205,LN-505881,CUST-102398,2025-06-19,603.09,603.09,Scheduled,Wire,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045206,LN-500791,CUST-106656,2025-06-19,182.76,182.76,Scheduled,Debit Card,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045207,LN-500572,CUST-100352,2025-06-19,646.56,646.56,Scheduled,Debit Card,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045208,LN-504111,CUST-101364,2025-06-19,1739.58,1739.58,Scheduled,Check,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045209,LN-507355,CUST-105895,2025-06-19,314.04,0.0,Extra,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045210,LN-506569,CUST-100057,2025-06-19,26.48,26.48,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045211,LN-506416,CUST-102619,2025-06-19,717.88,717.88,Scheduled,Check,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045212,LN-505704,CUST-107833,2025-06-19,294.14,294.14,Scheduled,Debit Card,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045213,LN-507207,CUST-101198,2025-06-19,1137.11,1137.11,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045214,LN-508337,CUST-101525,2025-06-19,137.23,137.23,Scheduled,Debit Card,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045215,LN-506657,CUST-104539,2025-06-19,913.62,913.62,Scheduled,Debit Card,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045216,LN-508243,CUST-106086,2025-06-19,863.99,863.99,Scheduled,Cash,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045217,LN-503579,CUST-105055,2025-06-19,42.01,42.01,Scheduled,Cash,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045218,LN-503487,CUST-100061,2025-06-19,742.44,742.44,Scheduled,Check,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045219,LN-500487,CUST-102404,2025-06-19,303.87,0.0,Extra,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045220,LN-506981,CUST-103602,2025-06-19,943.44,943.44,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045221,LN-500720,CUST-107699,2025-06-19,591.37,591.37,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045222,LN-502386,CUST-104137,2025-06-19,885.86,885.86,Scheduled,Check,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045223,LN-509329,CUST-102248,2025-06-19,779.11,779.11,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045224,LN-501412,CUST-104428,2025-06-19,242.32,242.32,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045225,LN-505718,CUST-105359,2025-06-19,480.34,480.34,Scheduled,Debit Card,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045226,LN-508981,CUST-106973,2025-06-19,880.04,880.04,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045227,LN-504005,CUST-102209,2025-06-19,655.51,655.51,Scheduled,Debit Card,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045228,LN-502523,CUST-104921,2025-06-19,175.26,175.26,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045229,LN-500448,CUST-101750,2025-06-19,534.98,534.98,Scheduled,Check,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045230,LN-502505,CUST-101206,2025-06-19,312.09,312.09,Scheduled,Check,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045231,LN-504284,CUST-107597,2025-06-19,320.01,320.01,Scheduled,Debit Card,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045232,LN-509648,CUST-106793,2025-06-19,85.81,0.0,Extra,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045233,LN-502524,CUST-103771,2025-06-19,190.17,190.17,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045234,LN-506029,CUST-106145,2025-06-19,567.03,567.03,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045235,LN-509059,CUST-103927,2025-06-19,665.15,665.15,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045237,LN-507432,CUST-103054,2025-06-19,383.48,383.48,Scheduled,Debit Card,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045238,LN-506782,CUST-102633,2025-06-19,673.24,673.24,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045240,LN-506093,CUST-106707,2025-06-19,768.54,768.54,Scheduled,Wire,Posted,False,False,,2025-06-19,2025-06-19,False,False
PMT-9045241,LN-504208,CUST-101745,2025-06-19,507.79,507.79,Scheduled,ACH,Posted,False,False,,2025-06-19,2025-06-19,False,False
