loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500084,APP-200090,CUST-100431,Auto,Auto Standard,2025-01-27,2025-01-27,31831.24,0.0462,47,True,Vehicle,25,R1,LOAN_SERVICING
LN-500101,APP-200107,CUST-107675,Personal,Personal Standard,2025-01-27,2025-01-28,22155.78,0.1246,59,False,None,15,R3,LOAN_SERVICING
LN-500825,APP-200886,CUST-102290,HELOC,HELOC Standard,2025-01-27,2025-01-28,95409.57,0.0615,174,True,Real Estate,15,R5,LOAN_SERVICING
LN-501462,APP-201572,CUST-106515,Auto,Auto Standard,2025-01-27,2025-01-28,51894.11,0.1019,71,True,Vehicle,25,R6,LOAN_SERVICING
LN-502020,APP-202182,CUST-107401,Auto,Auto Standard,2025-01-27,2025-01-28,43916.04,0.0735,41,True,Vehicle,15,R4,LOAN_SERVICING
LN-502259,APP-202444,CUST-104076,Personal,Personal Standard,2025-01-27,2025-01-29,11414.24,0.184,45,False,None,17,R1,LOAN_SERVICING
LN-502265,APP-202450,CUST-102778,Credit Card,Credit Card Standard,2025-01-27,2025-01-27,10278.84,0.1645,0,False,None,26,R5,LOAN_SERVICING
LN-502324,APP-202517,CUST-101858,Mortgage,Mortgage Standard,2025-01-27,2025-01-28,602077.1,0.0572,248,True,Real Estate,7,R2,LOAN_SERVICING
LN-503018,APP-203269,CUST-105046,Personal,Personal Standard,2025-01-27,2025-01-29,17342.64,0.0809,19,False,None,17,R3,LOAN_SERVICING
LN-503751,APP-204064,CUST-102671,Credit Card,Credit Card Standard,2025-01-27,2025-01-27,19174.03,0.1902,0,False,None,2,R2,LOAN_SERVICING
LN-503756,APP-204070,CUST-106230,Auto,Auto Standard,2025-01-27,2025-01-27,41203.51,0.0494,47,True,Vehicle,15,R5,LOAN_SERVICING
LN-504329,APP-204692,CUST-102652,Personal,Personal Standard,2025-01-27,2025-01-29,5418.24,0.1345,13,False,None,28,R6,LOAN_SERVICING
LN-504700,APP-205096,CUST-102789,Credit Card,Credit Card Standard,2025-01-27,2025-01-29,2188.87,0.2031,0,False,None,3,R1,LOAN_SERVICING
LN-505215,APP-205667,CUST-102820,Auto,Auto Standard,2025-01-27,2025-01-27,36663.55,0.0551,62,True,Vehicle,21,R5,LOAN_SERVICING
LN-505867,APP-206377,CUST-101318,Auto,Auto Standard,2025-01-27,2025-01-28,18989.74,0.0693,47,True,Vehicle,11,R5,LOAN_SERVICING
LN-506232,APP-206771,CUST-103876,Personal,Personal Standard,2025-01-27,2025-01-29,7228.2,0.2037,48,False,None,25,R1,LOAN_SERVICING
LN-506375,APP-206935,CUST-101694,Personal,Personal Standard,2025-01-27,2025-01-28,16203.0,0.129,27,False,None,2,R1,LOAN_SERVICING
LN-506890,APP-207480,CUST-101362,Credit Card,Credit Card Standard,2025-01-27,2025-01-29,2406.35,0.2424,0,False,None,16,R2,LOAN_SERVICING
LN-507291,APP-207913,CUST-104222,Auto,Auto Standard,2025-01-27,2025-01-27,38287.42,0.1054,65,True,Vehicle,5,R2,LOAN_SERVICING
LN-507785,APP-208448,CUST-107483,Auto,Auto Standard,2025-01-27,2025-01-29,32916.75,0.0762,48,True,Vehicle,22,R3,LOAN_SERVICING
LN-508232,APP-208927,CUST-103862,Credit Card,Credit Card Standard,2025-01-27,2025-01-28,9200.5,0.2181,0,False,None,8,R3,LOAN_SERVICING
LN-508593,APP-209324,CUST-100922,Mortgage,Mortgage Standard,2025-01-27,2025-01-27,331856.77,0.0683,336,True,Real Estate,16,R3,LOAN_SERVICING
LN-508882,APP-209631,CUST-104202,Personal,Personal Standard,2025-01-27,2025-01-27,10931.76,0.0938,38,False,None,9,R1,LOAN_SERVICING
LN-508932,APP-209686,CUST-100639,HELOC,HELOC Standard,2025-01-27,2025-01-27,46232.82,0.0748,130,True,Real Estate,11,R2,LOAN_SERVICING
LN-509272,APP-210057,CUST-104796,Auto,Auto Standard,2025-01-27,2025-01-27,25961.38,0.0676,66,True,Vehicle,22,R3,LOAN_SERVICING
LN-509318,APP-210104,CUST-104386,HELOC,HELOC Standard,2025-01-27,2025-01-28,73709.85,0.0816,99,True,Real Estate,12,R3,LOAN_SERVICING
LN-509900,APP-210741,CUST-101917,Credit Card,Credit Card Standard,2025-01-27,2025-01-28,19217.07,0.2409,0,False,None,22,R4,LOAN_SERVICING
