application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200102,CUST-104077,Personal,18800.57,R2,2025-05-31,Approved,2025-06-04,RISK_ENGINE
APP-200127,CUST-107281,Personal,13041.06,R3,2025-05-31,Approved,2025-06-02,RISK_ENGINE
APP-200477,CUST-105859,Auto,46232.73,R4,2025-05-31,Approved,2025-06-02,RISK_ENGINE
APP-200723,CUST-105364,Auto,48395.58,R4,2025-05-31,Approved,2025-06-01,RISK_ENGINE
APP-201370,CUST-102467,Personal,12332.83,R3,2025-05-31,Approved,2025-06-01,RISK_ENGINE
APP-203970,CUST-102290,Credit Card,14400.48,R6,2025-05-31,Approved,2025-06-01,RISK_ENGINE
APP-204408,CUST-102090,HELOC,74533.9,R5,2025-05-31,Approved,2025-06-01,RISK_ENGINE
APP-204427,CUST-100329,Credit Card,9779.97,R4,2025-05-31,Approved,2025-06-03,RISK_ENGINE
APP-204724,CUST-105907,Credit Card,1485.28,R1,2025-05-31,Approved,2025-06-04,RISK_ENGINE
APP-204926,CUST-106085,Personal,15587.55,R3,2025-05-31,Approved,2025-06-03,RISK_ENGINE
APP-205099,CUST-103547,Auto,32663.21,R3,2025-05-31,Approved,2025-06-02,RISK_ENGINE
APP-205390,CUST-104830,Mortgage,271527.81,R4,2025-05-31,Approved,2025-06-02,RISK_ENGINE
APP-206054,CUST-101620,Personal,25325.24,R4,2025-05-31,Approved,2025-06-01,RISK_ENGINE
APP-206647,CUST-106559,Auto,15540.63,R3,2025-05-31,Approved,2025-06-04,RISK_ENGINE
APP-207028,CUST-105826,Auto,22149.11,R4,2025-05-31,Approved,2025-06-04,RISK_ENGINE
APP-207213,CUST-105355,Personal,7973.42,R3,2025-05-31,Approved,2025-06-04,RISK_ENGINE
APP-207539,CUST-104171,Credit Card,12736.38,R3,2025-05-31,Approved,2025-06-03,RISK_ENGINE
APP-207916,CUST-107191,Auto,18965.69,R7,2025-05-31,Approved,2025-06-02,RISK_ENGINE
APP-208325,CUST-107371,Auto,53949.74,R1,2025-05-31,Approved,2025-06-02,RISK_ENGINE
APP-208705,CUST-105876,Auto,32095.64,R3,2025-05-31,Approved,2025-06-02,RISK_ENGINE
APP-208881,CUST-102186,Personal,8605.83,R2,2025-05-31,Approved,2025-06-04,RISK_ENGINE
APP-209022,CUST-105226,Auto,22331.8,R1,2025-05-31,Declined,2025-06-04,RISK_ENGINE
APP-209091,CUST-100318,Personal,26442.61,R4,2025-05-31,Approved,2025-06-02,RISK_ENGINE
APP-209621,CUST-100620,Auto,18833.68,R4,2025-05-31,Approved,2025-06-04,RISK_ENGINE
APP-209898,CUST-100573,Personal,14361.88,R6,2025-05-31,Approved,2025-06-02,RISK_ENGINE
APP-210028,CUST-106826,Personal,26874.28,R4,2025-05-31,Approved,2025-06-03,RISK_ENGINE
APP-210187,CUST-106926,Credit Card,581.34,R5,2025-05-31,Approved,2025-06-02,RISK_ENGINE
APP-210327,CUST-100853,Personal,33834.08,R3,2025-05-31,Approved,2025-06-01,RISK_ENGINE
APP-210540,CUST-104762,Auto,13348.8,R4,2025-05-31,Approved,2025-06-02,RISK_ENGINE
