loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-501143,APP-201222,CUST-104594,Auto,Auto Standard,2024-05-18,2024-05-19,49889.78,0.0933,36,True,Vehicle,19,R4,LOAN_SERVICING
LN-501161,APP-201243,CUST-104300,Auto,Auto Standard,2024-05-18,2024-05-19,27687.1,0.0918,42,True,Vehicle,1,R5,LOAN_SERVICING
LN-501193,APP-201279,CUST-102037,Auto,Auto Standard,2024-05-18,2024-05-18,29073.87,0.0865,50,True,Vehicle,16,R6,LOAN_SERVICING
LN-501498,APP-201612,CUST-104068,Credit Card,Credit Card Standard,2024-05-18,2024-05-20,22444.33,0.1765,0,False,None,6,R1,LOAN_SERVICING
LN-501795,APP-201942,CUST-105738,Auto,Auto Standard,2024-05-18,2024-05-20,19342.22,0.0913,55,True,Vehicle,3,R2,LOAN_SERVICING
LN-502208,APP-202387,CUST-105173,Personal,Personal Standard,2024-05-18,2024-05-20,17230.48,0.1505,29,False,None,3,R1,LOAN_SERVICING
LN-502986,APP-203232,CUST-102905,Auto,Auto Standard,2024-05-18,2024-05-18,51303.13,0.0845,45,True,Vehicle,22,R1,LOAN_SERVICING
LN-503064,APP-203315,CUST-107206,HELOC,HELOC Standard,2024-05-18,2024-05-19,90263.8,0.0628,78,True,Real Estate,14,R1,LOAN_SERVICING
LN-503652,APP-203960,CUST-101248,Auto,Auto Standard,2024-05-18,2024-05-20,44078.35,0.0938,42,True,Vehicle,6,R2,LOAN_SERVICING
LN-504107,APP-204458,CUST-101012,Auto,Auto Standard,2024-05-18,2024-05-19,23213.26,0.098,38,True,Vehicle,26,R1,LOAN_SERVICING
LN-504938,APP-205356,CUST-106726,Credit Card,Credit Card Standard,2024-05-18,2024-05-18,18601.94,0.165,0,False,None,20,R1,LOAN_SERVICING
LN-505361,APP-205824,CUST-105916,Credit Card,Credit Card Standard,2024-05-18,2024-05-18,22087.26,0.1754,0,False,None,7,R2,LOAN_SERVICING
LN-505394,APP-205862,CUST-103114,Mortgage,Mortgage Standard,2024-05-18,2024-05-19,427586.11,0.058,344,True,Real Estate,5,R4,LOAN_SERVICING
LN-505671,APP-206165,CUST-100538,HELOC,HELOC Standard,2024-05-18,2024-05-19,87357.81,0.0938,144,True,Real Estate,16,R5,LOAN_SERVICING
LN-506218,APP-206756,CUST-102540,HELOC,HELOC Standard,2024-05-18,2024-05-20,108439.35,0.0968,123,True,Real Estate,27,R4,LOAN_SERVICING
LN-506693,APP-207273,CUST-106233,Auto,Auto Standard,2024-05-18,2024-05-19,51666.97,0.0584,72,True,Vehicle,12,R2,LOAN_SERVICING
LN-506763,APP-207349,CUST-100651,HELOC,HELOC Standard,2024-05-18,2024-05-18,93004.18,0.0925,99,True,Real Estate,2,R2,LOAN_SERVICING
LN-507664,APP-208320,CUST-102143,Credit Card,Credit Card Standard,2024-05-18,2024-05-19,1613.98,0.2141,0,False,None,24,R2,LOAN_SERVICING
LN-507710,APP-208369,CUST-107543,Personal,Personal Standard,2024-05-18,2024-05-20,19185.7,0.0866,20,False,None,16,R6,LOAN_SERVICING
LN-507933,APP-208605,CUST-101098,Credit Card,Credit Card Standard,2024-05-18,2024-05-20,2180.49,0.1707,0,False,None,20,R4,LOAN_SERVICING
LN-509783,APP-210613,CUST-107557,Auto,Auto Standard,2024-05-18,2024-05-18,22246.56,0.0475,71,True,Vehicle,4,R6,LOAN_SERVICING
LN-509788,APP-210619,CUST-105043,Auto,Auto Standard,2024-05-18,2024-05-19,23583.23,0.1051,72,True,Vehicle,21,R5,LOAN_SERVICING
LN-509908,APP-210749,CUST-104904,Auto,Auto Standard,2024-05-18,2024-05-20,13949.05,0.0986,57,True,Vehicle,25,R7,LOAN_SERVICING
