contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000423,LN-500770,CUST-101928,2025-06-13,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000524,LN-500933,CUST-101464,2025-06-13,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000579,LN-501038,CUST-104149,2025-06-13,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001193,LN-502371,CUST-102113,2025-06-13,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001235,LN-502440,CUST-100428,2025-06-13,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001684,LN-503361,CUST-107430,2025-06-13,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001762,LN-503455,CUST-104995,2025-06-13,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001933,LN-503831,CUST-106969,2025-06-13,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002219,LN-504355,CUST-105713,2025-06-13,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002298,LN-504521,CUST-102461,2025-06-13,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002526,LN-504948,CUST-106272,2025-06-13,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003070,LN-506103,CUST-101950,2025-06-13,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003088,LN-506125,CUST-103597,2025-06-13,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003216,LN-506396,CUST-106003,2025-06-13,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004036,LN-508006,CUST-107703,2025-06-13,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004068,LN-508075,CUST-100222,2025-06-13,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
