loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-501004,APP-201073,CUST-102338,Auto,Auto Standard,2024-08-31,2024-09-01,32828.89,0.0858,53,True,Vehicle,2,R1,LOAN_SERVICING
LN-501372,APP-201475,CUST-103369,Personal,Personal Standard,2024-08-31,2024-09-01,24279.37,0.153,32,False,None,27,R4,LOAN_SERVICING
LN-501708,APP-201847,CUST-100588,Personal,Personal Standard,2024-08-31,2024-09-01,19525.83,0.1246,23,False,None,8,R5,LOAN_SERVICING
LN-501837,APP-201986,CUST-101180,Auto,Auto Standard,2024-08-31,2024-09-02,20115.05,0.0706,43,True,Vehicle,14,R1,LOAN_SERVICING
LN-501933,APP-202088,CUST-106010,Credit Card,Credit Card Standard,2024-08-31,2024-09-02,14176.35,0.1607,0,False,None,12,R2,LOAN_SERVICING
LN-502048,APP-202212,CUST-100581,Personal,Personal Standard,2024-08-31,2024-09-01,3045.94,0.1747,37,False,None,8,R3,LOAN_SERVICING
LN-502894,APP-203133,CUST-107701,Auto,Auto Standard,2024-08-31,2024-08-31,42945.04,0.0494,40,True,Vehicle,3,R3,LOAN_SERVICING
LN-502939,APP-203182,CUST-101101,Personal,Personal Standard,2024-08-31,2024-09-01,19648.35,0.0912,19,False,None,24,R2,LOAN_SERVICING
LN-503282,APP-203558,CUST-105996,Personal,Personal Standard,2024-08-31,2024-09-02,20424.63,0.1405,55,False,None,13,R6,LOAN_SERVICING
LN-503505,APP-203803,CUST-101216,Auto,Auto Standard,2024-08-31,2024-09-01,14472.65,0.0902,38,True,Vehicle,10,R1,LOAN_SERVICING
LN-503542,APP-203840,CUST-101118,Auto,Auto Standard,2024-08-31,2024-08-31,17835.87,0.0561,42,True,Vehicle,22,R2,LOAN_SERVICING
LN-503855,APP-204180,CUST-107512,Auto,Auto Standard,2024-08-31,2024-08-31,23621.57,0.066,63,True,Vehicle,18,R6,LOAN_SERVICING
LN-504688,APP-205082,CUST-104605,Credit Card,Credit Card Standard,2024-08-31,2024-09-01,24021.1,0.211,0,False,None,5,R2,LOAN_SERVICING
LN-504727,APP-205125,CUST-100085,Auto,Auto Standard,2024-08-31,2024-09-01,37807.03,0.0742,55,True,Vehicle,5,R6,LOAN_SERVICING
LN-504971,APP-205396,CUST-103440,Auto,Auto Standard,2024-08-31,2024-08-31,45623.07,0.0984,40,True,Vehicle,11,R1,LOAN_SERVICING
LN-505467,APP-205936,CUST-103349,Credit Card,Credit Card Standard,2024-08-31,2024-09-01,13553.76,0.2033,0,False,None,17,R4,LOAN_SERVICING
LN-505566,APP-206050,CUST-103693,Personal,Personal Standard,2024-08-31,2024-09-02,5293.83,0.2147,53,False,None,28,R2,LOAN_SERVICING
LN-506148,APP-206679,CUST-100281,HELOC,HELOC Standard,2024-08-31,2024-08-31,36436.17,0.0926,60,True,Real Estate,16,R3,LOAN_SERVICING
LN-506454,APP-207020,CUST-100278,Auto,Auto Standard,2024-08-31,2024-09-01,51524.85,0.0829,42,True,Vehicle,27,R4,LOAN_SERVICING
LN-506504,APP-207073,CUST-104402,Auto,Auto Standard,2024-08-31,2024-09-01,16936.95,0.1009,41,True,Vehicle,24,R1,LOAN_SERVICING
LN-507707,APP-208366,CUST-107122,Mortgage,Mortgage Standard,2024-08-31,2024-09-02,643900.59,0.0706,213,True,Real Estate,2,R2,LOAN_SERVICING
LN-507756,APP-208415,CUST-103373,Auto,Auto Standard,2024-08-31,2024-09-01,54718.23,0.0497,65,True,Vehicle,24,R4,LOAN_SERVICING
