payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9026981,LN-508243,CUST-106086,2025-04-19,863.99,863.99,Scheduled,Debit Card,Posted,False,False,,2025-04-19,2025-04-28,True,False
PMT-9027044,LN-501265,CUST-105841,2025-04-19,744.88,744.88,Scheduled,Debit Card,Posted,False,False,,2025-04-19,2025-04-28,True,False
PMT-9027848,LN-502418,CUST-105198,2025-04-22,791.73,791.73,Scheduled,ACH,Posted,False,False,,2025-04-22,2025-04-28,True,False
PMT-9028227,LN-509090,CUST-101698,2025-04-23,659.82,659.82,Scheduled,ACH,Posted,False,False,,2025-04-23,2025-04-28,True,False
PMT-9028323,LN-507988,CUST-107473,2025-04-23,130.53,130.53,Scheduled,Debit Card,Posted,False,False,,2025-04-23,2025-04-28,True,False
PMT-9028591,LN-502064,CUST-106096,2025-04-24,1159.49,1159.49,Scheduled,Debit Card,Posted,False,False,,2025-04-24,2025-04-28,True,False
PMT-9028664,LN-507564,CUST-106169,2025-04-24,260.79,260.79,Scheduled,ACH,Posted,False,False,,2025-04-24,2025-04-28,True,False
PMT-9028909,LN-501410,CUST-105716,2025-04-25,465.31,465.31,Scheduled,Check,Posted,False,False,,2025-04-25,2025-04-28,True,False
PMT-9029588,LN-500200,CUST-102563,2025-04-28,486.73,486.73,Scheduled,Check,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029589,LN-505385,CUST-103989,2025-04-28,875.66,875.66,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029590,LN-507368,CUST-107095,2025-04-28,305.72,305.72,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029591,LN-507139,CUST-103443,2025-04-28,498.13,498.13,Scheduled,Cash,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029592,LN-505334,CUST-102249,2025-04-28,243.34,243.34,Scheduled,Debit Card,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029593,LN-508510,CUST-102824,2025-04-28,1975.28,1975.28,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029594,LN-506741,CUST-100580,2025-04-28,527.74,527.74,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029595,LN-504012,CUST-105600,2025-04-28,649.61,649.61,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029596,LN-506787,CUST-102288,2025-04-28,276.87,276.87,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029597,LN-500211,CUST-107222,2025-04-28,866.0999999999999,288.7,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029598,LN-502988,CUST-104379,2025-04-28,325.64,0.0,Extra,Cash,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029599,LN-507693,CUST-103393,2025-04-28,578.51,578.51,Scheduled,Wire,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029600,LN-504069,CUST-103817,2025-04-28,584.91,584.91,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029601,LN-506125,CUST-103597,2025-04-28,687.04,687.04,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029602,LN-506948,CUST-105557,2025-04-28,659.72,659.72,Scheduled,Wire,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029603,LN-508706,CUST-101877,2025-04-28,378.01,0.0,Extra,Debit Card,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029604,LN-507463,CUST-105281,2025-04-28,199.16,199.16,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029605,LN-509627,CUST-102286,2025-04-28,257.22,257.22,Scheduled,Cash,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029606,LN-509102,CUST-105280,2025-04-28,261.59,261.59,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029607,LN-507732,CUST-105651,2025-04-28,268.53,268.53,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029608,LN-507491,CUST-104366,2025-04-28,877.5,877.5,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029609,LN-505398,CUST-104243,2025-04-28,360.43,360.43,Scheduled,Cash,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029610,LN-506777,CUST-105291,2025-04-28,665.99,665.99,Scheduled,Debit Card,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029611,LN-509056,CUST-102771,2025-04-28,736.5,736.5,Scheduled,Cash,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029612,LN-502859,CUST-105288,2025-04-28,537.67,537.67,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029613,LN-508721,CUST-107981,2025-04-28,970.53,970.53,Scheduled,Check,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029614,LN-506098,CUST-104222,2025-04-28,969.88,969.88,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029615,LN-503300,CUST-102287,2025-04-28,93.9,0.0,Extra,Check,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029616,LN-505290,CUST-107357,2025-04-28,412.41,412.41,Scheduled,Cash,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029617,LN-509591,CUST-104945,2025-04-28,1007.1,1007.1,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029618,LN-506624,CUST-101341,2025-04-28,58.66,0.0,Extra,Debit Card,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029619,LN-504614,CUST-107338,2025-04-28,1274.41,1274.41,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029620,LN-505053,CUST-106850,2025-04-28,251.49,251.49,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029621,LN-501199,CUST-102802,2025-04-28,700.64,700.64,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029622,LN-508165,CUST-104275,2025-04-28,986.3,986.3,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029623,LN-502444,CUST-105076,2025-04-28,679.8,679.8,Scheduled,Check,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029625,LN-502363,CUST-103161,2025-04-28,283.63,283.63,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029626,LN-508489,CUST-104939,2025-04-28,606.79,606.79,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029627,LN-501062,CUST-103981,2025-04-28,190.88,0.0,Extra,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029628,LN-504510,CUST-107077,2025-04-28,362.92,362.92,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029629,LN-502289,CUST-107802,2025-04-28,181.74,181.74,Scheduled,Wire,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029630,LN-508526,CUST-106485,2025-04-28,561.87,561.87,Scheduled,Debit Card,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029631,LN-506730,CUST-104154,2025-04-28,38.12,38.12,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029632,LN-505319,CUST-102445,2025-04-28,411.14,411.14,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029634,LN-505990,CUST-105458,2025-04-28,200.19,200.19,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029635,LN-502526,CUST-104451,2025-04-28,409.6,409.6,Scheduled,Check,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029636,LN-500226,CUST-103029,2025-04-28,749.51,749.51,Scheduled,Debit Card,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029637,LN-502126,CUST-100885,2025-04-28,992.64,992.64,Scheduled,Check,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029638,LN-508732,CUST-102251,2025-04-28,533.24,533.24,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029639,LN-509115,CUST-107454,2025-04-28,745.55,745.55,Scheduled,Wire,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029640,LN-502445,CUST-106249,2025-04-28,652.27,652.27,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029641,LN-506205,CUST-107807,2025-04-28,958.81,958.81,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029642,LN-507483,CUST-101606,2025-04-28,965.38,965.38,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029643,LN-505436,CUST-105459,2025-04-28,253.01,253.01,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029644,LN-506739,CUST-105538,2025-04-28,726.02,726.02,Scheduled,Check,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029645,LN-508233,CUST-101133,2025-04-28,348.59,0.0,Extra,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029646,LN-506110,CUST-107584,2025-04-28,726.71,726.71,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029647,LN-504031,CUST-104549,2025-04-28,1089.13,1089.13,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029648,LN-500834,CUST-106879,2025-04-28,599.86,599.86,Scheduled,Debit Card,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029649,LN-502871,CUST-102258,2025-04-28,809.84,809.84,Scheduled,Check,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029650,LN-507893,CUST-103468,2025-04-28,913.72,913.72,Scheduled,Debit Card,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029651,LN-504183,CUST-105405,2025-04-28,579.15,579.15,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029652,LN-505211,CUST-103775,2025-04-28,311.47,311.47,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029653,LN-504984,CUST-101328,2025-04-28,319.0,319.0,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029655,LN-505090,CUST-102829,2025-04-28,696.9,696.9,Scheduled,Debit Card,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029656,LN-504078,CUST-103797,2025-04-28,1000.34,1000.34,Scheduled,Check,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029657,LN-506106,CUST-101651,2025-04-28,319.52,319.52,Scheduled,ACH,Posted,False,False,,2025-04-28,2025-04-28,False,False
PMT-9029658,LN-504900,CUST-104757,2025-04-28,417.85,417.85,Scheduled,Debit Card,Posted,False,False,,2025-04-28,2025-04-28,False,False
