application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-201167,CUST-104403,Personal,18752.41,R1,2024-06-19,Approved,2024-06-20,RISK_ENGINE
APP-201178,CUST-105305,Credit Card,23316.73,R2,2024-06-19,Approved,2024-06-22,RISK_ENGINE
APP-201252,CUST-100212,Auto,8297.33,R2,2024-06-19,Approved,2024-06-22,RISK_ENGINE
APP-201487,CUST-106937,Credit Card,3985.38,R6,2024-06-19,Approved,2024-06-21,RISK_ENGINE
APP-201880,CUST-104312,Auto,46572.25,R2,2024-06-19,Approved,2024-06-21,RISK_ENGINE
APP-203484,CUST-101154,Auto,53613.79,R4,2024-06-19,Approved,2024-06-23,RISK_ENGINE
APP-204748,CUST-106244,Personal,9695.86,R3,2024-06-19,Approved,2024-06-21,RISK_ENGINE
APP-205254,CUST-106603,Credit Card,22684.63,R3,2024-06-19,Approved,2024-06-22,RISK_ENGINE
APP-205489,CUST-105653,Auto,29678.64,R1,2024-06-19,Approved,2024-06-22,RISK_ENGINE
APP-205574,CUST-103250,Personal,4343.99,R3,2024-06-19,Approved,2024-06-21,RISK_ENGINE
APP-205603,CUST-103885,Auto,41602.5,R5,2024-06-19,Approved,2024-06-21,RISK_ENGINE
APP-206212,CUST-104402,Personal,11484.09,R5,2024-06-19,Approved,2024-06-21,RISK_ENGINE
APP-206994,CUST-102238,Personal,22992.04,R1,2024-06-19,Approved,2024-06-22,RISK_ENGINE
APP-207094,CUST-105779,Auto,33446.98,R4,2024-06-19,Approved,2024-06-22,RISK_ENGINE
APP-207251,CUST-102573,Credit Card,2375.95,R3,2024-06-19,Approved,2024-06-23,RISK_ENGINE
APP-207660,CUST-105781,Auto,26747.4,R1,2024-06-19,Approved,2024-06-22,RISK_ENGINE
APP-207867,CUST-107655,Mortgage,551787.79,R2,2024-06-19,Approved,2024-06-21,RISK_ENGINE
APP-207880,CUST-107883,Auto,31229.08,R6,2024-06-19,Approved,2024-06-22,RISK_ENGINE
APP-210796,CUST-107337,Credit Card,16302.64,R3,2024-06-19,Approved,2024-06-20,RISK_ENGINE
