payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9011150,LN-503150,CUST-106729,2025-02-18,951.47,951.47,Scheduled,ACH,Posted,False,False,,2025-02-18,2025-02-28,True,False
PMT-9011739,LN-502430,CUST-100584,2025-02-20,676.4,676.4,Scheduled,Debit Card,Posted,False,False,,2025-02-20,2025-02-28,True,False
PMT-9011989,LN-506675,CUST-106643,2025-02-21,320.33,320.33,Scheduled,Debit Card,Posted,False,False,,2025-02-21,2025-02-28,True,False
PMT-9012240,LN-504243,CUST-100514,2025-02-23,2466.2,2466.2,Scheduled,Debit Card,Posted,False,False,,2025-02-23,2025-02-28,True,False
PMT-9012292,LN-506010,CUST-104684,2025-02-23,77.6,77.6,Scheduled,ACH,Posted,False,False,,2025-02-23,2025-02-28,True,False
PMT-9012986,LN-504859,CUST-101019,2025-02-25,211.7,0.0,Extra,ACH,Posted,False,False,,2025-02-25,2025-02-28,True,False
PMT-9012990,LN-508471,CUST-100923,2025-02-25,29.06,29.06,Scheduled,ACH,Posted,False,False,,2025-02-25,2025-02-28,True,False
PMT-9013520,LN-501068,CUST-105069,2025-02-28,725.14,725.14,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013521,LN-505334,CUST-102249,2025-02-28,243.34,243.34,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013522,LN-502444,CUST-105076,2025-02-28,679.8,679.8,Scheduled,Wire,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013523,LN-500307,CUST-104440,2025-02-28,965.42,965.42,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013525,LN-502289,CUST-107802,2025-02-28,181.74,181.74,Scheduled,Check,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013526,LN-505274,CUST-103083,2025-02-28,1386.23,1386.23,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013527,LN-504057,CUST-106421,2025-02-28,170.62,170.62,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013528,LN-504293,CUST-103404,2025-02-28,146.75,146.75,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013529,LN-503406,CUST-106908,2025-02-28,1155.34,1155.34,Scheduled,Check,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013530,LN-501214,CUST-101039,2025-02-28,753.16,753.16,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013531,LN-504155,CUST-103495,2025-02-28,862.91,862.91,Scheduled,Check,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013532,LN-504836,CUST-104681,2025-02-28,428.92,428.92,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013533,LN-508589,CUST-101801,2025-02-28,364.63,364.63,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013534,LN-504078,CUST-103797,2025-02-28,1000.34,1000.34,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013535,LN-509376,CUST-105248,2025-02-28,606.05,606.05,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013536,LN-508765,CUST-105948,2025-02-28,454.27,454.27,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013537,LN-505703,CUST-105703,2025-02-28,563.1,563.1,Scheduled,Wire,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013538,LN-505172,CUST-103135,2025-02-28,1377.93,1377.93,Scheduled,Wire,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013539,LN-504825,CUST-105787,2025-02-28,2611.0,1305.5,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013540,LN-504085,CUST-101524,2025-02-28,1204.48,1204.48,Scheduled,Cash,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013541,LN-502374,CUST-103671,2025-02-28,182.32,182.32,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013542,LN-509115,CUST-107454,2025-02-28,745.55,745.55,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013543,LN-503155,CUST-101425,2025-02-28,926.98,926.98,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013544,LN-505240,CUST-105797,2025-02-28,689.3,689.3,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013545,LN-502506,CUST-106063,2025-02-28,306.57,0.0,Extra,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013546,LN-507007,CUST-107414,2025-02-28,1220.29,1220.29,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013547,LN-500306,CUST-107248,2025-02-28,501.48,501.48,Scheduled,Debit Card,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013548,LN-504242,CUST-104302,2025-02-28,137.66,0.0,Extra,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013549,LN-504183,CUST-105405,2025-02-28,579.15,579.15,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013550,LN-504323,CUST-104557,2025-02-28,751.16,751.16,Scheduled,Wire,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013551,LN-505363,CUST-101770,2025-02-28,1071.07,1071.07,Scheduled,Check,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013552,LN-507573,CUST-100987,2025-02-28,374.11,0.0,Extra,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013553,LN-508967,CUST-102239,2025-02-28,313.83,313.83,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013554,LN-505319,CUST-102445,2025-02-28,411.14,411.14,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013555,LN-509102,CUST-105280,2025-02-28,261.59,261.59,Scheduled,Check,Posted,False,False,,2025-02-28,2025-02-28,False,False
PMT-9013556,LN-501159,CUST-106292,2025-02-28,2673.14,2673.14,Scheduled,ACH,Posted,False,False,,2025-02-28,2025-02-28,False,False
