loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500017,APP-200019,CUST-107021,HELOC,HELOC Standard,2025-05-22,2025-05-24,66935.23,0.0812,103,True,Real Estate,14,R3,LOAN_SERVICING
LN-500275,APP-200295,CUST-100811,HELOC,HELOC Standard,2025-05-22,2025-05-24,140486.42,0.0871,161,True,Real Estate,9,R3,LOAN_SERVICING
LN-500576,APP-200613,CUST-101078,Auto,Auto Standard,2025-05-22,2025-05-22,54438.56,0.055,38,True,Vehicle,3,R2,LOAN_SERVICING
LN-500956,APP-201023,CUST-104112,HELOC,HELOC Standard,2025-05-22,2025-05-23,71227.37,0.0617,156,True,Real Estate,15,R4,LOAN_SERVICING
LN-502307,APP-202498,CUST-102293,Personal,Personal Standard,2025-05-22,2025-05-23,29521.21,0.0933,35,False,None,20,R3,LOAN_SERVICING
LN-502590,APP-202807,CUST-102441,Personal,Personal Standard,2025-05-22,2025-05-22,8336.06,0.1017,41,False,None,20,R3,LOAN_SERVICING
LN-503044,APP-203295,CUST-104987,Personal,Personal Standard,2025-05-22,2025-05-23,4856.99,0.1027,28,False,None,10,R6,LOAN_SERVICING
LN-503189,APP-203457,CUST-106913,Personal,Personal Standard,2025-05-22,2025-05-23,12379.72,0.1984,29,False,None,14,R3,LOAN_SERVICING
LN-503499,APP-203796,CUST-104706,Personal,Personal Standard,2025-05-22,2025-05-24,32124.54,0.2046,23,False,None,16,R2,LOAN_SERVICING
LN-503663,APP-203972,CUST-101325,Credit Card,Credit Card Standard,2025-05-22,2025-05-23,6613.85,0.1845,0,False,None,18,R5,LOAN_SERVICING
LN-503769,APP-204084,CUST-107677,Auto,Auto Standard,2025-05-22,2025-05-24,52663.32,0.0754,40,True,Vehicle,7,R2,LOAN_SERVICING
LN-503868,APP-204194,CUST-106771,HELOC,HELOC Standard,2025-05-22,2025-05-22,54813.39,0.0719,139,True,Real Estate,3,R3,LOAN_SERVICING
LN-504008,APP-204348,CUST-102435,Credit Card,Credit Card Standard,2025-05-22,2025-05-24,11376.63,0.1905,0,False,None,1,R6,LOAN_SERVICING
LN-505679,APP-206174,CUST-103169,Auto,Auto Standard,2025-05-22,2025-05-22,23412.38,0.0807,64,True,Vehicle,27,R1,LOAN_SERVICING
LN-506341,APP-206893,CUST-106336,Mortgage,Mortgage Standard,2025-05-22,2025-05-23,315149.97,0.0705,233,True,Real Estate,8,R3,LOAN_SERVICING
LN-506359,APP-206917,CUST-107141,Personal,Personal Standard,2025-05-22,2025-05-22,12782.11,0.1153,55,False,None,16,R5,LOAN_SERVICING
LN-507095,APP-207703,CUST-101122,Auto,Auto Standard,2025-05-22,2025-05-24,15098.73,0.0735,41,True,Vehicle,28,R7,LOAN_SERVICING
LN-508069,APP-208749,CUST-100157,Auto,Auto Standard,2025-05-22,2025-05-23,33459.58,0.0918,64,True,Vehicle,4,R3,LOAN_SERVICING
LN-508374,APP-209083,CUST-100015,Auto,Auto Standard,2025-05-22,2025-05-23,24698.16,0.0505,69,True,Vehicle,2,R5,LOAN_SERVICING
LN-509694,APP-210517,CUST-103974,Personal,Personal Standard,2025-05-22,2025-05-24,8138.76,0.1574,30,False,None,7,R6,LOAN_SERVICING
