loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500078,APP-200083,CUST-106085,Credit Card,Credit Card Standard,2025-04-12,2025-04-14,12964.14,0.2207,0,False,None,28,R2,LOAN_SERVICING
LN-500281,APP-200301,CUST-101221,Credit Card,Credit Card Standard,2025-04-12,2025-04-13,1557.6,0.2381,0,False,None,25,R2,LOAN_SERVICING
LN-500445,APP-200475,CUST-104701,Personal,Personal Standard,2025-04-12,2025-04-13,19440.54,0.2019,53,False,None,1,R3,LOAN_SERVICING
LN-500502,APP-200533,CUST-107890,Personal,Personal Standard,2025-04-12,2025-04-14,19037.96,0.0827,42,False,None,8,R4,LOAN_SERVICING
LN-501679,APP-201813,CUST-107879,Auto,Auto Standard,2025-04-12,2025-04-12,37532.64,0.0856,52,True,Vehicle,6,R3,LOAN_SERVICING
LN-501971,APP-202128,CUST-106227,Auto,Auto Standard,2025-04-12,2025-04-12,21478.14,0.0568,59,True,Vehicle,18,R6,LOAN_SERVICING
LN-502247,APP-202429,CUST-102837,Auto,Auto Standard,2025-04-12,2025-04-14,43652.72,0.0889,55,True,Vehicle,1,R6,LOAN_SERVICING
LN-502912,APP-203152,CUST-105679,Auto,Auto Standard,2025-04-12,2025-04-12,15726.88,0.0725,69,True,Vehicle,6,R6,LOAN_SERVICING
LN-503340,APP-203621,CUST-107036,Auto,Auto Standard,2025-04-12,2025-04-13,19819.38,0.0902,62,True,Vehicle,12,R3,LOAN_SERVICING
LN-503881,APP-204207,CUST-107715,Personal,Personal Standard,2025-04-12,2025-04-13,25325.58,0.207,41,False,None,22,R4,LOAN_SERVICING
LN-504458,APP-204830,CUST-102958,Personal,Personal Standard,2025-04-12,2025-04-14,6945.72,0.1885,50,False,None,17,R5,LOAN_SERVICING
LN-504646,APP-205032,CUST-105642,Auto,Auto Standard,2025-04-12,2025-04-13,37916.23,0.0607,68,True,Vehicle,27,R5,LOAN_SERVICING
LN-505158,APP-205604,CUST-102312,Auto,Auto Standard,2025-04-12,2025-04-13,14222.28,0.0683,51,True,Vehicle,15,R2,LOAN_SERVICING
LN-505704,APP-206201,CUST-107833,Credit Card,Credit Card Standard,2025-04-12,2025-04-14,7059.28,0.239,0,False,None,19,R6,LOAN_SERVICING
LN-505864,APP-206374,CUST-104578,Personal,Personal Standard,2025-04-12,2025-04-13,5793.71,0.1652,22,False,None,22,R1,LOAN_SERVICING
LN-506268,APP-206810,CUST-105783,Mortgage,Mortgage Standard,2025-04-12,2025-04-13,337468.02,0.0698,265,True,Real Estate,20,R5,LOAN_SERVICING
LN-506531,APP-207101,CUST-107222,Auto,Auto Standard,2025-04-12,2025-04-14,22782.91,0.105,53,True,Vehicle,14,R4,LOAN_SERVICING
LN-506901,APP-207491,CUST-101175,Auto,Auto Standard,2025-04-12,2025-04-13,39210.82,0.1059,46,True,Vehicle,18,R6,LOAN_SERVICING
LN-507798,APP-208462,CUST-105857,Personal,Personal Standard,2025-04-12,2025-04-13,34603.74,0.2194,15,False,None,14,R1,LOAN_SERVICING
LN-507879,APP-208546,CUST-102637,Credit Card,Credit Card Standard,2025-04-12,2025-04-13,15316.27,0.2406,0,False,None,2,R4,LOAN_SERVICING
LN-508188,APP-208880,CUST-103823,Personal,Personal Standard,2025-04-12,2025-04-12,25196.35,0.1345,18,False,None,19,R7,LOAN_SERVICING
LN-508254,APP-208950,CUST-106442,Personal,Personal Standard,2025-04-12,2025-04-12,14486.46,0.0999,49,False,None,6,R4,LOAN_SERVICING
LN-508565,APP-209294,CUST-102747,Personal,Personal Standard,2025-04-12,2025-04-13,25132.39,0.1248,16,False,None,13,R1,LOAN_SERVICING
LN-508867,APP-209616,CUST-103663,Auto,Auto Standard,2025-04-12,2025-04-13,9889.78,0.108,66,True,Vehicle,6,R5,LOAN_SERVICING
LN-509127,APP-209899,CUST-100129,Personal,Personal Standard,2025-04-12,2025-04-14,29945.7,0.2052,13,False,None,23,R3,LOAN_SERVICING
LN-509229,APP-210010,CUST-100881,Auto,Auto Standard,2025-04-12,2025-04-12,12468.7,0.0974,63,True,Vehicle,14,R4,LOAN_SERVICING
LN-509536,APP-210342,CUST-106232,Auto,Auto Standard,2025-04-12,2025-04-12,22323.26,0.045,64,True,Vehicle,24,R3,LOAN_SERVICING
