application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200054,CUST-100919,HELOC,83339.78,R2,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-200494,CUST-100864,HELOC,35384.45,R5,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-201201,CUST-102769,Personal,23947.96,R4,2024-09-08,Approved,2024-09-09,RISK_ENGINE
APP-201819,CUST-102421,Auto,41369.93,R2,2024-09-08,Approved,2024-09-11,RISK_ENGINE
APP-202520,CUST-107220,Credit Card,14939.58,R3,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-202609,CUST-107795,Auto,24454.95,R4,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-202691,CUST-102622,Personal,23571.46,R4,2024-09-08,Approved,2024-09-11,RISK_ENGINE
APP-202766,CUST-105054,Auto,16274.24,R5,2024-09-08,Declined,2024-09-10,RISK_ENGINE
APP-203516,CUST-103500,HELOC,142017.93,R4,2024-09-08,Approved,2024-09-09,RISK_ENGINE
APP-204622,CUST-105882,Auto,27478.29,R4,2024-09-08,Approved,2024-09-11,RISK_ENGINE
APP-204959,CUST-103904,Auto,27277.08,R4,2024-09-08,Approved,2024-09-09,RISK_ENGINE
APP-205551,CUST-106702,Auto,22445.37,R1,2024-09-08,Approved,2024-09-09,RISK_ENGINE
APP-205693,CUST-105797,Auto,40356.09,R4,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-205765,CUST-102568,Personal,12330.13,R4,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-206259,CUST-100475,Auto,45125.37,R3,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-206354,CUST-100316,HELOC,64335.51,R3,2024-09-08,Approved,2024-09-12,RISK_ENGINE
APP-206537,CUST-105534,Credit Card,17224.62,R3,2024-09-08,Approved,2024-09-11,RISK_ENGINE
APP-206570,CUST-100674,Credit Card,24544.07,R4,2024-09-08,Approved,2024-09-11,RISK_ENGINE
APP-206783,CUST-100393,Mortgage,298197.4,R2,2024-09-08,Approved,2024-09-12,RISK_ENGINE
APP-207150,CUST-104439,Personal,5261.04,R3,2024-09-08,Approved,2024-09-09,RISK_ENGINE
APP-208039,CUST-101740,Credit Card,16973.45,R1,2024-09-08,Approved,2024-09-11,RISK_ENGINE
APP-208178,CUST-103589,Personal,15159.12,R2,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-208240,CUST-105149,Auto,42355.49,R3,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-208314,CUST-106273,Auto,34583.47,R2,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-208655,CUST-104008,Auto,12414.03,R4,2024-09-08,Approved,2024-09-12,RISK_ENGINE
APP-208770,CUST-107873,Credit Card,23188.07,R1,2024-09-08,Approved,2024-09-11,RISK_ENGINE
APP-209540,CUST-103497,Auto,8817.28,R4,2024-09-08,Approved,2024-09-10,RISK_ENGINE
APP-210764,CUST-102743,HELOC,62982.81,R7,2024-09-08,Approved,2024-09-11,RISK_ENGINE
