application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200300,CUST-107817,Auto,41558.6,R1,2024-01-07,Approved,2024-01-10,RISK_ENGINE
APP-200770,CUST-107699,Personal,32468.04,R1,2024-01-07,Approved,2024-01-11,RISK_ENGINE
APP-200892,CUST-102489,Auto,9661.03,R2,2024-01-07,Approved,2024-01-09,RISK_ENGINE
APP-200935,CUST-102797,Personal,33428.92,R2,2024-01-07,Approved,2024-01-10,RISK_ENGINE
APP-202852,CUST-103846,Auto,38440.56,R5,2024-01-07,Approved,2024-01-09,RISK_ENGINE
APP-202862,CUST-102509,Personal,24198.25,R2,2024-01-07,Approved,2024-01-11,RISK_ENGINE
APP-202897,CUST-103836,Personal,28658.02,R2,2024-01-07,Approved,2024-01-08,RISK_ENGINE
APP-203021,CUST-102144,HELOC,135251.87,R7,2024-01-07,Approved,2024-01-11,RISK_ENGINE
APP-203578,CUST-100444,Mortgage,398574.77,R3,2024-01-07,Approved,2024-01-08,RISK_ENGINE
APP-203698,CUST-102064,Credit Card,16729.37,R3,2024-01-07,Approved,2024-01-11,RISK_ENGINE
APP-203790,CUST-102966,Auto,27435.55,R2,2024-01-07,Approved,2024-01-09,RISK_ENGINE
APP-203982,CUST-105461,Auto,43768.57,R3,2024-01-07,Approved,2024-01-09,RISK_ENGINE
APP-204962,CUST-104282,Auto,18913.05,R3,2024-01-07,Approved,2024-01-08,RISK_ENGINE
APP-205061,CUST-103660,Credit Card,21288.55,R2,2024-01-07,Approved,2024-01-11,RISK_ENGINE
APP-205634,CUST-104468,Auto,32770.62,R1,2024-01-07,Approved,2024-01-10,RISK_ENGINE
APP-206432,CUST-100979,Personal,14821.81,R3,2024-01-07,Approved,2024-01-08,RISK_ENGINE
APP-206562,CUST-102853,Auto,26722.67,R7,2024-01-07,Approved,2024-01-09,RISK_ENGINE
APP-206726,CUST-103229,Auto,33765.52,R5,2024-01-07,Approved,2024-01-09,RISK_ENGINE
APP-206748,CUST-106237,Auto,49331.09,R6,2024-01-07,Approved,2024-01-10,RISK_ENGINE
APP-208962,CUST-101542,Auto,34110.17,R2,2024-01-07,Approved,2024-01-10,RISK_ENGINE
APP-209007,CUST-102373,Credit Card,24949.05,R5,2024-01-07,Approved,2024-01-09,RISK_ENGINE
APP-209733,CUST-101803,Auto,9742.39,R1,2024-01-07,Approved,2024-01-08,RISK_ENGINE
APP-209955,CUST-105885,Mortgage,561211.8,R2,2024-01-07,Declined,2024-01-08,RISK_ENGINE
APP-210614,CUST-102265,Auto,42433.87,R3,2024-01-07,Declined,2024-01-08,RISK_ENGINE
