application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200404,CUST-102868,Auto,23846.97,R2,2025-05-16,Approved,2025-05-17,RISK_ENGINE
APP-200481,CUST-104062,Personal,26503.73,R1,2025-05-16,Approved,2025-05-18,RISK_ENGINE
APP-200696,CUST-103952,Mortgage,320238.82,R5,2025-05-16,Approved,2025-05-17,RISK_ENGINE
APP-201239,CUST-104565,Credit Card,4311.3,R1,2025-05-16,Approved,2025-05-18,RISK_ENGINE
APP-201570,CUST-105986,Auto,54547.74,R2,2025-05-16,Approved,2025-05-19,RISK_ENGINE
APP-202338,CUST-101536,HELOC,50746.05,R4,2025-05-16,Approved,2025-05-18,RISK_ENGINE
APP-203290,CUST-103709,Auto,29111.44,R5,2025-05-16,Approved,2025-05-17,RISK_ENGINE
APP-203436,CUST-105448,Credit Card,14949.55,R3,2025-05-16,Approved,2025-05-17,RISK_ENGINE
APP-203670,CUST-102816,Personal,2654.0,R2,2025-05-16,Approved,2025-05-18,RISK_ENGINE
APP-203832,CUST-101641,Personal,6745.9,R5,2025-05-16,Approved,2025-05-19,RISK_ENGINE
APP-204156,CUST-107579,Mortgage,605057.2,R6,2025-05-16,Approved,2025-05-20,RISK_ENGINE
APP-205867,CUST-102389,Personal,25261.85,R5,2025-05-16,Approved,2025-05-20,RISK_ENGINE
APP-206913,CUST-100408,Personal,22472.16,R2,2025-05-16,Approved,2025-05-18,RISK_ENGINE
APP-207426,CUST-101159,HELOC,104617.0,R3,2025-05-16,Declined,2025-05-20,RISK_ENGINE
APP-208008,CUST-102717,Auto,15777.37,R4,2025-05-16,Approved,2025-05-19,RISK_ENGINE
APP-208353,CUST-104190,Auto,26971.04,R6,2025-05-16,Approved,2025-05-18,RISK_ENGINE
APP-208489,CUST-107313,Credit Card,17123.39,R4,2025-05-16,Approved,2025-05-18,RISK_ENGINE
APP-208654,CUST-104562,Auto,23008.03,R4,2025-05-16,Approved,2025-05-17,RISK_ENGINE
APP-209798,CUST-100311,Credit Card,20146.34,R1,2025-05-16,Approved,2025-05-20,RISK_ENGINE
APP-210251,CUST-105244,Auto,42722.42,R2,2025-05-16,Approved,2025-05-18,RISK_ENGINE
APP-210666,CUST-102442,Personal,32384.11,R2,2025-05-16,Approved,2025-05-17,RISK_ENGINE
