application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200317,CUST-104743,Credit Card,19439.28,R2,2024-06-11,Approved,2024-06-13,RISK_ENGINE
APP-200408,CUST-101274,Credit Card,3510.27,R6,2024-06-11,Approved,2024-06-14,RISK_ENGINE
APP-200885,CUST-100039,Personal,23387.64,R4,2024-06-11,Approved,2024-06-12,RISK_ENGINE
APP-201418,CUST-100019,Personal,29762.13,R3,2024-06-11,Approved,2024-06-15,RISK_ENGINE
APP-201955,CUST-106734,Auto,48730.73,R4,2024-06-11,Approved,2024-06-12,RISK_ENGINE
APP-202629,CUST-100584,Auto,49341.53,R2,2024-06-11,Approved,2024-06-12,RISK_ENGINE
APP-202827,CUST-106867,Auto,24952.04,R3,2024-06-11,Approved,2024-06-14,RISK_ENGINE
APP-202907,CUST-102856,Credit Card,23607.49,R4,2024-06-11,Approved,2024-06-13,RISK_ENGINE
APP-203308,CUST-105144,Auto,42200.26,R3,2024-06-11,Approved,2024-06-15,RISK_ENGINE
APP-203397,CUST-106944,Auto,49627.32,R3,2024-06-11,Approved,2024-06-15,RISK_ENGINE
APP-203742,CUST-103479,Credit Card,7370.88,R5,2024-06-11,Approved,2024-06-12,RISK_ENGINE
APP-204740,CUST-104188,Personal,3409.28,R3,2024-06-11,Approved,2024-06-12,RISK_ENGINE
APP-205130,CUST-102160,Auto,16372.42,R2,2024-06-11,Approved,2024-06-12,RISK_ENGINE
APP-205429,CUST-101200,Auto,45852.51,R2,2024-06-11,Approved,2024-06-13,RISK_ENGINE
APP-206631,CUST-107534,Auto,49230.16,R5,2024-06-11,Approved,2024-06-14,RISK_ENGINE
APP-206856,CUST-103801,Auto,35586.43,R4,2024-06-11,Approved,2024-06-14,RISK_ENGINE
APP-207463,CUST-104244,Credit Card,15442.24,R4,2024-06-11,Approved,2024-06-12,RISK_ENGINE
APP-208002,CUST-104567,Auto,28879.43,R4,2024-06-11,Declined,2024-06-15,RISK_ENGINE
APP-208139,CUST-106747,Personal,29969.49,R4,2024-06-11,Approved,2024-06-14,RISK_ENGINE
APP-208150,CUST-102100,Credit Card,5206.99,R6,2024-06-11,Approved,2024-06-15,RISK_ENGINE
APP-209969,CUST-102188,Auto,34297.12,R2,2024-06-11,Declined,2024-06-12,RISK_ENGINE
APP-210220,CUST-107418,Personal,32605.89,R1,2024-06-11,Approved,2024-06-15,RISK_ENGINE
APP-210533,CUST-107722,Auto,23737.55,R4,2024-06-11,Approved,2024-06-12,RISK_ENGINE
APP-210583,CUST-106320,HELOC,100113.02,R2,2024-06-11,Approved,2024-06-14,RISK_ENGINE
