customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-105255,2025-01-03,2025-01-11,758,R2,True,CREDIT_BUREAU
CUST-105959,2025-01-03,2025-01-11,616,R6,True,CREDIT_BUREAU
CUST-102383,2025-01-03,2025-01-11,752,R2,True,CREDIT_BUREAU
CUST-107721,2025-01-03,2025-01-11,601,R6,True,CREDIT_BUREAU
CUST-105567,2025-01-03,2025-01-11,631,R5,True,CREDIT_BUREAU
CUST-102491,2025-01-03,2025-01-11,680,R4,True,CREDIT_BUREAU
CUST-103326,2025-01-03,2025-01-11,587,R6,True,CREDIT_BUREAU
CUST-101440,2025-01-03,2025-01-11,757,R2,True,CREDIT_BUREAU
CUST-105444,2025-01-03,2025-01-11,639,R5,True,CREDIT_BUREAU
CUST-101052,2025-01-03,2025-01-11,750,R2,True,CREDIT_BUREAU
CUST-103636,2025-01-03,2025-01-11,695,R4,True,CREDIT_BUREAU
CUST-107866,2025-01-03,2025-01-11,644,R5,True,CREDIT_BUREAU
CUST-102679,2025-01-03,2025-01-11,638,R5,True,CREDIT_BUREAU
CUST-104777,2025-01-03,2025-01-11,769,R2,True,CREDIT_BUREAU
CUST-107092,2025-01-03,2025-01-11,815,R1,True,CREDIT_BUREAU
CUST-107694,2025-01-03,2025-01-11,644,R5,True,CREDIT_BUREAU
CUST-101598,2025-01-03,2025-01-11,649,R5,True,CREDIT_BUREAU
CUST-101508,2025-01-03,2025-01-11,829,R1,True,CREDIT_BUREAU
CUST-106579,2025-01-03,2025-01-11,680,R4,True,CREDIT_BUREAU
CUST-102473,2025-01-03,2025-01-11,671,R4,True,CREDIT_BUREAU
CUST-103030,2025-01-03,2025-01-11,686,R4,True,CREDIT_BUREAU
CUST-101819,2025-01-03,2025-01-11,747,R2,True,CREDIT_BUREAU
CUST-100534,2025-01-03,2025-01-11,727,R3,True,CREDIT_BUREAU
CUST-107140,2025-01-03,2025-01-11,634,R5,True,CREDIT_BUREAU
CUST-103031,2025-01-03,2025-01-11,654,R5,True,CREDIT_BUREAU
CUST-104258,2025-01-03,2025-01-11,588,R6,True,CREDIT_BUREAU
CUST-103348,2025-01-03,2025-01-11,733,R3,True,CREDIT_BUREAU
CUST-106469,2025-01-03,2025-01-11,670,R4,True,CREDIT_BUREAU
CUST-105194,2025-01-03,2025-01-11,755,R2,True,CREDIT_BUREAU
CUST-105607,2025-01-03,2025-01-11,646,R5,True,CREDIT_BUREAU
CUST-105446,2025-01-03,2025-01-11,658,R5,True,CREDIT_BUREAU
CUST-106772,2025-01-03,2025-01-11,695,R4,True,CREDIT_BUREAU
CUST-102952,2025-01-03,2025-01-11,678,R4,True,CREDIT_BUREAU
CUST-101510,2025-01-03,2025-01-11,649,R5,True,CREDIT_BUREAU
CUST-107862,2025-01-03,2025-01-11,753,R2,True,CREDIT_BUREAU
CUST-103470,2025-01-03,2025-01-11,743,R2,True,CREDIT_BUREAU
CUST-104245,2025-01-03,2025-01-11,439,R7,True,CREDIT_BUREAU
CUST-101030,2025-01-03,2025-01-11,754,R2,True,CREDIT_BUREAU
CUST-107455,2025-01-03,2025-01-11,788,R1,True,CREDIT_BUREAU
CUST-106239,2025-01-03,2025-01-11,684,R4,True,CREDIT_BUREAU
CUST-107238,2025-01-03,2025-01-11,626,R5,True,CREDIT_BUREAU
CUST-107137,2025-01-03,2025-01-11,821,R1,True,CREDIT_BUREAU
CUST-102173,2025-01-03,2025-01-11,758,R2,True,CREDIT_BUREAU
CUST-100801,2025-01-03,2025-01-11,721,R3,True,CREDIT_BUREAU
CUST-102859,2025-01-03,2025-01-11,766,R2,True,CREDIT_BUREAU
CUST-104057,2025-01-03,2025-01-11,608,R6,True,CREDIT_BUREAU
