contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000022,LN-500045,CUST-107311,2025-06-05,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000077,LN-500152,CUST-105503,2025-06-05,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000114,LN-500211,CUST-107222,2025-06-05,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000278,LN-500452,CUST-103402,2025-06-05,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000762,LN-501437,CUST-107295,2025-06-05,,LETTER,Outbound,Returned Mail,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001349,LN-502659,CUST-104873,2025-06-05,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001398,LN-502738,CUST-107901,2025-06-05,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001429,LN-502799,CUST-104784,2025-06-05,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001450,LN-502841,CUST-105748,2025-06-05,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001502,LN-502942,CUST-106110,2025-06-05,,IVR,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001600,LN-503142,CUST-105565,2025-06-05,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001761,LN-503451,CUST-105878,2025-06-05,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002028,LN-503987,CUST-106320,2025-06-05,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002088,LN-504113,CUST-105136,2025-06-05,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002334,LN-504622,CUST-107705,2025-06-05,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002365,LN-504666,CUST-100144,2025-06-05,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60002863,LN-505698,CUST-100975,2025-06-05,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003041,LN-506028,CUST-104742,2025-06-05,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003043,LN-506034,CUST-106988,2025-06-05,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003146,LN-506268,CUST-105783,2025-06-05,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003149,LN-506271,CUST-104751,2025-06-05,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003248,LN-506458,CUST-105012,2025-06-05,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003398,LN-506722,CUST-106235,2025-06-05,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003411,LN-506733,CUST-103497,2025-06-05,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60003510,LN-506937,CUST-102658,2025-06-05,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003576,LN-507058,CUST-105781,2025-06-05,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60003639,LN-507222,CUST-106874,2025-06-05,,EMAIL,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60004463,LN-508886,CUST-104321,2025-06-05,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60004508,LN-508999,CUST-101890,2025-06-05,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004800,LN-509580,CUST-107104,2025-06-05,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60004826,LN-509629,CUST-104191,2025-06-05,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005280,LN-500512,CUST-107982,2025-06-05,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60005554,LN-501318,CUST-101438,2025-06-05,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
