application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-201115,CUST-103341,Auto,13503.1,R1,2024-05-18,Approved,2024-05-20,RISK_ENGINE
APP-201545,CUST-104715,Credit Card,22205.1,R4,2024-05-18,Approved,2024-05-20,RISK_ENGINE
APP-201793,CUST-107844,Personal,5215.36,R1,2024-05-18,Approved,2024-05-22,RISK_ENGINE
APP-202175,CUST-101386,Credit Card,24819.44,R4,2024-05-18,Approved,2024-05-20,RISK_ENGINE
APP-202740,CUST-102657,Auto,44133.91,R5,2024-05-18,Approved,2024-05-21,RISK_ENGINE
APP-203439,CUST-100727,Auto,11808.2,R2,2024-05-18,Declined,2024-05-21,RISK_ENGINE
APP-203546,CUST-103329,Auto,14599.93,R2,2024-05-18,Approved,2024-05-22,RISK_ENGINE
APP-203904,CUST-106168,Auto,46764.14,R3,2024-05-18,Approved,2024-05-20,RISK_ENGINE
APP-204059,CUST-101536,Auto,22570.29,R4,2024-05-18,Approved,2024-05-20,RISK_ENGINE
APP-204543,CUST-103451,Auto,17929.38,R3,2024-05-18,Approved,2024-05-22,RISK_ENGINE
APP-205106,CUST-101150,Credit Card,22570.58,R3,2024-05-18,Declined,2024-05-22,RISK_ENGINE
APP-205112,CUST-107187,Personal,6624.15,R1,2024-05-18,Approved,2024-05-22,RISK_ENGINE
APP-206013,CUST-103876,Mortgage,420779.42,R5,2024-05-18,Approved,2024-05-21,RISK_ENGINE
APP-206719,CUST-101158,Auto,52564.66,R7,2024-05-18,Approved,2024-05-21,RISK_ENGINE
APP-207502,CUST-105805,Personal,2511.2,R3,2024-05-18,Approved,2024-05-20,RISK_ENGINE
APP-207864,CUST-106813,Personal,25657.79,R2,2024-05-18,Approved,2024-05-21,RISK_ENGINE
APP-208003,CUST-104160,Credit Card,7794.79,R4,2024-05-18,Approved,2024-05-19,RISK_ENGINE
APP-208245,CUST-101737,Credit Card,9458.14,R3,2024-05-18,Approved,2024-05-21,RISK_ENGINE
APP-208310,CUST-103627,Auto,23585.58,R1,2024-05-18,Approved,2024-05-21,RISK_ENGINE
APP-208750,CUST-107293,Credit Card,6533.81,R2,2024-05-18,Approved,2024-05-22,RISK_ENGINE
APP-208847,CUST-107778,Personal,21212.35,R2,2024-05-18,Approved,2024-05-20,RISK_ENGINE
APP-209263,CUST-106666,Auto,27074.69,R5,2024-05-18,Approved,2024-05-20,RISK_ENGINE
APP-209501,CUST-106242,Personal,32457.08,R4,2024-05-18,Approved,2024-05-22,RISK_ENGINE
APP-210693,CUST-102614,Credit Card,7104.07,R5,2024-05-18,Approved,2024-05-19,RISK_ENGINE
