loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500212,APP-200225,CUST-100656,Auto,Auto Standard,2024-09-18,2024-09-20,12358.96,0.1041,45,True,Vehicle,16,R2,LOAN_SERVICING
LN-500298,APP-200319,CUST-101825,Personal,Personal Standard,2024-09-18,2024-09-20,2518.76,0.1206,21,False,None,23,R6,LOAN_SERVICING
LN-501100,APP-201177,CUST-102408,Personal,Personal Standard,2024-09-18,2024-09-19,3667.06,0.1394,23,False,None,8,R6,LOAN_SERVICING
LN-501338,APP-201438,CUST-102700,Personal,Personal Standard,2024-09-18,2024-09-18,12643.51,0.1462,15,False,None,7,R2,LOAN_SERVICING
LN-502396,APP-202591,CUST-105786,Personal,Personal Standard,2024-09-18,2024-09-18,32392.61,0.081,30,False,None,2,R5,LOAN_SERVICING
LN-503562,APP-203862,CUST-104545,Credit Card,Credit Card Standard,2024-09-18,2024-09-20,7024.91,0.2248,0,False,None,3,R3,LOAN_SERVICING
LN-505516,APP-205994,CUST-102221,Credit Card,Credit Card Standard,2024-09-18,2024-09-20,18440.97,0.169,0,False,None,21,R4,LOAN_SERVICING
LN-505632,APP-206122,CUST-105088,HELOC,HELOC Standard,2024-09-18,2024-09-18,40557.7,0.0603,148,True,Real Estate,4,R3,LOAN_SERVICING
LN-506235,APP-206776,CUST-101738,Auto,Auto Standard,2024-09-18,2024-09-20,45676.53,0.0495,51,True,Vehicle,6,R3,LOAN_SERVICING
LN-506835,APP-207421,CUST-104774,Personal,Personal Standard,2024-09-18,2024-09-19,17036.07,0.1616,19,False,None,2,R2,LOAN_SERVICING
LN-506842,APP-207429,CUST-101610,Personal,Personal Standard,2024-09-18,2024-09-20,34253.44,0.111,47,False,None,24,R2,LOAN_SERVICING
LN-507386,APP-208018,CUST-101912,Personal,Personal Standard,2024-09-18,2024-09-18,33535.61,0.1741,38,False,None,18,R1,LOAN_SERVICING
LN-507474,APP-208119,CUST-107725,Personal,Personal Standard,2024-09-18,2024-09-19,34185.56,0.1953,12,False,None,1,R5,LOAN_SERVICING
LN-508716,APP-209458,CUST-101143,Auto,Auto Standard,2024-09-18,2024-09-19,9878.64,0.061,47,True,Vehicle,11,R1,LOAN_SERVICING
LN-509330,APP-210117,CUST-100361,Credit Card,Credit Card Standard,2024-09-18,2024-09-19,23311.62,0.235,0,False,None,2,R5,LOAN_SERVICING
