application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200897,CUST-106223,Credit Card,12831.1,R4,2024-02-27,Declined,2024-02-28,RISK_ENGINE
APP-201604,CUST-101809,Auto,8142.62,R7,2024-02-27,Approved,2024-02-28,RISK_ENGINE
APP-201759,CUST-100118,Credit Card,15934.4,R4,2024-02-27,Approved,2024-02-29,RISK_ENGINE
APP-201770,CUST-106967,Personal,20830.01,R1,2024-02-27,Approved,2024-03-01,RISK_ENGINE
APP-202256,CUST-105273,HELOC,97294.16,R2,2024-02-27,Approved,2024-03-01,RISK_ENGINE
APP-202493,CUST-105818,Auto,10002.01,R3,2024-02-27,Approved,2024-02-29,RISK_ENGINE
APP-206407,CUST-106218,Personal,10653.31,R3,2024-02-27,Approved,2024-03-02,RISK_ENGINE
APP-206674,CUST-101650,Auto,10403.94,R2,2024-02-27,Approved,2024-02-29,RISK_ENGINE
APP-207090,CUST-107075,Personal,33076.61,R5,2024-02-27,Approved,2024-03-02,RISK_ENGINE
APP-207574,CUST-107166,Personal,29070.01,R7,2024-02-27,Approved,2024-03-02,RISK_ENGINE
APP-208319,CUST-107501,Auto,43895.41,R4,2024-02-27,Approved,2024-03-02,RISK_ENGINE
APP-208343,CUST-100706,Personal,28936.64,R1,2024-02-27,Approved,2024-03-01,RISK_ENGINE
APP-208372,CUST-101329,Auto,33016.95,R4,2024-02-27,Approved,2024-02-29,RISK_ENGINE
APP-208557,CUST-107046,Auto,37493.64,R5,2024-02-27,Approved,2024-02-29,RISK_ENGINE
APP-209259,CUST-103004,Personal,27690.38,R5,2024-02-27,Declined,2024-03-01,RISK_ENGINE
APP-210485,CUST-102838,Mortgage,533299.77,R5,2024-02-27,Approved,2024-03-01,RISK_ENGINE
APP-210591,CUST-103105,Auto,14908.11,R3,2024-02-27,Approved,2024-03-02,RISK_ENGINE
APP-210596,CUST-104839,Mortgage,212319.1,R7,2024-02-27,Approved,2024-03-01,RISK_ENGINE
APP-210817,CUST-104549,Credit Card,2103.84,R2,2024-02-27,Approved,2024-03-01,RISK_ENGINE
