customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-100715,2025-04-03,2025-04-15,588,R6,True,CREDIT_BUREAU
CUST-100812,2025-04-03,2025-04-15,652,R5,True,CREDIT_BUREAU
CUST-102182,2025-04-03,2025-04-15,694,R4,True,CREDIT_BUREAU
CUST-101291,2025-04-03,2025-04-15,585,R6,True,CREDIT_BUREAU
CUST-104082,2025-04-03,2025-04-15,808,R1,True,CREDIT_BUREAU
CUST-102097,2025-04-03,2025-04-15,779,R2,True,CREDIT_BUREAU
CUST-100608,2025-04-03,2025-04-15,826,R1,True,CREDIT_BUREAU
CUST-104332,2025-04-03,2025-04-15,676,R4,True,CREDIT_BUREAU
CUST-101163,2025-04-03,2025-04-15,716,R3,True,CREDIT_BUREAU
CUST-103676,2025-04-03,2025-04-15,775,R2,True,CREDIT_BUREAU
CUST-103131,2025-04-03,2025-04-15,725,R3,True,CREDIT_BUREAU
CUST-107247,2025-04-03,2025-04-15,683,R4,True,CREDIT_BUREAU
CUST-104572,2025-04-03,2025-04-15,674,R4,True,CREDIT_BUREAU
CUST-102878,2025-04-03,2025-04-15,728,R3,True,CREDIT_BUREAU
CUST-106252,2025-04-03,2025-04-15,677,R4,True,CREDIT_BUREAU
CUST-103503,2025-04-03,2025-04-15,686,R4,True,CREDIT_BUREAU
CUST-100629,2025-04-03,2025-04-15,771,R2,True,CREDIT_BUREAU
CUST-101431,2025-04-03,2025-04-15,730,R3,True,CREDIT_BUREAU
CUST-105230,2025-04-03,2025-04-15,705,R3,True,CREDIT_BUREAU
CUST-107588,2025-04-03,2025-04-15,639,R5,True,CREDIT_BUREAU
CUST-102392,2025-04-03,2025-04-15,713,R3,True,CREDIT_BUREAU
CUST-107973,2025-04-03,2025-04-15,761,R2,True,CREDIT_BUREAU
CUST-106914,2025-04-03,2025-04-15,740,R2,True,CREDIT_BUREAU
CUST-107251,2025-04-03,2025-04-15,703,R3,True,CREDIT_BUREAU
CUST-103065,2025-04-03,2025-04-15,694,R4,True,CREDIT_BUREAU
CUST-100874,2025-04-03,2025-04-15,659,R5,True,CREDIT_BUREAU
CUST-107277,2025-04-03,2025-04-15,807,R1,True,CREDIT_BUREAU
CUST-102588,2025-04-03,2025-04-15,767,R2,True,CREDIT_BUREAU
CUST-104036,2025-04-03,2025-04-15,687,R4,True,CREDIT_BUREAU
CUST-107468,2025-04-03,2025-04-15,705,R3,True,CREDIT_BUREAU
CUST-101217,2025-04-03,2025-04-15,632,R5,True,CREDIT_BUREAU
CUST-100739,2025-04-03,2025-04-15,806,R1,True,CREDIT_BUREAU
CUST-100755,2025-04-03,2025-04-15,668,R4,True,CREDIT_BUREAU
CUST-103179,2025-04-03,2025-04-15,659,R5,True,CREDIT_BUREAU
CUST-102827,2025-04-03,2025-04-15,747,R2,True,CREDIT_BUREAU
CUST-107194,2025-04-03,2025-04-15,713,R3,True,CREDIT_BUREAU
CUST-101715,2025-04-03,2025-04-15,693,R4,True,CREDIT_BUREAU
CUST-106770,2025-04-03,2025-04-15,768,R2,True,CREDIT_BUREAU
CUST-102295,2025-04-03,2025-04-15,608,R6,True,CREDIT_BUREAU
CUST-101380,2025-04-03,2025-04-15,812,R1,True,CREDIT_BUREAU
CUST-104685,2025-04-03,2025-04-15,733,R3,True,CREDIT_BUREAU
CUST-105177,2025-04-03,2025-04-15,445,R7,True,CREDIT_BUREAU
CUST-104019,2025-04-03,2025-04-15,829,R1,True,CREDIT_BUREAU
CUST-104057,2025-04-03,2025-04-15,608,R6,True,CREDIT_BUREAU
CUST-102896,2025-04-03,2025-04-15,760,R2,True,CREDIT_BUREAU
