customer_id,file_date,source_updated_at,fico_score,risk_band_code,is_late_arrival,source_system
CUST-107381,2025-02-03,2025-02-12,818,R1,True,CREDIT_BUREAU
CUST-104440,2025-02-03,2025-02-12,728,R3,True,CREDIT_BUREAU
CUST-107433,2025-02-03,2025-02-12,687,R4,True,CREDIT_BUREAU
CUST-102589,2025-02-03,2025-02-12,723,R3,True,CREDIT_BUREAU
CUST-107597,2025-02-03,2025-02-12,751,R2,True,CREDIT_BUREAU
CUST-107699,2025-02-03,2025-02-12,823,R1,True,CREDIT_BUREAU
CUST-101058,2025-02-03,2025-02-12,746,R2,True,CREDIT_BUREAU
CUST-103144,2025-02-03,2025-02-12,714,R3,True,CREDIT_BUREAU
CUST-101968,2025-02-03,2025-02-12,618,R6,True,CREDIT_BUREAU
CUST-104781,2025-02-03,2025-02-12,673,R4,True,CREDIT_BUREAU
CUST-101388,2025-02-03,2025-02-12,748,R2,True,CREDIT_BUREAU
CUST-102804,2025-02-03,2025-02-12,831,R1,True,CREDIT_BUREAU
CUST-106390,2025-02-03,2025-02-12,787,R1,True,CREDIT_BUREAU
CUST-104788,2025-02-03,2025-02-12,456,R7,True,CREDIT_BUREAU
CUST-105113,2025-02-03,2025-02-12,807,R1,True,CREDIT_BUREAU
CUST-107930,2025-02-03,2025-02-12,761,R2,True,CREDIT_BUREAU
CUST-100068,2025-02-03,2025-02-12,722,R3,True,CREDIT_BUREAU
CUST-104287,2025-02-03,2025-02-12,749,R2,True,CREDIT_BUREAU
CUST-102698,2025-02-03,2025-02-12,752,R2,True,CREDIT_BUREAU
CUST-102444,2025-02-03,2025-02-12,750,R2,True,CREDIT_BUREAU
CUST-100629,2025-02-03,2025-02-12,750,R2,True,CREDIT_BUREAU
CUST-103050,2025-02-03,2025-02-12,802,R1,True,CREDIT_BUREAU
CUST-100432,2025-02-03,2025-02-12,817,R1,True,CREDIT_BUREAU
CUST-103034,2025-02-03,2025-02-12,827,R1,True,CREDIT_BUREAU
CUST-102840,2025-02-03,2025-02-12,825,R1,True,CREDIT_BUREAU
CUST-104083,2025-02-03,2025-02-12,746,R2,True,CREDIT_BUREAU
CUST-101644,2025-02-03,2025-02-12,685,R4,True,CREDIT_BUREAU
CUST-106582,2025-02-03,2025-02-12,789,R1,True,CREDIT_BUREAU
CUST-101260,2025-02-03,2025-02-12,717,R3,True,CREDIT_BUREAU
CUST-101032,2025-02-03,2025-02-12,766,R2,True,CREDIT_BUREAU
CUST-105074,2025-02-03,2025-02-12,748,R2,True,CREDIT_BUREAU
CUST-105050,2025-02-03,2025-02-12,761,R2,True,CREDIT_BUREAU
CUST-104078,2025-02-03,2025-02-12,707,R3,True,CREDIT_BUREAU
CUST-105023,2025-02-03,2025-02-12,835,R1,True,CREDIT_BUREAU
CUST-100663,2025-02-03,2025-02-12,668,R4,True,CREDIT_BUREAU
CUST-100454,2025-02-03,2025-02-12,435,R7,True,CREDIT_BUREAU
CUST-107510,2025-02-03,2025-02-12,698,R4,True,CREDIT_BUREAU
CUST-102577,2025-02-03,2025-02-12,698,R4,True,CREDIT_BUREAU
CUST-102289,2025-02-03,2025-02-12,669,R4,True,CREDIT_BUREAU
CUST-102468,2025-02-03,2025-02-12,574,R7,True,CREDIT_BUREAU
CUST-102618,2025-02-03,2025-02-12,613,R6,True,CREDIT_BUREAU
CUST-104679,2025-02-03,2025-02-12,760,R2,True,CREDIT_BUREAU
CUST-103027,2025-02-03,2025-02-12,752,R2,True,CREDIT_BUREAU
CUST-104962,2025-02-03,2025-02-12,758,R2,True,CREDIT_BUREAU
CUST-106679,2025-02-03,2025-02-12,602,R6,True,CREDIT_BUREAU
