loan_id,application_id,primary_customer_id,loan_type,loan_sub_product,origination_date,disbursement_date,origination_amount,interest_rate,loan_term_months,is_secured_flag,collateral_type,due_day_of_month,risk_band_code,source_system
LN-500215,APP-200228,CUST-102880,Auto,Auto Standard,2025-03-19,2025-03-21,24644.14,0.0469,47,True,Vehicle,4,R5,LOAN_SERVICING
LN-500311,APP-200333,CUST-100956,Auto,Auto Standard,2025-03-19,2025-03-20,22446.79,0.0953,55,True,Vehicle,24,R3,LOAN_SERVICING
LN-501141,APP-201220,CUST-101686,Auto,Auto Standard,2025-03-19,2025-03-21,44499.95,0.0619,38,True,Vehicle,13,R2,LOAN_SERVICING
LN-501407,APP-201513,CUST-106197,Auto,Auto Standard,2025-03-19,2025-03-19,48178.38,0.087,55,True,Vehicle,3,R3,LOAN_SERVICING
LN-502914,APP-203154,CUST-107353,Credit Card,Credit Card Standard,2025-03-19,2025-03-20,8897.58,0.1968,0,False,None,21,R2,LOAN_SERVICING
LN-503074,APP-203326,CUST-106946,Auto,Auto Standard,2025-03-19,2025-03-20,12011.39,0.0748,50,True,Vehicle,18,R3,LOAN_SERVICING
LN-503286,APP-203562,CUST-105284,Credit Card,Credit Card Standard,2025-03-19,2025-03-21,8914.86,0.2095,0,False,None,8,R3,LOAN_SERVICING
LN-503331,APP-203612,CUST-105550,Auto,Auto Standard,2025-03-19,2025-03-19,18466.98,0.0767,47,True,Vehicle,1,R4,LOAN_SERVICING
LN-504029,APP-204370,CUST-107983,Auto,Auto Standard,2025-03-19,2025-03-19,18247.29,0.0501,69,True,Vehicle,11,R2,LOAN_SERVICING
LN-504480,APP-204853,CUST-107497,Personal,Personal Standard,2025-03-19,2025-03-19,19207.98,0.1573,42,False,None,10,R2,LOAN_SERVICING
LN-505258,APP-205713,CUST-100991,HELOC,HELOC Standard,2025-03-19,2025-03-19,112690.24,0.0925,136,True,Real Estate,4,R4,LOAN_SERVICING
LN-505756,APP-206255,CUST-107292,Personal,Personal Standard,2025-03-19,2025-03-19,20745.15,0.2129,34,False,None,27,R7,LOAN_SERVICING
LN-506068,APP-206591,CUST-102536,Auto,Auto Standard,2025-03-19,2025-03-19,41077.42,0.1063,46,True,Vehicle,12,R7,LOAN_SERVICING
LN-507487,APP-208132,CUST-100401,Personal,Personal Standard,2025-03-19,2025-03-20,25687.69,0.0994,51,False,None,13,R2,LOAN_SERVICING
LN-507803,APP-208467,CUST-101305,Credit Card,Credit Card Standard,2025-03-19,2025-03-21,12206.97,0.1577,0,False,None,10,R2,LOAN_SERVICING
LN-507850,APP-208517,CUST-104991,Auto,Auto Standard,2025-03-19,2025-03-19,21552.06,0.0979,64,True,Vehicle,21,R6,LOAN_SERVICING
LN-507894,APP-208562,CUST-100938,HELOC,HELOC Standard,2025-03-19,2025-03-20,117241.05,0.0643,74,True,Real Estate,1,R1,LOAN_SERVICING
LN-508545,APP-209270,CUST-105902,Auto,Auto Standard,2025-03-19,2025-03-19,32791.75,0.1089,45,True,Vehicle,27,R4,LOAN_SERVICING
LN-508747,APP-209490,CUST-103460,Personal,Personal Standard,2025-03-19,2025-03-19,8145.06,0.0884,56,False,None,16,R2,LOAN_SERVICING
LN-508761,APP-209504,CUST-107161,HELOC,HELOC Standard,2025-03-19,2025-03-19,48514.66,0.0905,104,True,Real Estate,28,R2,LOAN_SERVICING
LN-508894,APP-209644,CUST-104744,Credit Card,Credit Card Standard,2025-03-19,2025-03-20,13888.21,0.257,0,False,None,22,R6,LOAN_SERVICING
LN-509388,APP-210181,CUST-102273,Credit Card,Credit Card Standard,2025-03-19,2025-03-19,6583.35,0.2069,0,False,None,15,R1,LOAN_SERVICING
LN-509482,APP-210285,CUST-107190,Mortgage,Mortgage Standard,2025-03-19,2025-03-21,453467.22,0.0715,347,True,Real Estate,6,R5,LOAN_SERVICING
LN-509799,APP-210632,CUST-106010,Personal,Personal Standard,2025-03-19,2025-03-19,34006.49,0.2166,19,False,None,27,R3,LOAN_SERVICING
