application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200824,CUST-101928,Credit Card,8228.39,R4,2024-03-21,Approved,2024-03-25,RISK_ENGINE
APP-201731,CUST-102815,HELOC,137343.19,R5,2024-03-21,Approved,2024-03-22,RISK_ENGINE
APP-201915,CUST-102962,Personal,24295.06,R2,2024-03-21,Approved,2024-03-22,RISK_ENGINE
APP-202887,CUST-106510,Auto,41910.0,R6,2024-03-21,Approved,2024-03-22,RISK_ENGINE
APP-204503,CUST-101069,Personal,12491.63,R5,2024-03-21,Approved,2024-03-23,RISK_ENGINE
APP-204634,CUST-102092,Personal,5432.53,R2,2024-03-21,Approved,2024-03-24,RISK_ENGINE
APP-205510,CUST-105805,Credit Card,2281.5,R4,2024-03-21,Approved,2024-03-22,RISK_ENGINE
APP-206148,CUST-100246,Auto,36695.77,R3,2024-03-21,Approved,2024-03-23,RISK_ENGINE
APP-206442,CUST-104747,Credit Card,15267.42,R5,2024-03-21,Approved,2024-03-25,RISK_ENGINE
APP-206525,CUST-100476,Personal,18671.14,R4,2024-03-21,Approved,2024-03-22,RISK_ENGINE
APP-206840,CUST-103778,Personal,15704.56,R3,2024-03-21,Approved,2024-03-24,RISK_ENGINE
APP-207482,CUST-100150,Auto,44941.4,R4,2024-03-21,Approved,2024-03-22,RISK_ENGINE
APP-208135,CUST-105187,HELOC,27878.17,R5,2024-03-21,Approved,2024-03-23,RISK_ENGINE
APP-208187,CUST-107509,Auto,44321.1,R4,2024-03-21,Approved,2024-03-25,RISK_ENGINE
APP-209295,CUST-104266,Auto,48392.13,R3,2024-03-21,Approved,2024-03-25,RISK_ENGINE
APP-209891,CUST-102122,Auto,33413.8,R4,2024-03-21,Approved,2024-03-22,RISK_ENGINE
APP-210020,CUST-104671,Auto,40332.16,R2,2024-03-21,Approved,2024-03-22,RISK_ENGINE
APP-210381,CUST-105688,Credit Card,15659.14,R4,2024-03-21,Approved,2024-03-23,RISK_ENGINE
APP-210461,CUST-101574,Auto,34192.22,R4,2024-03-21,Approved,2024-03-22,RISK_ENGINE
APP-210545,CUST-102277,Personal,18554.13,R1,2024-03-21,Approved,2024-03-25,RISK_ENGINE
APP-210699,CUST-100070,Auto,27839.48,R6,2024-03-21,Approved,2024-03-22,RISK_ENGINE
