application_id,customer_id,loan_type,requested_amount,risk_band_code_at_decision,application_date,decision,decision_date,source_system
APP-200797,CUST-100910,Credit Card,19388.59,R2,2024-07-06,Approved,2024-07-10,RISK_ENGINE
APP-201510,CUST-107241,Auto,12711.96,R2,2024-07-06,Approved,2024-07-10,RISK_ENGINE
APP-201719,CUST-106103,HELOC,65469.26,R1,2024-07-06,Approved,2024-07-10,RISK_ENGINE
APP-203205,CUST-106796,Personal,30778.53,R1,2024-07-06,Approved,2024-07-07,RISK_ENGINE
APP-203375,CUST-107352,Auto,11716.21,R6,2024-07-06,Approved,2024-07-09,RISK_ENGINE
APP-204592,CUST-105630,Auto,27320.06,R4,2024-07-06,Approved,2024-07-09,RISK_ENGINE
APP-205302,CUST-107156,Auto,27208.6,R5,2024-07-06,Approved,2024-07-07,RISK_ENGINE
APP-206788,CUST-102674,Personal,21520.78,R4,2024-07-06,Approved,2024-07-09,RISK_ENGINE
APP-207206,CUST-105247,Personal,2288.06,R2,2024-07-06,Approved,2024-07-09,RISK_ENGINE
APP-207219,CUST-101283,Credit Card,2660.17,R3,2024-07-06,Approved,2024-07-10,RISK_ENGINE
APP-207547,CUST-102949,Personal,30111.14,R2,2024-07-06,Approved,2024-07-10,RISK_ENGINE
APP-207565,CUST-105433,Auto,48421.94,R2,2024-07-06,Approved,2024-07-09,RISK_ENGINE
APP-207687,CUST-104875,Auto,15930.62,R6,2024-07-06,Approved,2024-07-10,RISK_ENGINE
APP-208130,CUST-102434,Credit Card,24863.57,R3,2024-07-06,Approved,2024-07-10,RISK_ENGINE
APP-208199,CUST-104793,Auto,39544.78,R6,2024-07-06,Approved,2024-07-08,RISK_ENGINE
APP-208975,CUST-106740,Auto,34324.95,R3,2024-07-06,Approved,2024-07-09,RISK_ENGINE
APP-210566,CUST-100417,Credit Card,22959.58,R1,2024-07-06,Approved,2024-07-08,RISK_ENGINE
APP-210681,CUST-101250,Auto,36274.65,R6,2024-07-06,Approved,2024-07-08,RISK_ENGINE
