payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9016417,LN-503371,CUST-105174,2025-03-10,810.69,810.69,Scheduled,ACH,Posted,False,False,,2025-03-10,2025-03-20,True,False
PMT-9016722,LN-508597,CUST-100852,2025-03-11,959.72,959.72,Scheduled,ACH,Posted,False,False,,2025-03-11,2025-03-20,True,False
PMT-9017074,LN-505282,CUST-103708,2025-03-12,568.65,568.65,Scheduled,ACH,Posted,False,False,,2025-03-12,2025-03-20,True,False
PMT-9017346,LN-507540,CUST-101585,2025-03-13,172.19,172.19,Scheduled,ACH,Posted,False,False,,2025-03-13,2025-03-20,True,False
PMT-9017568,LN-501040,CUST-100712,2025-03-14,661.8,661.8,Scheduled,ACH,Posted,False,False,,2025-03-14,2025-03-20,True,False
PMT-9017774,LN-506676,CUST-102573,2025-03-15,291.54,291.54,Scheduled,ACH,Posted,False,False,,2025-03-15,2025-03-20,True,False
PMT-9017899,LN-502627,CUST-105686,2025-03-15,289.56,0.0,Extra,ACH,Posted,False,False,,2025-03-15,2025-03-20,True,False
PMT-9018127,LN-500349,CUST-107781,2025-03-16,240.69,0.0,Extra,ACH,Posted,False,False,,2025-03-16,2025-03-20,True,False
PMT-9018558,LN-507386,CUST-101912,2025-03-18,882.52,882.52,Scheduled,Check,Posted,False,False,,2025-03-18,2025-03-20,True,False
PMT-9019066,LN-505407,CUST-101060,2025-03-20,567.08,567.08,Scheduled,Check,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019067,LN-504918,CUST-102400,2025-03-20,821.02,821.02,Scheduled,Debit Card,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019068,LN-509401,CUST-107139,2025-03-20,757.37,757.37,Scheduled,Check,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019069,LN-501348,CUST-105095,2025-03-20,392.21,392.21,Scheduled,ACH,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019070,LN-500371,CUST-103694,2025-03-20,590.57,590.57,Scheduled,Debit Card,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019071,LN-506440,CUST-100825,2025-03-20,598.25,598.25,Scheduled,ACH,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019072,LN-501974,CUST-105161,2025-03-20,621.47,621.47,Scheduled,ACH,Returned,False,True,,2025-03-20,2025-03-20,False,False
PMT-9019073,LN-503734,CUST-103035,2025-03-20,214.72,0.0,Extra,ACH,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019075,LN-500574,CUST-107873,2025-03-20,807.47,807.47,Scheduled,Wire,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019076,LN-503360,CUST-102342,2025-03-20,1159.31,1159.31,Scheduled,Wire,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019077,LN-504443,CUST-107776,2025-03-20,467.95,467.95,Scheduled,Debit Card,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019078,LN-505379,CUST-103286,2025-03-20,495.95,495.95,Scheduled,ACH,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019079,LN-501532,CUST-107022,2025-03-20,326.74,326.74,Scheduled,ACH,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019080,LN-504938,CUST-106726,2025-03-20,775.08,775.08,Scheduled,ACH,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019081,LN-506532,CUST-107795,2025-03-20,113.12,0.0,Extra,Debit Card,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019082,LN-502215,CUST-101269,2025-03-20,642.46,642.46,Scheduled,Check,Posted,False,False,,2025-03-20,2025-03-20,False,False
PMT-9019083,LN-508432,CUST-100714,2025-03-20,742.95,742.95,Scheduled,ACH,Posted,False,False,,2025-03-20,2025-03-20,False,False
