payment_id,loan_id,customer_id,payment_date,payment_amount,scheduled_amount,payment_type,payment_method,payment_status,is_reversal_flag,nsf_flag,original_payment_id,effective_date,ingestion_date,is_late_arrival,is_corrupt_record
PMT-9020735,LN-503564,CUST-102739,2025-03-26,383.25,383.25,Scheduled,Cash,Posted,False,False,,2025-03-26,2025-04-05,True,False
PMT-9021284,LN-502662,CUST-103666,2025-03-28,265.78,265.78,Scheduled,Debit Card,Posted,False,False,,2025-03-28,2025-04-05,True,False
PMT-9021355,LN-501878,CUST-102188,2025-03-28,258.95,0.0,Extra,ACH,Posted,False,False,,2025-03-28,2025-04-05,True,False
PMT-9021729,LN-504576,CUST-100795,2025-04-01,80.57,80.57,Scheduled,Wire,Posted,False,False,,2025-04-01,2025-04-05,True,False
PMT-9021931,LN-506840,CUST-104172,2025-04-02,546.27,546.27,Scheduled,ACH,Posted,False,False,,2025-04-02,2025-04-05,True,False
PMT-9022308,LN-507379,CUST-106530,2025-04-03,767.84,767.84,Scheduled,ACH,Posted,False,False,,2025-04-03,2025-04-05,True,False
PMT-9022443,LN-505230,CUST-106346,2025-04-03,229.93,0.0,Extra,Cash,Posted,False,False,,2025-04-03,2025-04-05,True,False
PMT-9022778,LN-503937,CUST-101587,2025-04-05,774.88,774.88,Scheduled,Check,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022779,LN-500510,CUST-104067,2025-04-05,758.19,758.19,Scheduled,Debit Card,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022780,LN-504404,CUST-105691,2025-04-05,644.64,644.64,Scheduled,Cash,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022781,LN-509398,CUST-104241,2025-04-05,144.9,144.9,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022782,LN-502639,CUST-102509,2025-04-05,1306.01,1306.01,Scheduled,Check,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022783,LN-501858,CUST-104165,2025-04-05,429.89,429.89,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022784,LN-506915,CUST-100911,2025-04-05,685.53,685.53,Scheduled,Cash,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022785,LN-508775,CUST-100066,2025-04-05,624.84,624.84,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022786,LN-507291,CUST-104222,2025-04-05,589.04,589.04,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022787,LN-509289,CUST-106535,2025-04-05,891.4,891.4,Scheduled,Check,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022788,LN-504806,CUST-101445,2025-04-05,996.63,996.63,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022789,LN-501812,CUST-103079,2025-04-05,297.11,297.11,Scheduled,Check,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022790,LN-500528,CUST-101107,2025-04-05,544.6,544.6,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022791,LN-505604,CUST-103702,2025-04-05,717.98,717.98,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022792,LN-500513,CUST-103158,2025-04-05,730.13,730.13,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022793,LN-508050,CUST-102186,2025-04-05,326.23,326.23,Scheduled,Check,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022794,LN-505951,CUST-104636,2025-04-05,713.83,713.83,Scheduled,Check,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022795,LN-503929,CUST-103645,2025-04-05,882.53,882.53,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022796,LN-509806,CUST-100606,2025-04-05,239.79,239.79,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022797,LN-503277,CUST-106101,2025-04-05,347.52,0.0,Extra,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022798,LN-509531,CUST-104300,2025-04-05,982.7,982.7,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022799,LN-508777,CUST-106934,2025-04-05,73.7,73.7,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022800,LN-508802,CUST-106756,2025-04-05,153.91,0.0,Extra,Debit Card,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022801,LN-502521,CUST-102976,2025-04-05,266.86,266.86,Scheduled,Debit Card,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022802,LN-500741,CUST-102440,2025-04-05,603.2,603.2,Scheduled,Check,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022803,LN-500512,CUST-107982,2025-04-05,2236.78,2236.78,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022804,LN-509065,CUST-104281,2025-04-05,263.68,263.68,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022805,LN-508666,CUST-105498,2025-04-05,871.34,871.34,Scheduled,Debit Card,Posted,False,False,,2025-04-05,2025-04-05,False,False
PMT-9022806,LN-509878,CUST-104898,2025-04-05,521.78,521.78,Scheduled,ACH,Posted,False,False,,2025-04-05,2025-04-05,False,False
