contact_id,loan_id,customer_id,contact_date,collector_ref_id,channel_code,contact_direction,contact_outcome,is_rpc_flag,call_duration_seconds,complaint_flag,source_system,is_corrupt_record
CTC-60000094,LN-500175,CUST-101728,2025-05-18,,SMS,Outbound,Undeliverable,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000277,LN-500452,CUST-103402,2025-05-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000412,LN-500765,CUST-103987,2025-05-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000856,LN-501671,CUST-103893,2025-05-18,,LETTER,Outbound,Returned Mail,False,,False,COLLECTIONS_PLATFORM,False
CTC-60000881,LN-501724,CUST-105504,2025-05-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60000958,LN-501838,CUST-104354,2025-05-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001044,LN-502030,CUST-106217,2025-05-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001202,LN-502395,CUST-106279,2025-05-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001313,LN-502599,CUST-100260,2025-05-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001443,LN-502830,CUST-104712,2025-05-18,,LETTER,Outbound,Returned Mail,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001501,LN-502942,CUST-106110,2025-05-18,,EMAIL,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001525,LN-502994,CUST-100556,2025-05-18,,IVR,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001807,LN-503523,CUST-105589,2025-05-18,,LETTER,Outbound,Returned Mail,False,,False,COLLECTIONS_PLATFORM,False
CTC-60001808,LN-503537,CUST-102586,2025-05-18,,SMS,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
CTC-60001846,LN-503648,CUST-107592,2025-05-18,,LETTER,Outbound,Delivered,True,,False,COLLECTIONS_PLATFORM,False
